  2452125.56972                  15.5590                     0.0110
  2452129.65154                  15.5410                     0.0101
  2452132.59405                  15.5540                     0.0105
  2452135.73162                  15.5380                     0.0101
  2452140.69400                  15.5470                     0.0105
  2452144.57615                  15.5690                     0.0105
  2452160.56303                  15.5460                     0.0105
  2452168.63080                  15.5560                     0.0110
  2452175.60451                  15.5280                     0.0116
  2452187.53990                  15.5640                     0.0110
  2452206.53535                  15.5550                     0.0116
  2452331.87611                  15.5450                     0.0105
  2452345.90457                  15.5700                     0.0105
  2452355.85051                  15.5570                     0.0105
  2452364.90800                  15.5480                     0.0105
  2452372.80867                  15.5620                     0.0101
  2452403.86329                  15.5640                     0.0101
  2452411.81189                  15.5570                     0.0101
  2452414.74352                  15.5600                     0.0105
  2452416.78196                  15.5430                     0.0105
  2452424.87634                  15.5410                     0.0110
  2452428.77677                  15.5510                     0.0105
  2452432.82127                  15.5600                     0.0110
  2452434.68716                  15.5590                     0.0105
  2452436.73548                  15.5570                     0.0105
  2452438.71300                  15.5500                     0.0105
  2452440.74301                  15.5500                     0.0105
  2452443.71591                  15.5670                     0.0105
  2452445.59686                  15.5730                     0.0105
  2452446.69492                  15.5570                     0.0105
  2452448.58942                  15.5700                     0.0122
  2452453.83656                  15.5510                     0.0105
  2452456.54806                  15.5520                     0.0105
  2452458.68500                  15.5580                     0.0105
  2452460.75735                  15.5450                     0.0105
  2452463.50654                  15.5620                     0.0105
  2452468.58551                  15.5520                     0.0101
  2452470.58877                  15.5500                     0.0105
  2452472.58919                  15.5610                     0.0101
  2452481.48743                  15.5690                     0.0116
  2452484.58673                  15.5720                     0.0110
  2452486.67947                  15.5720                     0.0116
  2452490.64598                  15.5480                     0.0110
  2452493.60814                  15.5570                     0.0105
  2452495.67954                  15.5520                     0.0105
  2452497.76350                  15.5660                     0.0105
  2452498.47289                  15.5700                     0.0105
  2452500.49768                  15.5810                     0.0105
  2452502.53045                  15.5690                     0.0105
  2452508.62975                  15.5620                     0.0105
  2452512.57717                  15.5720                     0.0105
  2452517.61904                  15.5500                     0.0101
  2452520.54386                  15.5410                     0.0105
  2452526.63487                  15.5640                     0.0105
  2452537.61452                  15.5570                     0.0116
  2452542.48188                  15.5490                     0.0110
  2452547.54931                  15.5560                     0.0105
  2452551.58677                  15.5800                     0.0116
  2452556.54022                  15.5690                     0.0105
  2452564.49740                  15.5470                     0.0110
  2452575.49554                  15.5650                     0.0110
  2452706.88259                  15.5570                     0.0105
  2452714.86684                  15.5690                     0.0105
  2452728.89611                  15.5600                     0.0110
  2452733.87921                  15.5570                     0.0105
  2452744.86700                  15.5660                     0.0105
  2452753.85264                  15.5450                     0.0105
  2452756.92204                  15.5510                     0.0105
  2452760.86505                  15.5680                     0.0105
  2452766.91817                  15.5610                     0.0105
  2452770.78897                  15.5420                     0.0105
  2452783.73355                  15.5710                     0.0105
  2452785.83847                  15.5700                     0.0105
  2452786.89892                  15.5610                     0.0110
  2452789.70912                  15.5630                     0.0105
  2452791.68833                  15.5510                     0.0105
  2452794.89459                  15.5580                     0.0105
  2452796.77612                  15.5700                     0.0105
  2452797.93877                  15.5410                     0.0105
  2452809.68224                  15.5600                     0.0105
  2452810.84912                  15.5530                     0.0105
  2452811.88088                  15.5500                     0.0105
  2452813.67766                  15.5630                     0.0105
  2452814.69990                  15.5500                     0.0105
  2452816.56295                  15.5480                     0.0105
  2452818.55045                  15.5500                     0.0110
  2452820.70902                  15.5560                     0.0105
  2452826.71602                  15.5620                     0.0105
  2452836.69696                  15.5300                     0.0105
  2452837.59423                  15.5600                     0.0110
  2452839.64243                  15.5610                     0.0110
  2452841.65581                  15.5640                     0.0105
  2452843.58859                  15.5700                     0.0101
  2452845.61670                  15.5610                     0.0110
  2452849.79605                  15.5540                     0.0116
  2452849.80232                  15.5710                     0.0116
  2452852.49297                  15.5520                     0.0110
  2452852.50526                  15.5740                     0.0110
  2452852.51833                  15.5620                     0.0110
  2452852.56435                  15.5510                     0.0110
  2452854.48721                  15.5540                     0.0110
  2452856.68024                  15.5460                     0.0110
  2452858.64561                  15.5500                     0.0105
  2452862.57218                  15.5510                     0.0110
  2452865.68149                  15.5570                     0.0105
  2452868.56125                  15.5520                     0.0105
  2452871.66850                  15.5690                     0.0105
  2452876.55206                  15.5660                     0.0105
  2452879.59624                  15.5510                     0.0105
  2452885.49111                  15.5500                     0.0110
  2452894.59895                  15.5630                     0.0105
  2452898.58380                  15.5490                     0.0105
  2452904.55661                  15.5830                     0.0110
