    0.245537967166389199E+07    0.311319309473037709E+00    0.165641530990600572E+02    0.955814345564102837E+03    0.747933429315772173E+03   -0.384493913242840836E+04   -0.692175511231547080E+01    1
    0.245537940163809992E+07    0.336431199312210105E+00    0.160200727939605727E+02    0.105797691293240837E+04    0.645672532037930182E+03   -0.383375754396201410E+04   -0.692275511231549334E+01    1
    0.245537940432063071E+07    0.336110618710517894E+00    0.161186671495437608E+02    0.105468461206725351E+04    0.648776485383702266E+03   -0.373589538619807990E+04   -0.692375511231548746E+01    1
    0.245537944573241472E+07    0.301063567399978638E+00    0.172222650527954109E+02    0.915099332395869965E+03    0.787979358688172624E+03   -0.373148168423050447E+04   -0.692475511231548957E+01    1
    0.245537963120736089E+07    0.312434300780296326E+00    0.166774109840393052E+02    0.958181111665057756E+03    0.745299310603210301E+03   -0.372720712893908239E+04   -0.692575511231552365E+01    1
    0.245537970964120375E+07    0.312805616855621305E+00    0.166073323726654039E+02    0.959075456220208594E+03    0.744500451455931625E+03   -0.372320718045016747E+04   -0.692675511231553909E+01    1
    0.245537946393924952E+07    0.331951186060905457E+00    0.162326563119888299E+02    0.103643955658945424E+04    0.666980185938691420E+03   -0.369480178598231714E+04   -0.692775511231552343E+01    1
    0.245537940862551192E+07    0.316420999169349682E+00    0.167786143779754653E+02    0.974335120151791671E+03    0.728793978441158515E+03   -0.368326945067446468E+04   -0.692875511231550334E+01    1
    0.245537971926503396E+07    0.328828471899032582E+00    0.161466127634048462E+02    0.102153647487217370E+04    0.682144824810153523E+03   -0.367750183257602339E+04   -0.692975511231548769E+01    1
    0.245537963713776786E+07    0.305727788805961576E+00    0.169794667720794692E+02    0.930560424567346672E+03    0.772684043584184451E+03   -0.364665612435625371E+04   -0.693075511231546315E+01    1
    0.245537968765260419E+07    0.326997154951095548E+00    0.162753253221511827E+02    0.101338853444901406E+04    0.690134126325704415E+03   -0.362616755422007554E+04   -0.693175511231550789E+01    1
    0.245537950514267897E+07    0.327352637052535977E+00    0.164203622341156006E+02    0.101587556920998725E+04    0.687384336879587522E+03   -0.361127299714170294E+04   -0.693275511231550912E+01    1
    0.245537956852982286E+07    0.336833807826042164E+00    0.161532320261001594E+02    0.105232376086741738E+04    0.650992649536774820E+03   -0.354271260722426450E+04   -0.693375511231550057E+01    1
    0.245537947995986929E+07    0.310786107182502713E+00    0.170607239723205559E+02    0.948848383047551692E+03    0.754006641626232863E+03   -0.352994648149278783E+04   -0.693475511231554709E+01    1
    0.245537975997942174E+07    0.301011955738067605E+00    0.172052343130111716E+02    0.908864776922379747E+03    0.794167297217004148E+03   -0.349546338747570690E+04   -0.693575511231551811E+01    1
    0.245537957658883091E+07    0.318318092823028531E+00    0.167662931680679321E+02    0.977058038363862579E+03    0.725956763602379738E+03   -0.349437108252653024E+04   -0.693675511231548558E+01    1
    0.245537952922511799E+07    0.301843938231468212E+00    0.173859604835510275E+02    0.913003141668858802E+03    0.789695867928529196E+03   -0.347729130547554450E+04   -0.693775511231549125E+01    1
    0.245537956060101977E+07    0.309937393665313698E+00    0.170868068456649773E+02    0.943839250962245501E+03    0.758991779938973423E+03   -0.346705553129054533E+04   -0.693875511231549424E+01    1
    0.245537962170240609E+07    0.314392623305320751E+00    0.168930550098419197E+02    0.960685246183527966E+03    0.742274076920941752E+03   -0.346151375391500414E+04   -0.693975511231547948E+01    1
    0.245537971777291037E+07    0.301157528162002530E+00    0.173039490461349494E+02    0.908407677986344197E+03    0.794440157624011022E+03   -0.343031787158138150E+04   -0.694075511231545761E+01    1
    0.245537958855716931E+07    0.302406138181686379E+00    0.173991389274597168E+02    0.913330029041012153E+03    0.789299165116018685E+03   -0.339929658103658949E+04   -0.694175511231546682E+01    1
    0.245537960369055718E+07    0.301104748249053922E+00    0.174538257360458395E+02    0.907905523604068208E+03    0.794687147782463740E+03   -0.338033931503546091E+04   -0.694275511231551334E+01    1
    0.245537951408836106E+07    0.300095462799072232E+00    0.175692847490310662E+02    0.904525960020182879E+03    0.797921837098102628E+03   -0.337920519185987268E+04   -0.694375511231550835E+01    1
    0.245537964481118182E+07    0.337620124220848083E+00    0.162926549673080459E+02    0.105005058210224092E+04    0.652928271439963055E+03   -0.332457101552741369E+04   -0.694475511231550335E+01    1
    0.245537961591698881E+07    0.304279971122741688E+00    0.173917952537536635E+02    0.918861589924876625E+03    0.783673282289150848E+03   -0.332438241457105960E+04   -0.694575511231551523E+01    1
    0.245537947692154860E+07    0.303960746526718117E+00    0.175225304126739516E+02    0.918450200457295409E+03    0.783880025779290577E+03   -0.332420925085707358E+04   -0.694675511231552090E+01    1
    0.245537975742868381E+07    0.323558053374290444E+00    0.166528807878494263E+02    0.992501549094501343E+03    0.710428637480966131E+03   -0.331333052760360306E+04   -0.694775511231551945E+01    1
    0.245537956598783936E+07    0.343460711836814869E+00    0.162140347003936753E+02    0.107386637945655002E+04    0.629005769227653900E+03   -0.329038504339089423E+04   -0.694875511231547005E+01    1
    0.245537960303468211E+07    0.324495053291320779E+00    0.167631513357162483E+02    0.996963752114364752E+03    0.705734546420606648E+03   -0.328777204001057771E+04   -0.694975511231546506E+01    1
    0.245537972558483342E+07    0.342015898227691628E+00    0.161494831562042229E+02    0.106622150540121811E+04    0.636819283212923665E+03   -0.328569266853601721E+04   -0.695075511231549914E+01    1
    0.245537950030352362E+07    0.349025759100913990E+00    0.161262095212936387E+02    0.109695984423171649E+04    0.605838149735994875E+03   -0.326775332872577428E+04   -0.695175511231552257E+01    1
    0.245537955054486031E+07    0.350193822383880637E+00    0.160744697093963609E+02    0.110088007598493459E+04    0.601960508434865460E+03   -0.325019201484077621E+04   -0.695275511231550336E+01    1
    0.245537952248940477E+07    0.335418158769607566E+00    0.165365915775299079E+02    0.104034180233278062E+04    0.662275749057964049E+03   -0.323951635332309525E+04   -0.695375511231547883E+01    1
    0.245537963463640446E+07    0.337134715914726268E+00    0.164149540424346938E+02    0.104596918697725278E+04    0.656788637241430365E+03   -0.322720921111367807E+04   -0.695475511231550136E+01    1
    0.245537956900689099E+07    0.311541694402694691E+00    0.172973250627517707E+02    0.944907076076733915E+03    0.757427474767050398E+03   -0.321508225277039401E+04   -0.695575511231551680E+01    1
    0.245537971335692145E+07    0.320710274577140797E+00    0.168813425540924058E+02    0.979521071667440424E+03    0.723115252615762529E+03   -0.321439173358106427E+04   -0.695675511231548427E+01    1
    0.245537954681697581E+07    0.312715473771095265E+00    0.172772336006164551E+02    0.949574272899077414E+03    0.752740662047344927E+03   -0.321324055804303043E+04   -0.695775511231548727E+01    1
    0.245537961493255338E+07    0.303691756725311290E+00    0.175451513051986687E+02    0.914247123206993933E+03    0.788027019733138559E+03   -0.320673575521056773E+04   -0.695875511231550270E+01    1
    0.245537951677833777E+07    0.339305347204208352E+00    0.164683559656143181E+02    0.105520816033217829E+04    0.647356427359601753E+03   -0.319702343769510026E+04   -0.695975511231551458E+01    1
    0.245537941098793736E+07    0.345686167478561401E+00    0.163768229007720940E+02    0.108201918331908405E+04    0.620436652612695070E+03   -0.318228334150608316E+04   -0.696075511231551580E+01    1
    0.245537963188042399E+07    0.310940837860107400E+00    0.173246241569519057E+02    0.941065236740777095E+03    0.761236632569928929E+03   -0.316391468569885592E+04   -0.696175511231550104E+01    1
    0.245537942853889707E+07    0.318053671717643704E+00    0.172814618349075317E+02    0.969579368391549224E+03    0.732462012793876966E+03   -0.313469463582590470E+04   -0.696275511231553423E+01    1
    0.245537957816129178E+07    0.316438210010528576E+00    0.172150496959686272E+02    0.962118738992460749E+03    0.740113760449637311E+03   -0.313230215367037908E+04   -0.696375511231550171E+01    1
    0.245537947617482161E+07    0.302337670326232877E+00    0.178126915693283081E+02    0.908155280181315561E+03    0.793708421041947645E+03   -0.311979172211131345E+04   -0.696475511231547362E+01    1
    0.245537942222154373E+07    0.339879459142684914E+00    0.166679590940475464E+02    0.105525753113195719E+04    0.646886506119154433E+03   -0.306070187623407855E+04   -0.696575511231551836E+01    1
    0.245537957743909117E+07    0.327513313293457009E+00    0.169416971921920769E+02    0.100392198712470838E+04    0.698273348382132440E+03   -0.305189833568386302E+04   -0.696675511231553202E+01    1
    0.245537968079187861E+07    0.341103139519691456E+00    0.164720876693725593E+02    0.105697969634534934E+04    0.645462445464558300E+03   -0.303295877010562072E+04   -0.696775511231552436E+01    1
    0.245537946568187000E+07    0.341038343310356151E+00    0.166293528795242302E+02    0.105890512462334937E+04    0.643254016019396886E+03   -0.303245856957539945E+04   -0.696875511231550959E+01    1
    0.245537972129750485E+07    0.317397093772888161E+00    0.171965003967285170E+02    0.962301501077836974E+03    0.739891653310729680E+03   -0.302455966213411966E+04   -0.696975511231549394E+01    1
    0.245537967598480219E+07    0.348559021949768066E+00    0.162717180728912361E+02    0.108718173696892336E+04    0.615310641342132271E+03   -0.302165242160248636E+04   -0.697075511231548450E+01    1
    0.245537940541175334E+07    0.339802959561347984E+00    0.167334496259689338E+02    0.105400413025728494E+04    0.648012417789393794E+03   -0.301428106145891070E+04   -0.697175511231548395E+01    1
    0.245537973582497099E+07    0.309301489591598477E+00    0.174752216100692763E+02    0.930714259035455029E+03    0.771367412223850806E+03   -0.301338507033935684E+04   -0.697275511231548872E+01    1
    0.245537957803430548E+07    0.344583567976951610E+00    0.164711021184921265E+02    0.107157128520168249E+04    0.630720371772485350E+03   -0.300468209897405404E+04   -0.697375511231548995E+01    1
    0.245537957034187997E+07    0.312444126605987527E+00    0.175196310520172140E+02    0.943585332810836690E+03    0.758270440223208539E+03   -0.299032783620482769E+04   -0.697475511231553025E+01    1
    0.245537947679623589E+07    0.308208903670310952E+00    0.177537155866622918E+02    0.927818662400857306E+03    0.773830834944581738E+03   -0.298554574196234171E+04   -0.697575511231552614E+01    1
    0.245537942753813276E+07    0.336732169985771157E+00    0.168742128133773797E+02    0.103995055869381349E+04    0.661932285301552042E+03   -0.295561515571141626E+04   -0.697675511231550338E+01    1
    0.245537954582541669E+07    0.334094634652137734E+00    0.168724867582321174E+02    0.102806857637611324E+04    0.673935739504032995E+03   -0.294869615938100742E+04   -0.697775511231553747E+01    1
    0.245537943949142937E+07    0.358920115232467640E+00    0.162290557146072381E+02    0.113093549774831831E+04    0.571187157151153997E+03   -0.294184649977767958E+04   -0.697875511231551471E+01    1
    0.245537945958018769E+07    0.314949148893356290E+00    0.176011131286621101E+02    0.952632723494078391E+03    0.748945363441791869E+03   -0.292395296027888298E+04   -0.697975511231548751E+01    1
    0.245537942305946583E+07    0.306099960207939115E+00    0.179528940677642836E+02    0.918712646933682436E+03    0.782678631308237300E+03   -0.292228661389412628E+04   -0.698075511231549406E+01    1
    0.245537963311121427E+07    0.338966888189315807E+00    0.167046742439270020E+02    0.104581540187905830E+04    0.656270801439343586E+03   -0.290872419429705860E+04   -0.698175511231549972E+01    1
    0.245537943099350436E+07    0.337667626142501842E+00    0.169634344577789307E+02    0.104107281639445023E+04    0.660581977702651670E+03   -0.284694074208144411E+04   -0.698275511231551516E+01    1
    0.245537960412125569E+07    0.316315919160842896E+00    0.175516107082366943E+02    0.954599637481392961E+03    0.746982270362436225E+03   -0.282648885434799831E+04   -0.698375511231553414E+01    1
    0.245537971850777138E+07    0.307837817072868336E+00    0.177909783363342306E+02    0.920585538791243380E+03    0.780978588198060720E+03   -0.280412910061813773E+04   -0.698475511231553270E+01    1
    0.245537940357407555E+07    0.371191883087158225E+00    0.160685347318649292E+02    0.117973645897333745E+04    0.522155355355371739E+03   -0.280336180046472236E+04   -0.698575511231552948E+01    1
    0.245537956904648058E+07    0.308394759893417358E+00    0.178907934188842788E+02    0.923817384609533178E+03    0.777546787597994921E+03   -0.280062851655532904E+04   -0.698675511231552360E+01    1
    0.245537958490835642E+07    0.314395126700401317E+00    0.176671690702438369E+02    0.946680021426338158E+03    0.754784300962150041E+03   -0.279826965696279740E+04   -0.698775511231549373E+01    1
    0.245537952764819376E+07    0.310575404763221707E+00    0.178685328006744406E+02    0.932055121820842828E+03    0.769236757012565818E+03   -0.278216718852269787E+04   -0.698875511231551716E+01    1
    0.245537970683451882E+07    0.325639250874519337E+00    0.172567994594573975E+02    0.988111596952801051E+03    0.713542386048640537E+03   -0.274920833659393793E+04   -0.698975511231552993E+01    1
    0.245537945132527081E+07    0.327862495183944669E+00    0.173789605617523186E+02    0.999190485399206409E+03    0.702136491955030692E+03   -0.274530615899883469E+04   -0.699075511231550273E+01    1
    0.245537942566281790E+07    0.307548800110816922E+00    0.181331325054168708E+02    0.919954220057443536E+03    0.781009741917545512E+03   -0.272852792524780807E+04   -0.699175511231550484E+01    1
    0.245537959320721868E+07    0.348559063673019420E+00    0.166550731182098382E+02    0.108049350287214475E+04    0.621230505607472764E+03   -0.272369617769920751E+04   -0.699275511231551850E+01    1
    0.245537963943751575E+07    0.348303237557411216E+00    0.166429257154464736E+02    0.107863032493858805E+04    0.623125953959882281E+03   -0.271398156361613928E+04   -0.699375511231549929E+01    1
    0.245537961631614435E+07    0.370694354176521301E+00    0.160440111875534051E+02    0.117202697961282342E+04    0.529920834350392170E+03   -0.270765295067692205E+04   -0.699475511231549785E+01    1
    0.245537954624401312E+07    0.313128700852394082E+00    0.178726445198059096E+02    0.939636903061724752E+03    0.761505402528554555E+03   -0.269218016496662221E+04   -0.699575511231553371E+01    1
    0.245537945572160464E+07    0.364522734284400962E+00    0.163441314935684190E+02    0.114732760584507241E+04    0.554289428732172041E+03   -0.268142634835437548E+04   -0.699675511231554026E+01    1
    0.245537941273478512E+07    0.322634384036064148E+00    0.176784375667572036E+02    0.977053516192657071E+03    0.723963620036497559E+03   -0.266900303432222063E+04   -0.699775511231553793E+01    1
    0.245537972891635168E+07    0.327986559271812417E+00    0.172649158239364624E+02    0.995023864301388130E+03    0.706492201155166867E+03   -0.266699636168191546E+04   -0.699875511231551695E+01    1
    0.245537940747694718E+07    0.324881494045257568E+00    0.176099204301834114E+02    0.985848211518247922E+03    0.715183847924974089E+03   -0.266587714920442886E+04   -0.699975511231549596E+01    1
    0.245537942649020441E+07    0.376832115650176991E+00    0.160592858314514153E+02    0.119956730723630426E+04    0.502084630629015976E+03   -0.265905751165599122E+04   -0.700075511231552117E+01    1
    0.245537954261077847E+07    0.328436252474784862E+00    0.174173547744750969E+02    0.997971249605654634E+03    0.703241896008172830E+03   -0.263778784594028275E+04   -0.700175511231554282E+01    1
    0.245537963976345770E+07    0.312345555424690224E+00    0.179135351181030273E+02    0.934228182736663712E+03    0.766869005099981450E+03   -0.262379722128475942E+04   -0.700275511231553516E+01    1
    0.245537969054636452E+07    0.332179662585258495E+00    0.172169143676757805E+02    0.101067508625363666E+04    0.690726599223827407E+03   -0.261644179251784317E+04   -0.700375511231549996E+01    1
    0.245537949160664296E+07    0.364386987686157238E+00    0.164288536787033088E+02    0.114362513527868123E+04    0.557819288771033371E+03   -0.258723105721539696E+04   -0.700475511231551984E+01    1
    0.245537957648433186E+07    0.340848982334136963E+00    0.170907344579696669E+02    0.104503916630433423E+04    0.656187422389400808E+03   -0.255986043759003906E+04   -0.700575511231551840E+01    1
    0.245537969715697970E+07    0.353302913904190052E+00    0.166477654933929458E+02    0.109392114693324129E+04    0.607581847072547475E+03   -0.255423144752881808E+04   -0.700675511231550097E+01    1
    0.245537943960006954E+07    0.379567053914070140E+00    0.161085316181182847E+02    0.120767852616528307E+04    0.493744008851561944E+03   -0.254171025788340785E+04   -0.700775511231549419E+01    1
    0.245537974325595610E+07    0.323226791620254528E+00    0.175712747335433974E+02    0.973017997993620384E+03    0.728147976080064041E+03   -0.253929383992897510E+04   -0.700875511231548121E+01    1
    0.245537943543734541E+07    0.328834292292594921E+00    0.176176280260086067E+02    0.997841244647044846E+03    0.702964432634031937E+03   -0.253234146540303209E+04   -0.700975511231552773E+01    1
    0.245537970338719338E+07    0.305036497116088878E+00    0.182539349079132087E+02    0.903707535083070638E+03    0.797141936494739070E+03   -0.253108132806537606E+04   -0.701075511231552895E+01    1
    0.245537942950247508E+07    0.305050244927406289E+00    0.185025960683822639E+02    0.905387758213067400E+03    0.795014714182807211E+03   -0.251207840438949097E+04   -0.701175511231552218E+01    1
    0.245537963652236201E+07    0.317346295714378335E+00    0.178826854228973389E+02    0.950678888121948489E+03    0.750208279687739605E+03   -0.251146071807586350E+04   -0.701275511231549853E+01    1
    0.245537945769485226E+07    0.319808238744735684E+00    0.179435395956039443E+02    0.961617705258950991E+03    0.739031943522322877E+03   -0.250546385147398587E+04   -0.701375511231546067E+01    1
    0.245537954673543666E+07    0.318004041910171509E+00    0.179427630424499505E+02    0.953735968213414594E+03    0.747007211526490210E+03   -0.249976474157794701E+04   -0.701475511231549120E+01    1
    0.245537953282545786E+07    0.344763854146003745E+00    0.170785471439361558E+02    0.105958323858013159E+04    0.641476001167343952E+03   -0.249576892543484200E+04   -0.701575511231549598E+01    1
    0.245537958953154087E+07    0.313984528183937073E+00    0.180699413776397719E+02    0.937575950713401198E+03    0.763138712063305320E+03   -0.248661163928014003E+04   -0.701675511231551852E+01    1
    0.245537950812681904E+07    0.346082308888435386E+00    0.170797904014587409E+02    0.106466148100997862E+04    0.636331193829635026E+03   -0.247608318854160461E+04   -0.701775511231554905E+01    1
    0.245537946854159841E+07    0.372081860899925232E+00    0.163737368583679199E+02    0.117286951679322647E+04    0.528333467494354409E+03   -0.246554785007691362E+04   -0.701875511231552718E+01    1
    0.245537975261566369E+07    0.341028559207916249E+00    0.170890888690948479E+02    0.104095786807249078E+04    0.660250474440108633E+03   -0.246395291251300205E+04   -0.701975511231552307E+01    1
    0.245537940423042281E+07    0.314614570140838601E+00    0.182550050020217896E+02    0.940423872297780349E+03    0.759912437018976561E+03   -0.244456580956021526E+04   -0.702075511231549143E+01    1
    0.245537956715732580E+07    0.365862530469894420E+00    0.165155070543289177E+02    0.114429338304741145E+04    0.556898729905155051E+03   -0.243457070747023317E+04   -0.702175511231545713E+01    1
    0.245537946538768522E+07    0.317804187536239624E+00    0.181386591434478781E+02    0.951252882079324536E+03    0.749128715784497217E+03   -0.240553294828897606E+04   -0.702275511231550986E+01    1
    0.245537947089529037E+07    0.317138555645942677E+00    0.181754663467407234E+02    0.948303613524448338E+03    0.752043453065406879E+03   -0.239243248359891004E+04   -0.702375511231555993E+01    1
    0.245537941210571025E+07    0.304568070173263539E+00    0.187017028808593757E+02    0.900726330480803654E+03    0.799328827265214159E+03   -0.239023890122878129E+04   -0.702475511231551941E+01    1
    0.245537964420120465E+07    0.372700908780097984E+00    0.163403950691223159E+02    0.117043786227454484E+04    0.530799985463234179E+03   -0.238659958386449125E+04   -0.702575511231549044E+01    1
    0.245537958361031767E+07    0.337709975242614757E+00    0.174036695003509543E+02    0.102755184438354831E+04    0.673210428046931497E+03   -0.238303245331332937E+04   -0.702675511231551386E+01    1
    0.245537960656358954E+07    0.331072014570236217E+00    0.176418906450271606E+02    0.100020522645221320E+04    0.700427722587728681E+03   -0.235321375034921175E+04   -0.702775511231550709E+01    1
    0.245537975189288333E+07    0.362919163703918468E+00    0.165911916971206672E+02    0.112662728754781506E+04    0.574538222302366080E+03   -0.235038320026203019E+04   -0.702875511231551275E+01    1
    0.245537945932033518E+07    0.360766348242759716E+00    0.168401624917984023E+02    0.112171771757651914E+04    0.579048845569364516E+03   -0.234387754070969004E+04   -0.702975511231550776E+01    1
    0.245537958738512965E+07    0.353001525998115517E+00    0.169999753713607795E+02    0.108760111796862566E+04    0.613210690425122266E+03   -0.232827417917079538E+04   -0.703075511231546724E+01    1
    0.245537949667309970E+07    0.313299077749252308E+00    0.183848314285278320E+02    0.931637169301784752E+03    0.768520690353108535E+03   -0.232560506293378421E+04   -0.703175511231548889E+01    1
    0.245537958592525683E+07    0.335355031490325917E+00    0.175545482635498047E+02    0.101650697121649637E+04    0.684077789012575636E+03   -0.232358187655595248E+04   -0.703275511231553985E+01    1
    0.245537954886341561E+07    0.370745778083801270E+00    0.165291131496429458E+02    0.116156893477051244E+04    0.539369390840297001E+03   -0.232075696629058120E+04   -0.703375511231551886E+01    1
    0.245537973756576749E+07    0.365381607413291953E+00    0.165833652257919297E+02    0.113573297248972654E+04    0.565335754352386630E+03   -0.230765160784660111E+04   -0.703475511231550765E+01    1
    0.245537970660509309E+07    0.338492494821548473E+00    0.173975444078445456E+02    0.102697966148362866E+04    0.673750130217744413E+03   -0.230604671868606511E+04   -0.703575511231551776E+01    1
    0.245537941878956091E+07    0.374081927537918080E+00    0.165602020978927627E+02    0.117657915599578132E+04    0.524141076292481898E+03   -0.229033505302411140E+04   -0.703675511231548700E+01    1
    0.245537965493870946E+07    0.373613876104354870E+00    0.164272924184799187E+02    0.117099832773650405E+04    0.530017780513790854E+03   -0.228912399075683288E+04   -0.703775511231547224E+01    1
    0.245537957529890304E+07    0.309644579887390137E+00    0.185161716938018799E+02    0.916002921801854654E+03    0.784107376706730975E+03   -0.228355619674241643E+04   -0.703875511231545570E+01    1
    0.245537947689200146E+07    0.320252737402915932E+00    0.182578361272811911E+02    0.956369736370707301E+03    0.743648774463655059E+03   -0.224528348452922364E+04   -0.703975511231547202E+01    1
    0.245537975691365683E+07    0.360281211137771618E+00    0.167959008932113640E+02    0.111231961029293552E+04    0.588553719734006677E+03   -0.224411164634316583E+04   -0.704075511231547946E+01    1
    0.245537943105955096E+07    0.346896016597747825E+00    0.174285958051681540E+02    0.106153939236783231E+04    0.638712795191536202E+03   -0.222406865238004821E+04   -0.704175511231548690E+01    1
    0.245537949671633728E+07    0.306533735990524303E+00    0.187899106502532973E+02    0.903235275100916738E+03    0.796539279773113662E+03   -0.222015794522196666E+04   -0.704275511231548812E+01    1
    0.245537954084086418E+07    0.328921097517013539E+00    0.179475313663482687E+02    0.988575990994735434E+03    0.711576372377487019E+03   -0.221397650536125502E+04   -0.704375511231546003E+01    1
    0.245537962127608526E+07    0.354280009865760803E+00    0.170926246643066406E+02    0.108871950479434940E+04    0.611843244191883173E+03   -0.220895828686976256E+04   -0.704475511231549234E+01    1
    0.245537956059674965E+07    0.340585207939147927E+00    0.175867163181304953E+02    0.103355716745330528E+04    0.666698730833029686E+03   -0.218491436780319282E+04   -0.704575511231552998E+01    1
    0.245537964931439608E+07    0.348052793741226218E+00    0.172954202651977553E+02    0.106232876420169646E+04    0.638131064241682225E+03   -0.218425816857757809E+04   -0.704675511231549656E+01    1
    0.245537950049947482E+07    0.347940725088119518E+00    0.173975697278976433E+02    0.106377280626837546E+04    0.636489476481669840E+03   -0.218421876482011066E+04   -0.704775511231548979E+01    1
    0.245537953037067875E+07    0.346518608927726735E+00    0.174247132539749146E+02    0.105758755845210840E+04    0.642691459331612464E+03   -0.218133035765404566E+04   -0.704875511231552210E+01    1
    0.245537956606214726E+07    0.314494970440864552E+00    0.184931780815124540E+02    0.931648500007153189E+03    0.768236220782288683E+03   -0.217696549422232738E+04   -0.704975511231552154E+01    1
    0.245537954974888777E+07    0.335794043540954601E+00    0.177795875310897848E+02    0.101402667967568016E+04    0.686094992838949565E+03   -0.216327413625252120E+04   -0.705075511231551921E+01    1
    0.245537965096702334E+07    0.351114758849144004E+00    0.172372480869293234E+02    0.107382414815706056E+04    0.626602000416382680E+03   -0.215712904740858403E+04   -0.705175511231552399E+01    1
    0.245537947363509145E+07    0.327305927872657776E+00    0.181360893726348884E+02    0.981245739519479912E+03    0.718627030337904216E+03   -0.215502062594606605E+04   -0.705275511231551899E+01    1
    0.245537974028063519E+07    0.342039743065834068E+00    0.174953373193740838E+02    0.103547168844308908E+04    0.664889404812421276E+03   -0.213444271905219830E+04   -0.705375511231552732E+01    1
    0.245537945188465109E+07    0.315800407528877225E+00    0.186145486831665039E+02    0.936116737872978433E+03    0.763466032091125271E+03   -0.212316017280967117E+04   -0.705475511231554453E+01    1
    0.245537966633217549E+07    0.305430302023887601E+00    0.188514632701873808E+02    0.894900816594218441E+03    0.804819170417301279E+03   -0.211573069042355337E+04   -0.705575511231553776E+01    1
    0.245537973350724205E+07    0.312509152293205250E+00    0.185683882951736479E+02    0.920142571324990854E+03    0.779707905410700050E+03   -0.209347516858980543E+04   -0.705675511231551056E+01    1
    0.245537940719761141E+07    0.318631580471992470E+00    0.186089456558227546E+02    0.946123022013279638E+03    0.753312196250704346E+03   -0.208076258943593075E+04   -0.705775511231549935E+01    1
    0.245537944568664534E+07    0.370042887330055248E+00    0.169196305513381944E+02    0.115214201541825150E+04    0.548019712316430741E+03   -0.207837019917116140E+04   -0.705875511231551123E+01    1
    0.245537943944722647E+07    0.332868158817291260E+00    0.180864708662033102E+02    0.100094639491368525E+04    0.698726897001575367E+03   -0.207287766544409715E+04   -0.705975511231552222E+01    1
    0.245537953152638907E+07    0.369967764616012551E+00    0.168772525072097785E+02    0.115030268279520374E+04    0.549952489584749856E+03   -0.206954587310596071E+04   -0.706075511231553765E+01    1
    0.245537974316669209E+07    0.359277912974357627E+00    0.170629798173904419E+02    0.110270120230607631E+04    0.597682613564787857E+03   -0.206805528644566402E+04   -0.706175511231552999E+01    1
    0.245537957381184306E+07    0.329190650582313504E+00    0.181209908962249777E+02    0.984981555586470563E+03    0.714821126600948787E+03   -0.206611045664368112E+04   -0.706275511231550190E+01    1
    0.245537961483947001E+07    0.380087614059448242E+00    0.165629984617233283E+02    0.119135920782765015E+04    0.509082935751036700E+03   -0.206090095547840019E+04   -0.706375511231548359E+01    1
