    0.245537970710010407E+07    0.472957639885121850E+00    0.190389701407155414E+02    0.142855670027662245E+04    0.262968120801387613E+03   -0.218731635997105428E+03
    0.245537969999959366E+07    0.473718004232695278E+00    0.189530633785995128E+02    0.143487692448838197E+04    0.256782892814435058E+03   -0.218723433893311096E+03
    0.245537947176116146E+07    0.594411468525968045E+00    0.167073637072321901E+02    0.203234261975890786E+04   -0.340362977518428011E+03   -0.218718947180832402E+03
    0.245537949500303669E+07    0.491977992452934887E+00    0.187569963275489222E+02    0.151521600362577578E+04    0.176025089135471632E+03   -0.218706144950792549E+03
    0.245537951858177502E+07    0.512830554273581929E+00    0.179369892199913572E+02    0.162849923126203657E+04    0.636452989085844010E+02   -0.218706046073290537E+03
    0.245537956357953092E+07    0.560853440070288589E+00    0.174099477231343975E+02    0.184276317945575465E+04   -0.151166741318417365E+03   -0.218676341365042902E+03
    0.245537961206788151E+07    0.452819031265016547E+00    0.195725892296917188E+02    0.134352758421248609E+04    0.347723578500685960E+03   -0.218670139885696216E+03
    0.245537952340876544E+07    0.490596163625225179E+00    0.184646989343688759E+02    0.152190241648106507E+04    0.169991804500259803E+03   -0.218659481984139120E+03
    0.245537962082194164E+07    0.532504259802302093E+00    0.175246802388526106E+02    0.172039748594533785E+04   -0.280430269388673921E+02   -0.218627799368053275E+03
    0.245537951602929225E+07    0.609668917197206839E+00    0.163245373189325171E+02    0.212391507421515280E+04   -0.431536858626973185E+03   -0.218512673553079935E+03
    0.245537950102986628E+07    0.556031823632536670E+00    0.171004135312536398E+02    0.184379022078227626E+04   -0.151396971553002771E+03   -0.218508476872228869E+03
    0.245537951683008531E+07    0.595106255193704525E+00    0.167201281181710790E+02    0.203217846082718484E+04   -0.340226661456157672E+03   -0.218500915934305453E+03
    0.245537962029912323E+07    0.502251109358736514E+00    0.181487150999156981E+02    0.157468332880064713E+04    0.117463497092457700E+03   -0.218485150183311305E+03
    0.245537959862467973E+07    0.584391518964492707E+00    0.166743006982919937E+02    0.198423775660925548E+04   -0.291799736696219156E+03   -0.218479543774544084E+03
    0.245537964638259728E+07    0.472813696088680291E+00    0.192275540724483207E+02    0.142284689565280769E+04    0.268284859678615192E+03   -0.218464164679441041E+03
    0.245537957056437247E+07    0.548530178847126959E+00    0.172131208490955387E+02    0.180342929313403420E+04   -0.110990299257868443E+03   -0.218441782068884265E+03
    0.245537969652749039E+07    0.485447696611229218E+00    0.186470616747371167E+02    0.148876273013941000E+04    0.203047633511317429E+03   -0.218434859727775006E+03
    0.245537945784047805E+07    0.512529959578485128E+00    0.180863978615717187E+02    0.162275517353304281E+04    0.690617954869305919E+02   -0.218431753849860627E+03
    0.245537951912207203E+07    0.548684604290178513E+00    0.172217936157103644E+02    0.180603020647883659E+04   -0.113640314849821422E+03   -0.218422123507490369E+03
    0.245537967735612998E+07    0.532935024563483628E+00    0.176186931186218025E+02    0.171465050408814818E+04   -0.224808908661610474E+02   -0.218401927828068182E+03
    0.245537957101256354E+07    0.512750248090889316E+00    0.179152907583200580E+02    0.162698695453707387E+04    0.652310365278826936E+02   -0.218397676773340635E+03
    0.245537964124439517E+07    0.458677773739150529E+00    0.194999270609382869E+02    0.136469299154787018E+04    0.326473658813504244E+03   -0.218388412816393839E+03
    0.245537954635414714E+07    0.568686624508923710E+00    0.172478040169912958E+02    0.188523348864281843E+04   -0.193559918838779737E+03   -0.218387801315474917E+03
    0.245537969585612975E+07    0.469885260350871858E+00    0.190992542282050835E+02    0.141601705800017544E+04    0.275504949889047907E+03   -0.218375268444802771E+03
    0.245537967737603141E+07    0.519611781267410144E+00    0.178596412471500301E+02    0.165111671904549394E+04    0.410217479347455622E+02   -0.218366655966703121E+03
    0.245537944702039612E+07    0.567761896191759430E+00    0.171698852887561770E+02    0.189085656908034593E+04   -0.199034047956368511E+03   -0.218353697124022204E+03
    0.245537970891404897E+07    0.485852593701265767E+00    0.187475701846782670E+02    0.148548948130364920E+04    0.206111887182363716E+03   -0.218347113499762031E+03
    0.245537944742078846E+07    0.531148628367664855E+00    0.178720663414174012E+02    0.170489908461216373E+04   -0.133122025744805867E+02   -0.218333059026489366E+03
    0.245537946150962682E+07    0.578381823384559235E+00    0.169932180024248893E+02    0.194550475452173964E+04   -0.253641390316532096E+03   -0.218314404960735374E+03
    0.245537945389161725E+07    0.553010293829351851E+00    0.174755458982517986E+02    0.181238308003624843E+04   -0.120716446752062964E+03   -0.218299289521441494E+03
    0.245537967308596056E+07    0.471982418706686946E+00    0.189532138597172164E+02    0.142987282648964401E+04    0.261841086929356436E+03   -0.218287909631925714E+03
    0.245537943637366313E+07    0.567116508757499416E+00    0.171162177792790260E+02    0.189189910693114166E+04   -0.199944003987495847E+03   -0.218271366176642005E+03
    0.245537965557719674E+07    0.511106544097240212E+00    0.183731529431987184E+02    0.159561405149611937E+04    0.957682642393125860E+02   -0.218245556319567754E+03
    0.245537956149215810E+07    0.477857599804280886E+00    0.191155561446304709E+02    0.144788168504373130E+04    0.243227774345313577E+03   -0.218208590483694195E+03
    0.245537946932052076E+07    0.502711457102904546E+00    0.183151535457546828E+02    0.157498173488762291E+04    0.116733941642331914E+03   -0.218200435640539297E+03
    0.245537951992213586E+07    0.473534377494019942E+00    0.190567912066257037E+02    0.143683556867378320E+04    0.254537528410126328E+03   -0.218199099593169990E+03
    0.245537958913822658E+07    0.590960167883441856E+00    0.167313762259183392E+02    0.200957098816083658E+04   -0.317475053325838019E+03   -0.218181574459010164E+03
    0.245537944736498175E+07    0.559850934344125362E+00    0.171370380262520925E+02    0.186001048204480867E+04   -0.167851690124249245E+03   -0.218173512079327878E+03
    0.245537958931508940E+07    0.457856719955024305E+00    0.194466612258463769E+02    0.136577564302272094E+04    0.325500336837720113E+03   -0.218161488973896667E+03
    0.245537956786756171E+07    0.498717292011757962E+00    0.186867656092312728E+02    0.153964297194243136E+04    0.151521077566978505E+03   -0.218160037734966608E+03
    0.245537964303198410E+07    0.458281853867863742E+00    0.193600303983246036E+02    0.136852695994565966E+04    0.322925628172382801E+03   -0.218157252310538695E+03
    0.245537949867308233E+07    0.595560266884499590E+00    0.165000013856939063E+02    0.204972850921832560E+04   -0.357309753951137452E+03   -0.218157198718186351E+03
    0.245537969853684586E+07    0.475485347490341548E+00    0.189663583726826559E+02    0.144053687912340979E+04    0.251027136492858318E+03   -0.218156537734200725E+03
    0.245537959117773548E+07    0.498313289347066479E+00    0.182422469177130289E+02    0.155713291071739195E+04    0.134955040955073940E+03   -0.218154901607552858E+03
    0.245537970150703564E+07    0.513287192356659983E+00    0.181642513435185897E+02    0.161158675227741605E+04    0.801649021993117685E+02   -0.218151796081221079E+03
    0.245537953998603160E+07    0.479018789169867898E+00    0.190632249861045153E+02    0.145485719654932109E+04    0.236298740767654266E+03   -0.218135092700179257E+03
    0.245537947264862154E+07    0.596318388658476417E+00    0.165404607870959843E+02    0.205177292721216327E+04   -0.359481721606548376E+03   -0.218125139745777489E+03
    0.245537955793167045E+07    0.464363807914623394E+00    0.192314146182442478E+02    0.139706409164963407E+04    0.294350498366191005E+03   -0.218094553566265262E+03
    0.245537966537588183E+07    0.535195894065997324E+00    0.175604677091545760E+02    0.172707659792844265E+04   -0.348695204906592409E+02   -0.218080796989320135E+03
    0.245537954344605468E+07    0.586884383101216045E+00    0.166089131502777434E+02    0.200214042289697136E+04   -0.309665083464205225E+03   -0.218034160290219972E+03
    0.245537958887059474E+07    0.579042280992726921E+00    0.169937834636347311E+02    0.194187163604987677E+04   -0.249966804500728898E+03   -0.218014051852316015E+03
    0.245537948346098373E+07    0.493243022787837049E+00    0.186400166270304837E+02    0.152532858146290982E+04    0.166092731309842009E+03   -0.218008726439417586E+03
    0.245537951707301661E+07    0.532414049472752837E+00    0.175451633479876321E+02    0.172371002724982964E+04   -0.314466388354393160E+02   -0.217999856152746162E+03
    0.245537948629436037E+07    0.599691525915058588E+00    0.165617199469865319E+02    0.206454180185919222E+04   -0.372398443504787394E+03   -0.217994383038485097E+03
    0.245537953975744452E+07    0.495562407374382063E+00    0.183401820898056052E+02    0.154477539796738597E+04    0.147191231760941918E+03   -0.217994149167321041E+03
    0.245537954078990500E+07    0.603085472472224993E+00    0.164300785196147032E+02    0.208562760800761771E+04   -0.393269035619024578E+03   -0.217994082459773097E+03
    0.245537967867348576E+07    0.538611768219509179E+00    0.176612240911931906E+02    0.173463341647605603E+04   -0.427502366853235216E+02   -0.217989666255298829E+03
    0.245537949725679774E+07    0.485956115732554483E+00    0.187150929945404307E+02    0.149547463172350490E+04    0.196081158208142739E+03   -0.217958786801858935E+03
    0.245537962099851295E+07    0.552096054121590907E+00    0.171990839588954074E+02    0.181628257586043492E+04   -0.123909870571646650E+03   -0.217949406705372297E+03
    0.245537964401207678E+07    0.460096982501127849E+00    0.193162300190187786E+02    0.137625070391494137E+04    0.315213707512649989E+03   -0.217915922730068758E+03
    0.245537969770706864E+07    0.487491148710250899E+00    0.186432693481445320E+02    0.149615373971391591E+04    0.195586916389211382E+03   -0.217911054901787168E+03
    0.245537956739751482E+07    0.590622409903797108E+00    0.167630175034401319E+02    0.200719923913621710E+04   -0.315173423390441485E+03   -0.217897679271167533E+03
    0.245537960592855979E+07    0.546953354789928681E+00    0.172721111181521891E+02    0.179210648327837521E+04   -0.997227115692524251E+02   -0.217897258429499601E+03
    0.245537958611013647E+07    0.529927807439951271E+00    0.180195618340973311E+02    0.168661283679108533E+04    0.478099763019437951E+01   -0.217888725277342871E+03
    0.245537964095850429E+07    0.514465893721252399E+00    0.183081045229860955E+02    0.161174182584971777E+04    0.796427071346386128E+02   -0.217888661689264126E+03
    0.245537947441146988E+07    0.577046059224267438E+00    0.170230714565124188E+02    0.193735652453868147E+04   -0.245508127723400634E+03   -0.217882078422186481E+03
    0.245537945579606481E+07    0.535265410711044720E+00    0.175982655129966581E+02    0.173490577439679669E+04   -0.428847697665315408E+02   -0.217881584278201615E+03
    0.245537968939189753E+07    0.500634239880075937E+00    0.183035062626323750E+02    0.155884162800785293E+04    0.133084351291499246E+03   -0.217881341873623398E+03
    0.245537964268158469E+07    0.461214523627824113E+00    0.194161873888608412E+02    0.137629291271032253E+04    0.314933066656118569E+03   -0.217875765283696467E+03
    0.245537946063160012E+07    0.546625203623986144E+00    0.175964768756219669E+02    0.177975664044632640E+04   -0.881245233145636462E+02   -0.217869798773204508E+03
    0.245537950130612310E+07    0.600427886432224223E+00    0.165573242489686194E+02    0.206729879058561983E+04   -0.375161414567223801E+03   -0.217869591820312962E+03
    0.245537960251877969E+07    0.545376875665539274E+00    0.176843821465905435E+02    0.176355029783559030E+04   -0.719886739891741740E+02   -0.217867013431340439E+03
    0.245537960948212026E+07    0.464035923897948288E+00    0.191691395582041686E+02    0.139647285547416254E+04    0.295101652833495109E+03   -0.217864868330784503E+03
    0.245537954486574978E+07    0.587823901158618156E+00    0.166037496479742863E+02    0.200649240278778052E+04   -0.314035094516304923E+03   -0.217861239560589581E+03
    0.245537960327176284E+07    0.497551704489509472E+00    0.187019256204115010E+02    0.153337518393956657E+04    0.157820385995977432E+03   -0.217855429017659162E+03
    0.245537968306565052E+07    0.530536339030476034E+00    0.177241111880679725E+02    0.169965521620428285E+04   -0.761941071666742342E+01   -0.217839666153449542E+03
    0.245537953371396568E+07    0.555531243016853638E+00    0.171087052746577051E+02    0.183967169629586670E+04   -0.147263520822301189E+03   -0.217839407884679105E+03
    0.245537949675189750E+07    0.489830236918703532E+00    0.187451549197851861E+02    0.150799914564540109E+04    0.183348161033974890E+03   -0.217839131397356766E+03
    0.245537952331941295E+07    0.477323224543312885E+00    0.190272507657850234E+02    0.145105773894233880E+04    0.240226602081210615E+03   -0.217833473173434129E+03
    0.245537947413950646E+07    0.499653980513821483E+00    0.184292709000119075E+02    0.155835458324064575E+04    0.133245619363600014E+03   -0.217833393969846014E+03
    0.245537963228820497E+07    0.507556104401943098E+00    0.180581732267125226E+02    0.159808539768947617E+04    0.940575450150478503E+02   -0.217832850855414904E+03
    0.245537952917473624E+07    0.535215310144524836E+00    0.179057847910664130E+02    0.171532384530538525E+04   -0.239094775959000785E+02   -0.217816288762812576E+03
    0.245537944986758474E+07    0.523107347074013185E+00    0.179401284124270965E+02    0.167038887678758692E+04    0.213439965994903531E+02   -0.217813365927722913E+03
    0.245537947263255576E+07    0.525717487793390781E+00    0.177570775216520964E+02    0.168867947111905119E+04    0.335322940851546747E+01   -0.217808822895820242E+03
    0.245537947983169835E+07    0.565342429486590747E+00    0.172613063103155859E+02    0.187382338661149538E+04   -0.182101192387929586E+03   -0.217802272767074840E+03
    0.245537962262581149E+07    0.577169191882094479E+00    0.169033556923263610E+02    0.193777221411251844E+04   -0.245591709930028316E+03   -0.217796731401299752E+03
    0.245537968994023418E+07    0.475073740567422353E+00    0.190305170578697123E+02    0.143686142385428798E+04    0.254588472758492060E+03   -0.217794886894426980E+03
    0.245537965331360511E+07    0.505529920677020739E+00    0.184836115916665165E+02    0.157010445649899066E+04    0.121258064216582909E+03   -0.217787578909729035E+03
    0.245537952650614735E+07    0.477253967400365964E+00    0.188878104973592507E+02    0.145641526101225440E+04    0.235148428448975949E+03   -0.217782858687062287E+03
    0.245537954801174253E+07    0.533032119957011941E+00    0.179554586547399389E+02    0.170348485066656895E+04   -0.120873496159330838E+02   -0.217772204549553663E+03
    0.245537960631505866E+07    0.504380979493128434E+00    0.181163844413559900E+02    0.158465295000983292E+04    0.107474457562721668E+03   -0.217767245718108455E+03
    0.245537967787906155E+07    0.520411089630928636E+00    0.178751301483304665E+02    0.165338917444721756E+04    0.386888134312598808E+02   -0.217765882389477269E+03
    0.245537969390465133E+07    0.482088275817151746E+00    0.188804372652559493E+02    0.146727020561841346E+04    0.224204889376858773E+03   -0.217764984031588284E+03
    0.245537958295261720E+07    0.592633363645451050E+00    0.166185416526346756E+02    0.202452693110364612E+04   -0.332237505340737869E+03   -0.217764531678884424E+03
    0.245537944959333120E+07    0.557152894472991322E+00    0.173495551056466226E+02    0.183654388636062504E+04   -0.144750932914699234E+03   -0.217750084972445961E+03
    0.245537967741248850E+07    0.523322680592536948E+00    0.178222340106964126E+02    0.166714916940625108E+04    0.249344663727584326E+02   -0.217736072414367896E+03
    0.245537959737297054E+07    0.525779273647328793E+00    0.176654629684580513E+02    0.168801936924788674E+04    0.426437771426156331E+01   -0.217723817620598993E+03
    0.245537947021295037E+07    0.590690168461162846E+00    0.167015535561263135E+02    0.201656042452573570E+04   -0.324449520430183668E+03   -0.217719254701479201E+03
    0.245537949564945092E+07    0.512771006859586764E+00    0.180020724635246268E+02    0.162612283708182349E+04    0.658779163621269817E+02   -0.217715510781570856E+03
    0.245537949707837356E+07    0.588241853891815381E+00    0.166198780219213198E+02    0.200979384992381256E+04   -0.317409469696744338E+03   -0.217714376632872415E+03
    0.245537965503916098E+07    0.463584367718171519E+00    0.193430315964520503E+02    0.138661644131510457E+04    0.304661826467951755E+03   -0.217710714906987306E+03
    0.245537949437111523E+07    0.598012065885634381E+00    0.165158347245931871E+02    0.205975566894294707E+04   -0.367452403731818606E+03   -0.217695957928271895E+03
    0.245537951829200052E+07    0.553650207606227074E+00    0.171534720974922692E+02    0.183015369460883721E+04   -0.137786133220098151E+03   -0.217687986643954218E+03
    0.245537953985852795E+07    0.471849511268147670E+00    0.191391454676431465E+02    0.142697773206667330E+04    0.264310300421638090E+03   -0.217686638824361580E+03
    0.245537960030445922E+07    0.517928764538549968E+00    0.178262621929759142E+02    0.164970455746135963E+04    0.425253080296350419E+02   -0.217683339840509831E+03
    0.245537948230571160E+07    0.522769504271614727E+00    0.180985589058350804E+02    0.165980401762800557E+04    0.316291230804307517E+02   -0.217666195692523615E+03
    0.245537949592895014E+07    0.569894040709357785E+00    0.171837845011668655E+02    0.189651745165866510E+04   -0.204771393934298430E+03   -0.217662595621433468E+03
    0.245537953298029630E+07    0.566825325713611772E+00    0.169246179623083464E+02    0.189736187584849699E+04   -0.204932115890283200E+03   -0.217650125852734220E+03
    0.245537964943640027E+07    0.559319694585948879E+00    0.171978648260256861E+02    0.184450526750384711E+04   -0.152359293773810947E+03   -0.217648153689161859E+03
    0.245537967881174292E+07    0.474024627714298208E+00    0.190941913998750792E+02    0.143110852798806764E+04    0.260252153615200086E+03   -0.217644872246754943E+03
    0.245537959746384388E+07    0.472849852686804017E+00    0.192108400541377762E+02    0.142543843238377121E+04    0.265699375503036208E+03   -0.217642871712415371E+03
    0.245537954191238200E+07    0.551286741626609622E+00    0.171873092370695986E+02    0.181745364945791175E+04   -0.125067184295201827E+03   -0.217613159546164695E+03
    0.245537959205506928E+07    0.561510301160484948E+00    0.170276999510886675E+02    0.186617045714241226E+04   -0.173758991210842936E+03   -0.217612311371733483E+03
    0.245537952587479772E+07    0.486711676350740752E+00    0.188698803973487159E+02    0.149045158099607488E+04    0.200781506257462866E+03   -0.217592815354110087E+03
    0.245537963056491269E+07    0.506946248345471195E+00    0.180774931470601565E+02    0.159498251417656093E+04    0.971422606571995999E+02   -0.217592692653080178E+03
    0.245537962967683561E+07    0.538938886927598504E+00    0.174471843117972547E+02    0.174946169059952967E+04   -0.571631628621295320E+02   -0.217590353500469007E+03
    0.245537960052635148E+07    0.545798235933777409E+00    0.176686973675128378E+02    0.176615541595733634E+04   -0.745763519474150485E+02   -0.217587797478689851E+03
    0.245537966655979306E+07    0.468131537558566291E+00    0.192306527778240692E+02    0.140596891235680778E+04    0.285351800563552160E+03   -0.217581359690906396E+03
    0.245537949976740824E+07    0.506445163599555603E+00    0.184456028322452852E+02    0.158145102511122536E+04    0.109876271354753143E+03   -0.217579279669364183E+03
    0.245537949369389517E+07    0.502363088726997420E+00    0.185083673238754294E+02    0.156386072045240553E+04    0.127488049642730275E+03   -0.217576057754863200E+03
    0.245537964969348907E+07    0.557016088754729077E+00    0.172233043831925023E+02    0.183360946598268629E+04   -0.141440630141355825E+03   -0.217571790770860275E+03
