

    0.112827481210036389E-94    0.860572925498508994E+03    0.245537944041067595E+07    0.401878750324249245E+00    0.193704215764999397E+02    0.118978323726401868E+04    0.503987276432981787E+03
    0.142183646879811143E-94    0.860108406352967563E+03    0.245537942346832016E+07    0.473091599345207225E+00    0.174748707771301284E+02    0.150416992255546961E+04    0.190399209905627401E+03
    0.288578277433363835E-94    0.858690712623312720E+03    0.245537965333281737E+07    0.426493862271308921E+00    0.185435729265213034E+02    0.128981537721718178E+04    0.404561680668943097E+03
    0.377878187472148428E-94    0.858149501596150230E+03    0.245537966517818207E+07    0.616575774550437883E+00    0.177159097433090231E+02    0.205071483006552626E+04   -0.361505463754699349E+03
    0.419831802954416815E-94    0.857936937048964978E+03    0.245537955918232445E+07    0.541472753882408120E+00    0.160548623323440545E+02    0.183887176757624297E+04   -0.143639471707564098E+03
    0.484785257928971693E-94    0.857647233321328258E+03    0.245537944679628359E+07    0.634063171235405454E+00    0.174231508635692904E+02    0.215765332087145816E+04   -0.468478886682437690E+03
    0.675194052963943090E-94    0.856982645101931325E+03    0.245537953546655411E+07    0.572713100910186790E+00    0.185597417116165175E+02    0.182492173003551534E+04   -0.136118952121402657E+03
    0.694043602113555801E-94    0.856925575801216723E+03    0.245537941824219050E+07    0.504837178308668033E+00    0.167978073460960076E+02    0.165682676629560387E+04    0.379926838386973813E+02
    0.813878070743986347E-94    0.856605024243704975E+03    0.245537947052939422E+07    0.621238514780998230E+00    0.176465945959091179E+02    0.208472566569058108E+04   -0.395621932939149019E+03
    0.991328780546194462E-94    0.856208552881285414E+03    0.245537958968846174E+07    0.563359384872794799E+00    0.187454366033162891E+02    0.177596445694534350E+04   -0.871925315722372574E+02
    0.102919596980698271E-93    0.856131579043689726E+03    0.245537957014903985E+07    0.453178989887237593E+00    0.178853998184204102E+02    0.140919771340404213E+04    0.285365429434011958E+03
    0.139348045706816506E-93    0.855523525727842070E+03    0.245537955879402626E+07    0.539529430866241499E+00    0.160934642553329468E+02    0.182850176016590058E+04   -0.133290531387773598E+03
    0.224939789946385031E-93    0.854563809654491479E+03    0.245537975728581892E+07    0.547402462363243081E+00    0.190319729328155525E+02    0.169357256984431888E+04   -0.473123278208071962E+01
    0.612649977101231176E-93    0.852557887640763283E+03    0.245537972115092725E+07    0.528823949944842497E+00    0.194511300695190030E+02    0.160640935620234154E+04    0.822442764917784217E+02
    0.100938183540545415E-92    0.851557288430187327E+03    0.245537965946625685E+07    0.544350552558898970E+00    0.191245915412902860E+02    0.168142485372619512E+04    0.728401893957034741E+01
    0.243178131722251218E-92    0.849796716546525204E+03    0.245537947390448162E+07    0.649500336411432233E+00    0.171534897225395859E+02    0.224565405374246302E+04   -0.556346464551592476E+03
    0.430553677516394403E-92    0.848652160995724216E+03    0.245537949173867190E+07    0.578298592567443870E+00    0.184303480863571174E+02    0.185628813690137372E+04   -0.167431659939601104E+03
    0.944940178972160996E-92    0.847078061755182716E+03    0.245537966722244164E+07    0.450000063709196985E+00    0.179580581555997405E+02    0.139133960862106574E+04    0.303241749718716676E+03
    0.133184217716135456E-91    0.846389668283881406E+03    0.245537948925044062E+07    0.527436029911041215E+00    0.194881896495819120E+02    0.160833739754933208E+04    0.801640750468825729E+02
    0.149057488454038498E-91    0.846162470694658168E+03    0.245537975306947203E+07    0.574308994412422225E+00    0.184595826625823989E+02    0.182760922355068806E+04   -0.138534302435861747E+03
    0.213789518385502216E-91    0.845439150870696722E+03    0.245537942847141251E+07    0.513716945052146934E+00    0.166354339838027947E+02    0.169981576522179716E+04   -0.495893086662740057E+01
    0.238612263839267949E-91    0.845217454999821598E+03    0.245537944015814038E+07    0.616016557812690824E+00    0.177131324768066420E+02    0.205920723309642881E+04   -0.370098901515358591E+03
    0.242453531682448379E-91    0.845183514674649473E+03    0.245537972574044717E+07    0.474476755812846429E+00    0.173902825849154432E+02    0.150010516778840952E+04    0.194707882470053534E+03
    0.500090422376146048E-91    0.843733556961176760E+03    0.245537942806506855E+07    0.529538944363594055E+00    0.194200606822967536E+02    0.162144662547170242E+04    0.670782636523740621E+02
    0.865369933076510303E-91    0.842634820647215975E+03    0.245537970751891099E+07    0.579105499386787459E+00    0.183764567136764541E+02    0.185333410836275789E+04   -0.164274195402415472E+03
    0.932109456890133104E-91    0.842484234313215097E+03    0.245537963031371357E+07    0.399516943097114552E+00    0.193676498889923110E+02    0.117616649602271173E+04    0.517791504480714138E+03
    0.142740880181588701E-90    0.841629902709133944E+03    0.245537940164928930E+07    0.604734967100355125E+00    0.179001133392061789E+02    0.200081207206341264E+04   -0.311763398628509663E+03
    0.145981630336370128E-90    0.841583003040479753E+03    0.245537954911129456E+07    0.540213984251022294E+00    0.161068847417831407E+02    0.183116989514678949E+04   -0.136016292276774976E+03
    0.118455701456193962E-89    0.837393716316227710E+03    0.245537972699833428E+07    0.492232403579482169E+00    0.170259489654096967E+02    0.158288984779525981E+04    0.112024723766949748E+03
    0.179530265307143601E-89    0.836560106837510830E+03    0.245537973267133674E+07    0.421222087740898143E+00    0.187228077888488791E+02    0.126338603634309425E+04    0.430895560275482239E+03
    0.283971618364301428E-89    0.835641045847187911E+03    0.245537964099426940E+07    0.466955401508333701E+00    0.175816790310852866E+02    0.146808835797681786E+04    0.226582659283836790E+03
    0.325014131332383241E-89    0.835369057118034334E+03    0.245537950085348357E+07    0.529074835777282759E+00    0.163316257476806648E+02    0.177473979719833278E+04   -0.797252784300416550E+02
    0.939944527482880953E-89    0.833243152722435525E+03    0.245537966834728699E+07    0.539626041054725669E+00    0.161246579170227058E+02    0.182148689409561007E+04   -0.126304976814638806E+03
    0.118356872779225198E-88    0.832780215445022122E+03    0.245537972103253519E+07    0.505670904201074078E+00    0.167628293991083552E+02    0.164766597609404221E+04    0.473203917245162131E+02
    0.137164318309139330E-88    0.832483265035191607E+03    0.245537969154348131E+07    0.561008957028388933E+00    0.187261077642440803E+02    0.176380669276025424E+04   -0.748599992713106985E+02
    0.510060917877015250E-88    0.829854563926054880E+03    0.245537969751708256E+07    0.450620374083518960E+00    0.179745334863662727E+02    0.139173755511814329E+04    0.302797229339923035E+03
    0.932446976051888417E-88    0.828645999681343596E+03    0.245537952976297587E+07    0.605470067262649625E+00    0.178804778575897210E+02    0.199933592689289185E+04   -0.310200200710544209E+03
    0.103646602516856435E-87    0.828432479951021492E+03    0.245537940705296490E+07    0.557668259739875882E+00    0.187837447881698623E+02    0.175949815831375349E+04   -0.707108502508557848E+02
    0.207403449835016113E-87    0.827043122212103981E+03    0.245537955744166486E+07    0.532256836465647920E+00    0.162743891782306349E+02    0.178817446058934866E+04   -0.931200542164256575E+02
    0.378246641194572745E-87    0.825839361125325809E+03    0.245537951304506743E+07    0.438855627179145835E+00    0.183333413839340231E+02    0.134450179848506809E+04    0.349717104774613858E+03
    0.110696618207308208E-86    0.823689697304720767E+03    0.245537962301123841E+07    0.490328621864318859E+00    0.170929096221923835E+02    0.157725592655057767E+04    0.117544442065305319E+03
    0.163955841484098241E-86    0.822902089620236211E+03    0.245537946568596829E+07    0.416018009185791016E+00    0.190044212818145759E+02    0.124631080244517170E+04    0.447541388706993814E+03
    0.201473980087795906E-86    0.822487963400943045E+03    0.245537950519826822E+07    0.488698606888459341E+00    0.171597870061681874E+02    0.157323865410408666E+04    0.121432853812349521E+03
    0.375511081893383656E-86    0.821240707918615158E+03    0.245537971467077453E+07    0.568420925736427329E+00    0.185434703588485732E+02    0.180152453931847595E+04   -0.112446357181171052E+03
    0.390285404963465659E-86    0.821161527326720943E+03    0.245537948992908234E+07    0.627584681602034289E+00    0.174713910706702933E+02    0.212366073193827378E+04   -0.434369273096801976E+03
    0.516689270652837131E-86    0.820598400545006712E+03    0.245537953922041645E+07    0.603217720347671738E+00    0.179061245528637265E+02    0.198783853295075119E+04   -0.298680115699698149E+03
    0.532009885159665039E-86    0.820537959744291925E+03    0.245537951736282324E+07    0.639348700642585754E+00    0.172703283071517966E+02    0.218888611538450687E+04   -0.499504819045596435E+03
    0.799733770464908973E-86    0.819720726114157856E+03    0.245537973622470582E+07    0.559577536582946733E+00    0.187123023271560669E+02    0.175721244823496068E+04   -0.681645972774176130E+02
    0.125548020877550587E-85    0.818816737055176873E+03    0.245537942967366427E+07    0.497432422637939464E+00    0.170154778957366943E+02    0.161690102245149410E+04    0.777234238353944846E+02
    0.145178233134732109E-85    0.818524189335670826E+03    0.245537958752842387E+07    0.582972702383995012E+00    0.182811142683029182E+02    0.187965370170073697E+04   -0.190593432845906960E+03
    0.154210056606588968E-85    0.818401482345007935E+03    0.245537974772505509E+07    0.476605629224787331E+00    0.173980056167384127E+02    0.150676430119740667E+04    0.187960063707520163E+03
    0.215641452978837944E-85    0.817728879521807130E+03    0.245537958589944337E+07    0.584217828512191728E+00    0.182556197643280029E+02    0.188624454079099860E+04   -0.197173528370717179E+03
    0.277288995354880583E-85    0.817223993165189086E+03    0.245537954364696983E+07    0.634333795309066861E+00    0.173483979701995850E+02    0.215953458185680347E+04   -0.470155706548063392E+03
    0.351804133519881644E-85    0.816745964535167218E+03    0.245537963176830765E+07    0.530299413204193160E+00    0.163211513996124253E+02    0.177378802032323438E+04   -0.787399619704292633E+02
    0.152032576238622692E-84    0.813816753882422290E+03    0.245537946038897010E+07    0.583809337019920438E+00    0.182505643367767334E+02    0.189038614474371980E+04   -0.201360337606160556E+03
    0.165647083882877844E-84    0.813643224463901561E+03    0.245537974239481660E+07    0.589514365792274564E+00    0.181003853082656860E+02    0.190997120283140316E+04   -0.220664466489582338E+03
    0.328805005759472095E-84    0.812270013738117314E+03    0.245537972680819966E+07    0.459138739109039351E+00    0.178058345556259177E+02    0.142736662370685872E+04    0.267183771219628454E+03
    0.730981832591780758E-84    0.810670166299657581E+03    0.245537950508828368E+07    0.612899476289749168E+00    0.177104951143264771E+02    0.204309885708532170E+04   -0.353853071704535637E+03
    0.130883576020478391E-83    0.809503156936168011E+03    0.245537949842059100E+07    0.408572849631309520E+00    0.192345550298690817E+02    0.121362958290233246E+04    0.480120930199560235E+03
    0.143417621833631859E-83    0.809318251713950531E+03    0.245537946519317385E+07    0.414365971163475511E+00    0.190845427482376735E+02    0.123833648915891854E+04    0.455432483421325855E+03
    0.231245819461997337E-83    0.808360810730466255E+03    0.245537964074149821E+07    0.588870805501937822E+00    0.181381606817245498E+02    0.190968656338572441E+04   -0.220494525895364177E+03
    0.234765672951642913E-83    0.808328597566326152E+03    0.245537949600014417E+07    0.571844527125358604E+00    0.184779669523239143E+02    0.182792646556872228E+04   -0.138951726080719567E+03
    0.274403789990093866E-83    0.808014571911572830E+03    0.245537940966783324E+07    0.536145199800587169E+00    0.191943248668011037E+02    0.165736079131041333E+04    0.313595572073925659E+02
    0.348850157913829300E-83    0.807532488360810362E+03    0.245537962859559758E+07    0.564688134193420455E+00    0.186154488325119019E+02    0.178669805028645624E+04   -0.976889613748476080E+02
    0.510324862229437464E-83    0.806769678311533653E+03    0.245537965368298534E+07    0.421624445915222190E+00    0.187879687309265151E+02    0.126539972028302350E+04    0.428705231523721579E+03
    0.152824454876512634E-82    0.804574023323072311E+03    0.245537957202673657E+07    0.619157129526138328E+00    0.175853443145751953E+02    0.207517839228581261E+04   -0.385825610374802352E+03
    0.154556703374987283E-82    0.804549481058649803E+03    0.245537950420309044E+07    0.565468817949295044E+00    0.185983998537063613E+02    0.179586368491724170E+04   -0.106915327727053608E+03
    0.256191977088451460E-82    0.803536748993054289E+03    0.245537964812047547E+07    0.592879410727982004E+00    0.180502810024260896E+02    0.193107093649876560E+04   -0.241822393329509509E+03
    0.375180645225447854E-82    0.802771787879769136E+03    0.245537961576223606E+07    0.601159638166427701E+00    0.179010177850723267E+02    0.197608029384956694E+04   -0.286803868526097176E+03
    0.699413126444906195E-82    0.801524119955723563E+03    0.245537972832847806E+07    0.640262826231858817E+00    0.171675589971813594E+02    0.218968368601665179E+04   -0.499990356277938020E+03
    0.812288417796079240E-82    0.801222892198081581E+03    0.245537963176652649E+07    0.583541703224182084E+00    0.182280749797821073E+02    0.188316617684205630E+04   -0.193991330589863281E+03
    0.229278707880901031E-81    0.799145556297917665E+03    0.245537946320827212E+07    0.480700939893722534E+00    0.173992226123809814E+02    0.153419187161720447E+04    0.160257941941476901E+03
    0.372802722934729020E-81    0.798171334181355405E+03    0.245537941815353371E+07    0.574109286069869995E+00    0.183965241432189970E+02    0.184486472601642708E+04   -0.155841725775618329E+03
    0.432816604282144063E-81    0.797870804771766416E+03    0.245537949726947304E+07    0.442381137609481834E+00    0.183087923049926786E+02    0.135820756926780450E+04    0.335907362334352911E+03
    0.493869703153088034E-81    0.797604889507747885E+03    0.245537970320959482E+07    0.528148874305907290E+00    0.164000491184194139E+02    0.175717057782787720E+04   -0.621935284196242719E+02
    0.667684828523809513E-81    0.796999800457723040E+03    0.245537957225783635E+07    0.486072055609043430E+00    0.172447654109796460E+02    0.155652221965983244E+04    0.138094212191198551E+03
    0.100842775812439972E-80    0.796173137511277332E+03    0.245537970712780207E+07    0.639152100682258695E+00    0.171854052782058737E+02    0.218451370020261948E+04   -0.494837744451527442E+03
    0.105411299294227655E-80    0.796082523100373123E+03    0.245537963059008820E+07    0.592086061835289001E+00    0.180542358636856086E+02    0.192838830873855886E+04   -0.239132385309002359E+03
    0.146072668550368686E-80    0.795428054313597954E+03    0.245537963343528984E+07    0.546459579467773460E+00    0.189680153369903586E+02    0.169836675326502677E+04   -0.943802816052608406E+01
    0.169357004356426385E-80    0.795130244891661505E+03    0.245537959476075415E+07    0.635556954145431563E+00    0.172788397073745728E+02    0.216745585556587548E+04   -0.477936308024842958E+03
    0.366923280209721194E-80    0.793581957208053154E+03    0.245537972770513035E+07    0.619941130280494690E+00    0.175042102813720710E+02    0.207645277840379094E+04   -0.386864780744672601E+03
    0.491592809844166130E-80    0.792994961265844040E+03    0.245537969525964977E+07    0.526436507701873779E+00    0.164393767356872544E+02    0.174849838663612491E+04   -0.535519858196585190E+02
    0.508355749372758559E-80    0.792925899775900120E+03    0.245537940023734327E+07    0.401717114448547352E+00    0.195735098600387580E+02    0.118448455966829374E+04    0.508888201839519979E+03
    0.112107338815134344E-79    0.791342178993731750E+03    0.245537961894784216E+07    0.398779359459877025E+00    0.195136332988739021E+02    0.116992829863857651E+04    0.523781088384415739E+03
    0.149857924627661800E-79    0.790759717230769411E+03    0.245537972819324955E+07    0.397490298748016335E+00    0.195256607532501221E+02    0.116199021329271500E+04    0.531799464580500171E+03
    0.184466544939639870E-79    0.790342156345371450E+03    0.245537940277428366E+07    0.526389068365097024E+00    0.165045027017593391E+02    0.175936859888161575E+04   -0.646846231887062686E+02
    0.483424551597058030E-79    0.788413302070203940E+03    0.245537970054509630E+07    0.475300910293199541E+00    0.174840497379281459E+02    0.150035313571584015E+04    0.194221977823796578E+03
    0.159318893936254923E-78    0.786026106765208283E+03    0.245537964632946253E+07    0.611219990253448531E+00    0.176757570743560812E+02    0.203157736056016029E+04   -0.342128113518371549E+03
    0.175368323342245953E-78    0.785832145463083521E+03    0.245537943775249925E+07    0.597190859913826033E+00    0.179374812364578240E+02    0.196545245916405406E+04   -0.276223367347525993E+03
    0.208649785255819539E-78    0.785482608041320873E+03    0.245537943537258636E+07    0.557679963111877397E+00    0.187029542922973633E+02    0.176288300322057648E+04   -0.739196603897919431E+02
    0.211224709710677664E-78    0.785456077313530272E+03    0.245537955272998475E+07    0.543545162353086475E+00    0.190153384800515326E+02    0.168828208879714657E+04    0.609029627174981658E+00
    0.890830136013559499E-78    0.782575614866797423E+03    0.245537951548326574E+07    0.426875742290923177E+00    0.187514538477038890E+02    0.128905955546086852E+04    0.404835064486805663E+03
    0.102056151383208602E-77    0.782301705879852307E+03    0.245537947144870507E+07    0.586868444085121177E+00    0.181299342393875129E+02    0.190963014740081235E+04   -0.220449941492033020E+03
    0.107817169295149197E-77    0.782189878379607308E+03    0.245537974426002009E+07    0.560618205155545946E+00    0.186060861268964537E+02    0.176663890556710749E+04   -0.774091706872564060E+02
    0.108035940960215233E-77    0.782183824294128272E+03    0.245537959698559251E+07    0.559785965085029646E+00    0.186667779445648208E+02    0.176632372736456023E+04   -0.772707631777143007E+02
    0.136607437310238948E-77    0.781712529427878053E+03    0.245537962056602957E+07    0.603332251310348511E+00    0.178169436216354384E+02    0.199033112813743423E+04   -0.300945301147986015E+03
    0.178727224735883868E-77    0.781173030692209068E+03    0.245537946480663307E+07    0.553506010770797752E+00    0.187867467164993300E+02    0.174122973937264669E+04   -0.522760752104174671E+02
    0.255074631500825417E-77    0.780459639861210690E+03    0.245537941147416830E+07    0.509421724081039473E+00    0.168526562213897719E+02    0.167267836913464362E+04    0.218507865496140852E+02
    0.116918774410805926E-76    0.777412623109204560E+03    0.245537973599867104E+07    0.575105011463165283E+00    0.183069411516189575E+02    0.184028534439602822E+04   -0.150937108092013432E+03
    0.143548897851044994E-76    0.777000230567538893E+03    0.245537974449963029E+07    0.581390753349105172E+00    0.181782082060718153E+02    0.187245717849380048E+04   -0.183046572390495811E+03
    0.161759273357294851E-76    0.776759363498686866E+03    0.245537967552322615E+07    0.470188558101654053E+00    0.176236275911331184E+02    0.147681750472828253E+04    0.217654217894745386E+03
    0.183580809707684729E-76    0.776504272124135014E+03    0.245537951352971047E+07    0.571757367253303617E+00    0.184153347969055190E+02    0.183048387924150529E+04   -0.141369889038073353E+03
    0.379519180675143650E-76    0.775049771749959518E+03    0.245537947113340627E+07    0.616838088631630033E+00    0.175664587736129754E+02    0.207138208926050493E+04   -0.381972752630063553E+03
    0.430080471155024951E-76    0.774797637358204156E+03    0.245537945613286924E+07    0.500190906365955867E+00    0.170309211423116373E+02    0.162574293935338710E+04    0.687563072955595800E+02
    0.899068873784949096E-76    0.773320862738826008E+03    0.245537964725089772E+07    0.624916982650756792E+00    0.174058264255523696E+02    0.210888747142205830E+04   -0.419288001494075274E+03
    0.148371006556623813E-75    0.772316979962939968E+03    0.245537958262905804E+07    0.471145710349082925E+00    0.176249579668045051E+02    0.148413692373387380E+04    0.210256796223225507E+03
    0.158398669174522798E-75    0.772184181683677252E+03    0.245537940351277124E+07    0.435781061649322510E+00    0.186083914041519165E+02    0.132817578507051030E+04    0.365577124702769424E+03
    0.196589720999236956E-75    0.771750173993980638E+03    0.245537956479573715E+07    0.592399424314498990E+00    0.180074467658996582E+02    0.193557899711251321E+04   -0.246272989394755569E+03
    0.338664471936245738E-75    0.770660392121123209E+03    0.245537949159929575E+07    0.516634034817617271E+00    0.195689482408217792E+02    0.156609009830460650E+04    0.122645450155231515E+03
    0.462013174416073689E-75    0.770037225025560929E+03    0.245537958768446418E+07    0.608222675323486284E+00    0.177092398405075073E+02    0.201948452302127475E+04   -0.330044813779956428E+03
    0.150026564274572096E-74    0.767679616905866169E+03    0.245537952512271283E+07    0.609407645035841883E+00    0.176872269163368543E+02    0.202892814106880155E+04   -0.339513569077907960E+03
    0.166502814026624744E-74    0.767469217232350275E+03    0.245537957535342686E+07    0.430968743562698375E+00    0.186435491561889677E+02    0.130439825121473791E+04    0.389558671496903401E+03
    0.254736643087934073E-74    0.766616781174472180E+03    0.245537953384572733E+07    0.542043319344520547E+00    0.162137413740158074E+02    0.183379861803211702E+04   -0.138954793083071792E+03
    0.484314514188358416E-74    0.765329772616274226E+03    0.245537964404596481E+07    0.594473424334842626E+00    0.179414233052185352E+02    0.194458837013224183E+04   -0.255167773067641889E+03
    0.733842424618531980E-74    0.764496653002604944E+03    0.245537950271246908E+07    0.601176682114601180E+00    0.178293626785278327E+02    0.198602730147540683E+04   -0.296664261017324804E+03
    0.821554553577672912E-74    0.764268844967929340E+03    0.245537956145930523E+07    0.520316582918167070E+00    0.194790746450424201E+02    0.158076667782404570E+04    0.108046695450021531E+03
    0.130929355232551216E-73    0.763334755657624783E+03    0.245537974700006237E+07    0.568958321213722251E+00    0.183927546739578247E+02    0.181070834961007859E+04   -0.121325384657290883E+03
    0.186855901079508721E-73    0.762621395992357634E+03    0.245537970932079758E+07    0.516356107592582658E+00    0.166909881114959724E+02    0.169422772365648098E+04    0.527279420450980862E+00
    0.567299617196838948E-73    0.760398296287936205E+03    0.245537970932735829E+07    0.463475999187728638E+00    0.178138731918227116E+02    0.144339151370693457E+04    0.250963880327368713E+03
    0.103662017027521019E-72    0.759190629739689712E+03    0.245537941754988674E+07    0.447826397418975841E+00    0.183058491706848159E+02    0.138030784982480372E+04    0.313555135988097618E+03
    0.107310329036665024E-72    0.759119451464731355E+03    0.245537950123551581E+07    0.521976166963577293E+00    0.166085550308227532E+02    0.173113380954406739E+04   -0.364840322258904095E+02
    0.161849514207187413E-72    0.758295567323316163E+03    0.245537969037663424E+07    0.476594057679176342E+00    0.175186929225921624E+02    0.150413879235703098E+04    0.190310172387192353E+03
    0.173409241951774015E-72    0.758155592558292710E+03    0.245537944210319268E+07    0.509710574150085471E+00    0.168760002374649041E+02    0.167126661936970413E+04    0.232135019998105676E+02
    0.177857114674556321E-72    0.758102940278276947E+03    0.245537972739711311E+07    0.490708191943581173E+00    0.172172242969333205E+02    0.156853219929113993E+04    0.126032579547728503E+03
    0.343730379575453206E-72    0.756783186141545002E+03    0.245537950138752209E+07    0.459722530841827404E+00    0.179592335224151611E+02    0.143250487346889690E+04    0.261615550804023371E+03
    0.419555119386084956E-72    0.756382511460391584E+03    0.245537956734105991E+07    0.576636416234691529E+00    0.182766649266848873E+02    0.185555755241593829E+04   -0.166292596160345170E+03
    0.752267172167519811E-72    0.755212718195071602E+03    0.245537962668631552E+07    0.644040209054946855E+00    0.170474069118499756E+02    0.222104643775002114E+04   -0.531262408323051204E+03
    0.185060618834645513E-71    0.753410364213497246E+03    0.245537952616418106E+07    0.585308516025543235E+00    0.181035850763320916E+02    0.190252586307544379E+04   -0.213211199113180299E+03
    0.260160765834192580E-71    0.752727131554943526E+03    0.245537947429452883E+07    0.427236765623092651E+00    0.188381026506423979E+02    0.128880685193490513E+04    0.404884500497361671E+03
    0.326403797966839636E-71    0.752271460577162770E+03    0.245537966046588402E+07    0.512206459045410178E+00    0.167882033824920640E+02    0.167522896527866351E+04    0.194421478840887829E+02
    0.350474453916869924E-71    0.752127155456802143E+03    0.245537956243027281E+07    0.555325539365866483E+00    0.160052110183700727E+02    0.190102575013671276E+04   -0.206147071662305706E+03
    0.417977377332856923E-71    0.751772876475369344E+03    0.245537966395518044E+07    0.510072106122970603E+00    0.168312251567840576E+02    0.166450609546047099E+04    0.301498560502176502E+02
    0.453314117743043339E-71    0.751608560491398862E+03    0.245537942683422752E+07    0.590774263135986244E+00    0.179820081855099687E+02    0.193673263694387151E+04   -0.247396541206928276E+03
    0.486615476997982008E-71    0.751464782622560506E+03    0.245537957189363474E+07    0.521420121192932129E+00    0.194247541189193740E+02    0.158686740904115072E+04    0.102016666209422397E+03
    0.958176473979685277E-71    0.750107667151381293E+03    0.245537961904335022E+07    0.544075763225555398E+00    0.162008691310882575E+02    0.183869168698987028E+04   -0.143852767324799288E+03
    0.200666518522437993E-70    0.748627272072314554E+03    0.245537943141468195E+07    0.525580934550818779E+00    0.165881446167720483E+02    0.175027615354117893E+04   -0.557376548963156750E+02
    0.498351782467254469E-70    0.746805948472785303E+03    0.245537974319512537E+07    0.472848977940299564E+00    0.176324136801527587E+02    0.148339495095279472E+04    0.210983713986960822E+03
    0.533218251282530630E-70    0.746668699274213168E+03    0.245537952035152493E+07    0.507049507837465163E+00    0.169222636316829060E+02    0.165487826151722606E+04    0.396303001549685234E+02
    0.605977502598773314E-70    0.746410875187163583E+03    0.245537967287575686E+07    0.555274158716201782E+00    0.186646347522735603E+02    0.174603152997205257E+04   -0.567793792500507237E+02
    0.755637425543287096E-70    0.745967437578486056E+03    0.245537959615988005E+07    0.541069874167442344E+00    0.189787896633148208E+02    0.167927209634419796E+04    0.980078934104169441E+01
    0.938735194308174527E-70    0.745531494046584953E+03    0.245537943289139261E+07    0.534567159414291337E+00    0.190975995063781738E+02    0.165561646215267501E+04    0.333610649740759300E+02
    0.162016174966330702E-69    0.744437998371648291E+03    0.245537962604034599E+07    0.552294065833618397E+00    0.187338706944089601E+02    0.173293602006600827E+04   -0.437471284959607871E+02
    0.164834155400344988E-69    0.744401511023798662E+03    0.245537961564090615E+07    0.461943382528931634E+00    0.178933441485322327E+02    0.143852744743072640E+04    0.255686525850465870E+03
    0.202793430243340106E-69    0.743985014971201849E+03    0.245537968451720942E+07    0.500585114955902077E+00    0.170386257886886590E+02    0.161654209134875236E+04    0.780202480309728514E+02
    0.284485258924562288E-69    0.743306027846585721E+03    0.245537956641156413E+07    0.638637173175811812E+00    0.171249652385711677E+02    0.219402194345413091E+04   -0.504278259523332395E+03
    0.352267047128579059E-69    0.742876611633929087E+03    0.245537972011220455E+07    0.482233142852783181E+00    0.174304690599441550E+02    0.152759107176483758E+04    0.166839851434029754E+03
