4151.83307 13.9068 0.0047
4154.84272 13.9006 0.0047
4156.90262 13.9099 0.0047
4159.82937 13.9067 0.0047
4161.88293 13.9024 0.0047
4163.89887 13.9009 0.0047
4166.83131 13.9003 0.0047
4168.86338 13.8988 0.0047
4170.87783 13.9109 0.0047
4175.89154 13.9050 0.0047
4177.79318 13.9099 0.0047
4178.84652 13.9030 0.0047
4179.88626 13.9086 0.0047
4181.82302 13.9033 0.0047
4182.87141 13.9028 0.0047
4184.76268 13.9022 0.0047
4185.88135 13.9060 0.0047
4189.91324 13.9096 0.0047
4191.86760 13.9022 0.0047
4192.78626 13.9014 0.0047
4193.80466 13.9035 0.0047
4194.82623 13.8929 0.0047
4196.81469 13.9060 0.0047
4202.79618 13.9071 0.0047
4203.78429 13.9053 0.0047
4204.77637 13.9055 0.0047
4205.77473 13.9104 0.0047
4207.77114 13.9067 0.0047
4208.76810 13.9035 0.0047
4211.83124 13.8993 0.0047
4213.77535 13.9010 0.0047
4213.87324 13.9065 0.0047
4213.90731 13.9095 0.0047
4215.78183 13.9110 0.0047
4216.73960 13.9044 0.0047
4217.74714 13.9035 0.0047
4218.79910 13.9049 0.0047
4219.81865 13.9081 0.0047
4220.75425 13.9066 0.0047
4222.72588 13.9062 0.0047
4224.82824 13.9075 0.0047
4227.86752 13.9134 0.0047
4227.87734 13.9160 0.0047
4227.88396 13.9162 0.0047
4228.72667 13.9116 0.0047
4229.71100 13.8987 0.0047
4230.70079 13.9029 0.0047
4231.68309 13.9054 0.0047
4232.69527 13.9067 0.0047
4233.87364 13.9041 0.0047
4234.85940 13.9068 0.0047
4235.65689 13.9055 0.0047
4235.93112 13.9048 0.0047
4238.72645 13.9054 0.0047
4239.67705 13.9105 0.0047
4240.72000 13.9042 0.0047
4241.61037 13.9109 0.0047
4243.63646 13.9038 0.0047
4244.65440 13.9035 0.0047
4245.64774 13.8958 0.0047
4246.70652 13.9008 0.0047
4247.72447 13.9015 0.0047
4250.77043 13.9102 0.0047
4256.56334 13.9063 0.0047
4258.56994 13.9005 0.0047
4267.54015 13.9018 0.0047
4268.77635 13.9036 0.0047
4269.52319 13.9107 0.0047
4272.54612 13.9083 0.0047
4273.74514 13.9029 0.0047
4274.60461 13.9036 0.0047
4275.63741 13.9072 0.0047
4276.72981 13.9135 0.0047
4277.65320 13.9067 0.0047
4278.61063 13.9040 0.0047
4283.54824 13.9011 0.0047
4284.54004 13.8968 0.0047
4285.54347 13.8993 0.0047
4286.54299 13.9122 0.0047
4289.55681 13.9040 0.0047
4290.60029 13.9058 0.0047
4291.66064 13.8995 0.0047
4292.52540 13.9000 0.0047
4293.53163 13.9006 0.0047
4294.52467 13.8996 0.0047
4295.53896 13.9037 0.0047
4295.79254 13.9020 0.0047
4296.52913 13.9007 0.0047
4297.65273 13.8962 0.0047
4298.49190 13.9011 0.0047
4299.46286 13.8949 0.0047
4300.57041 13.8948 0.0047
4301.75160 13.9017 0.0047
4301.81753 13.9025 0.0047
4302.54950 13.9065 0.0047
4302.70786 13.9033 0.0047
4302.81619 13.9132 0.0047
4303.61290 13.9058 0.0047
4303.71614 13.9032 0.0047
4304.47839 13.8988 0.0047
4304.52421 13.9006 0.0047
4304.56912 13.9048 0.0047
4304.61815 13.9006 0.0047
4304.66276 13.9012 0.0047
4305.57135 13.9057 0.0047
4305.64924 13.9004 0.0047
4306.48818 13.9022 0.0047
4307.68746 13.9069 0.0047
4310.65429 13.9044 0.0047
4312.56298 13.8998 0.0047
4315.57037 13.9000 0.0047
4316.65314 13.9055 0.0047
4317.57696 13.8989 0.0047
4320.64055 13.8971 0.0047
4326.57177 13.9049 0.0047
4327.52373 13.9011 0.0047
4328.53487 13.9067 0.0047
4329.47259 13.9051 0.0047
4330.54081 13.9028 0.0047
4331.53661 13.9040 0.0047
4332.55055 13.9052 0.0047
4333.47163 13.9034 0.0047
4338.53834 13.9100 0.0047
4339.53449 13.9007 0.0047
4340.47301 13.9038 0.0047
4340.65788 13.9027 0.0047
4341.53892 13.8981 0.0047
4342.57076 13.9080 0.0047
4343.55455 13.9048 0.0047
