 7444.85056   18.755  0.057900
 7444.87464   18.730  0.049700
 7444.87833   18.700  0.048900
 7445.83728   18.666  0.050400
 7445.86388   18.762  0.055600
 7445.89298   18.695  0.046300
 7446.83426   18.737  0.052400
 7446.85735   18.712  0.044300
 7446.87879   18.730  0.042200
 7447.82383   18.707  0.056400
 7447.85911   18.727  0.044600
 7447.88436   18.732  0.049700
 7448.82498   18.664  0.059900
 7448.84821   18.762  0.058100
 7448.87078   18.742  0.055000
 7449.83665   18.856  0.077300
 7449.85922   18.640  0.063900
 7449.88266   18.710  0.056500
 7450.82029   18.775  0.081500
 7450.84503   18.755  0.070500
 7450.89468   18.806  0.085500
 7451.80322   18.688  0.063100
 7451.82558   18.798  0.061900
 7451.84761   18.698  0.053700
 7451.86988   18.722  0.054400
 7451.89397   18.795  0.054100
 7452.81990   18.712  0.051600
 7452.84677   18.819  0.067800
 7452.87965   18.750  0.042700
 7453.81693   18.757  0.050400
 7453.84037   18.725  0.047000
 7453.86324   18.750  0.047700
 7453.89079   18.707  0.041700
 7454.80873   18.772  0.055900
 7454.83941   18.765  0.045600
 7454.86057   18.715  0.041900
 7454.88234   18.712  0.039300
 7455.79859   18.685  0.063000
 7455.81910   18.638  0.054300
 7455.85106   18.707  0.054000
 7455.87361   18.745  0.052600
 7455.89648   18.720  0.044400
 7456.79189   18.678  0.050700
 7456.81317   18.671  0.043300
 7456.83580   18.698  0.043900
 7456.87130   18.780  0.043400
 7456.89268   18.727  0.039700
 7457.79623   18.693  0.060800
 7457.81743   18.722  0.054400
 7457.84089   18.722  0.051900
 7457.86293   18.695  0.046300
 7457.88775   18.673  0.040900
 7458.79401   18.705  0.053900
 7458.81521   18.780  0.051100
 7458.83884   18.703  0.048900
 7458.86046   18.707  0.041700
 7458.88491   18.755  0.042800
 7460.79156   18.678  0.053100
 7460.81293   18.710  0.051600
 7460.83391   18.742  0.047500
 7460.85731   18.737  0.044900
 7460.87807   18.750  0.040200
 7460.91316   18.780  0.071500
