 7479.49237   18.648  0.047400
 7479.51218   18.733  0.049100
 7479.53602   18.669  0.040700
 7479.55584   18.679  0.040900
 7479.61213   18.713  0.046900
 7480.61815   18.733  0.049100
 7480.63584   18.761  0.049600
 7481.50272   18.712  0.041400
 7481.50574   18.733  0.043600
 7481.53947   18.757  0.044000
 7481.55769   18.653  0.031700
 7481.57606   18.699  0.037600
 7481.59406   18.685  0.030300
 7481.61389   18.724  0.027200
 7481.63190   18.753  0.029300
 7481.65194   18.787  0.031600
 7482.47786   18.704  0.039500
 7482.50071   18.628  0.040100
 7482.52787   18.741  0.034600
 7482.56667   18.681  0.032000
 7482.58408   18.757  0.036700
 7482.60150   18.728  0.032600
 7482.61879   18.742  0.029200
 7482.63666   18.752  0.036600
 7486.47294   18.717  0.036100
 7486.48504   18.651  0.031600
 7486.49694   18.739  0.036400
 7486.51159   18.692  0.030400
 7486.52341   18.669  0.030100
 7488.46417   18.625  0.038300
 7488.48273   18.669  0.035400
 7488.55626   18.701  0.037600
 7488.57494   18.759  0.040400
 7488.59441   18.733  0.043600
 7488.61715   18.679  0.035500
 7488.64387   18.679  0.028400
 7489.46728   18.742  0.034700
 7489.48486   18.741  0.038300
 7489.50277   18.761  0.034900
 7489.52160   18.672  0.030100
 7489.54259   18.721  0.030700
 7489.57168   18.746  0.031100
 7489.58936   18.676  0.031900
 7489.60874   18.699  0.030500
 7489.63475   18.732  0.030900
 7489.65558   18.774  0.037000
 7490.50159   18.750  0.060400
 7490.51971   18.715  0.032500
 7490.53706   18.744  0.029200
 7490.56605   18.796  0.031700
 7490.58343   18.704  0.034100
 7490.60096   18.710  0.036000
 7490.62096   18.713  0.036000
 7491.46534   18.717  0.050500
 7491.48393   18.776  0.033300
 7491.50234   18.722  0.032600
 7491.52257   18.724  0.034400
 7491.54013   18.681  0.035600
 7491.56270   18.628  0.034800
 7491.59208   18.674  0.030100
 7491.60981   18.735  0.029100
 7491.63121   18.732  0.029000
 7491.64950   18.748  0.031100
 7491.66900   18.676  0.031900
 7492.46058   18.699  0.046600
 7492.47899   18.721  0.030700
 7492.49760   18.690  0.032100
 7492.51790   18.730  0.027200
 7492.53655   18.746  0.025600
 7492.56037   18.704  0.030500
 7492.59818   18.748  0.027400
 7492.61765   18.728  0.025400
 7492.64041   18.685  0.030300
 7492.66763   18.768  0.025800
 7493.46288   18.639  0.033200
 7493.48138   18.695  0.039400
 7493.49982   18.739  0.032800
 7493.51859   18.744  0.029200
 7493.53753   18.710  0.028800
 7493.55684   18.694  0.030400
 7493.57975   18.701  0.032300
 7493.60619   18.741  0.038300
 7493.62969   18.710  0.028800
 7493.65234   18.783  0.033400
 7493.67123   18.660  0.045900
 7494.45147   18.712  0.034200
 7494.47056   18.717  0.030700
 7494.48911   18.770  0.051700
 7494.50996   18.704  0.062800
 7494.52859   18.761  0.088200
 7494.54727   18.759  0.042200
 7494.58005   18.685  0.030300
 7494.60309   18.683  0.033800
 7494.62450   18.763  0.025700
 7494.64357   18.685  0.023200
 7494.66437   18.706  0.028700
 7496.47212   18.813  0.039500
 7496.49079   18.669  0.028300
 7497.44426   18.712  0.045000
 7497.46270   18.746  0.032900
 7497.48130   18.715  0.028900
 7497.50020   18.796  0.041000
 7496.50938   18.721  0.027100
 7496.52783   18.646  0.026300
 7496.54649   18.712  0.037800
 7496.60360   18.706  0.025200
 7496.63272   18.748  0.034700
 7496.65154   18.730  0.027200
 7496.67019   18.667  0.026500
 7497.51890   18.660  0.031700
 7497.56399   18.813  0.078900
 7497.58435   18.809  0.112600
 7497.61668   18.715  0.027100
 7497.63636   18.676  0.042600
 7498.44326   18.669  0.040700
 7498.46452   18.732  0.034500
 7498.48499   18.752  0.031100
 7498.50405   18.732  0.032700
 7498.53540   18.710  0.028800
 7498.55371   18.759  0.033100
 7498.57209   18.667  0.026500
 7498.59489   18.699  0.026900
 7498.63913   18.703  0.030500
 7498.65819   18.695  0.034000
 7502.44218   18.690  0.055300
 7502.45411   18.706  0.046700
 7502.46679   18.704  0.052100
 7502.47891   18.641  0.043800
 7502.49106   18.671  0.037200
 7502.50317   18.667  0.044200
 7502.51843   18.732  0.041800
 7502.53069   18.770  0.044300
 7502.54278   18.792  0.042800
 7502.55545   18.763  0.040500
 7502.57586   18.746  0.042000
 7502.59122   18.724  0.048900
 7503.42962   18.646  0.054400
 7503.44459   18.813  0.054500
 7503.45747   18.721  0.048800
 7503.47213   18.688  0.046400
 7503.50376   18.609  0.043200
 7503.51707   18.695  0.046500
 7503.53277   18.753  0.047600
 7503.55317   18.781  0.044500
 7503.56597   18.717  0.037900
 7503.57818   18.692  0.042900
 7503.59219   18.732  0.043600
 7503.60736   18.685  0.053400
 7503.63490   18.708  0.062900
 7503.64711   18.662  0.056500
 7503.65996   18.779  0.068500
 7504.46714   18.776  0.070300
 7504.49186   18.748  0.071300
 7504.50406   18.739  0.058300
 7504.51636   18.757  0.062400
 7504.53049   18.728  0.054400
 7504.56098   18.706  0.059300
 7504.57396   18.722  0.063300
 7504.59484   18.733  0.078100
 7504.60903   18.776  0.101700
 7504.62351   18.759  0.090000
 7504.63562   18.692  0.066100
 7504.66005   18.656  0.096900
 7505.41420   18.733  0.067200
 7505.42657   18.663  0.058300
 7505.43903   18.777  0.075900
 7505.45153   18.768  0.071900
 7505.47126   18.735  0.058200
 7505.48339   18.651  0.043900
 7505.49551   18.646  0.050900
 7505.50767   18.683  0.049800
 7505.52290   18.737  0.052800
 7505.53565   18.701  0.062700
 7505.54817   18.694  0.084000
 7505.56782   18.739  0.224000
 7505.58095   18.639  0.080400
 7505.59370   18.658  0.070500
 7505.60778   18.660  0.081100
 7505.62864   18.602  0.096500
 7505.64079   18.681  0.069400
 7505.65302   18.750  0.107900
 7506.40695   18.753  0.060500
 7506.41889   18.779  0.066700
 7506.43116   18.753  0.064100
 7506.44341   18.798  0.057900
 7506.48133   18.744  0.052900
 7506.50069   18.750  0.045700
 7506.52573   18.787  0.052000
 7506.53823   18.748  0.047500
 7506.55114   18.724  0.045300
 7506.56327   18.676  0.044400
 7506.57553   18.783  0.057500
 7506.59010   18.708  0.037800
 7506.60846   18.692  0.033900
 7506.62280   18.715  0.032500
 7506.64275   18.724  0.041600
 7506.65694   18.768  0.033200
 7506.66794   18.642  0.033300
 7507.40730   18.695  0.051900
 7507.42374   18.779  0.051900
 7509.40005   18.746  0.036500
 7509.41598   18.634  0.034900
 7509.42822   18.671  0.028300
 7509.44140   18.781  0.031500
 7509.45494   18.667  0.030100
 7509.47103   18.776  0.033300
 7509.48388   18.708  0.032400
 7509.50489   18.757  0.031200
 7509.52430   18.699  0.034000
 7509.53590   18.722  0.039800
 7509.54874   18.722  0.032600
 7509.56060   18.686  0.030300
 7509.57376   18.792  0.033500
 7509.58867   18.686  0.028500
 7509.60360   18.724  0.029000
 7509.61590   18.704  0.025100
 7509.62784   18.706  0.027000
 7509.64702   18.746  0.034700
 7509.66675   18.690  0.028600
 7510.40968   18.730  0.030800
 7510.42154   18.642  0.026300
 7510.43409   18.692  0.025000
 7510.44584   18.686  0.023200
 7510.45799   18.708  0.025200
 7510.47380   18.737  0.020000
 7510.48642   18.678  0.033700
 7510.49912   18.697  0.021500
 7510.51321   18.715  0.027100
 7510.52926   18.703  0.026900
 7510.54928   18.672  0.028400
 7510.56125   18.699  0.032200
 7510.57459   18.685  0.024900
 7510.58992   18.703  0.025100
 7510.60286   18.726  0.023500
 7510.61663   18.774  0.024000
 7510.62870   18.811  0.028200
 7510.64216   18.681  0.024900
 7510.65451   18.719  0.028900
 7510.66837   18.724  0.027200
 7511.39425   18.724  0.027200
 7511.42196   18.730  0.027200
 7511.43379   18.692  0.023200
 7511.44573   18.703  0.023300
 7511.45761   18.701  0.021500
 7511.47102   18.656  0.029900
 7511.48366   18.728  0.027200
 7511.49616   18.695  0.030400
 7511.51023   18.706  0.028700
 7511.52276   18.763  0.029400
 7511.53622   18.672  0.024800
 7511.54360   18.681  0.030200
 7511.55904   18.728  0.034400
 7511.57503   18.722  0.025300
 7511.58889   18.776  0.035100
 7511.60423   18.735  0.052700
 7511.61642   18.750  0.053100
 7511.62874   18.712  0.072000
 7511.64154   18.772  0.038800
 7511.65580   18.757  0.034900
 7511.67509   18.764  0.038700
 7512.39671   18.671  0.039000
 7512.41550   18.761  0.042300
 7512.43060   18.646  0.031600
 7512.43919   18.649  0.029900
 7512.45749   18.715  0.037900
 7512.46884   18.655  0.035200
 7512.48003   18.681  0.039100
 7512.49133   18.741  0.043700
 7512.50302   18.764  0.042300
 7512.51472   18.692  0.028600
 7512.54679   18.757  0.023900
 7512.55986   18.706  0.028700
 7512.57287   18.739  0.031000
 7512.58592   18.774  0.037000
 7512.60497   18.732  0.032700
 7512.61649   18.742  0.034700
 7512.62855   18.719  0.037900
 7513.39195   18.686  0.033900
 7513.40479   18.685  0.030300
 7513.41720   18.699  0.026900
 7513.43045   18.706  0.025200
 7513.44493   18.704  0.023300
 7513.45770   18.721  0.027100
 7513.47124   18.692  0.030400
 7513.49245   18.794  0.031700
 7513.50923   18.721  0.027100
 7513.52439   18.752  0.031100
 7513.53829   18.742  0.025500
 7513.55249   18.724  0.027200
 7513.56810   18.712  0.025200
 7513.58453   18.685  0.021400
 7513.59990   18.681  0.032000
 7513.61506   18.690  0.021400
 7513.63505   18.694  0.030400
 7513.65814   18.690  0.033900
 7513.67065   18.728  0.032600
 7514.39518   18.662  0.045900
 7514.40748   18.750  0.047600
 7514.42034   18.735  0.036400
 7514.43286   18.772  0.035100
 7514.44707   18.757  0.029400
 7514.46011   18.676  0.024800
 7514.47584   18.726  0.025400
 7514.48863   18.717  0.025300
 7514.50177   18.722  0.025300
 7514.51472   18.772  0.035100
 7514.53742   18.733  0.025400
 7514.55085   18.721  0.025300
 7514.56643   18.690  0.025000
 7514.56798   18.721  0.023500
 7514.58344   18.672  0.024800
 7514.60196   18.699  0.023300
 7514.61901   18.674  0.024800
 7514.63477   18.726  0.029000
 7514.65030   18.737  0.025500
 7514.66299   18.776  0.027700
 7519.37789   18.658  0.024700
 7519.39005   18.703  0.025100
 7519.40811   18.712  0.023400
 7519.41964   18.699  0.019700
 7519.43130   18.663  0.026500
 7519.44296   18.681  0.033800
 7519.46331   18.701  0.019700
 7519.47603   18.683  0.019600
 7519.49130   18.750  0.022000
 7519.50375   18.712  0.021600
 7519.52138   18.713  0.036000
 7519.54052   18.694  0.023200
 7519.57369   18.772  0.027700
 7519.58836   18.741  0.029200
 7519.60330   18.750  0.027400
 7519.61485   18.742  0.034700
 7519.63327   18.761  0.029400
 7519.64654   18.679  0.033800
 7520.37099   18.796  0.035400
 7520.38400   18.721  0.030700
 7520.39655   18.820  0.033900
 7520.40932   18.785  0.040800
 7520.42414   18.688  0.033900
 7520.43666   18.701  0.028700
 7520.44919   18.653  0.035200
 7520.46227   18.722  0.038000
 7520.47476   18.847  0.076300
 7520.49439   18.741  0.051000
 7520.50845   18.774  0.061000
 7520.52043   18.685  0.026700
 7520.53281   18.728  0.030800
 7520.56119   18.683  0.030300
 7520.57366   18.699  0.035800
 7520.58575   18.623  0.083400
 7520.59824   18.658  0.031700
 7520.61027   18.697  0.039400
 7520.62955   18.690  0.030300
 7520.67109   18.697  0.044800
 7523.40547   18.712  0.079200
 7523.41588   18.669  0.074300
 7523.42753   18.811  0.030000
 7523.43940   18.688  0.026800
 7523.45872   18.672  0.030100
 7523.47138   18.678  0.023100
 7523.48505   18.724  0.023500
 7523.49826   18.746  0.031100
 7523.50254   18.759  0.025700
 7523.51146   18.753  0.023800
 7523.52537   18.715  0.027100
 7523.54011   18.770  0.033200
 7523.55787   18.683  0.028500
 7523.57352   18.688  0.032100
 7523.58551   18.719  0.034300
 7523.60484   18.757  0.038500
 7523.61679   18.728  0.032600
 7523.62837   18.708  0.032400
 7523.64021   18.744  0.027400
 7523.65220   18.759  0.033100
 7523.66364   18.710  0.027000
 7523.67486   18.697  0.028600
 7524.36246   18.733  0.038200
 7524.37490   18.699  0.025100
 7524.38702   18.730  0.025400
 7524.39945   18.726  0.027200
 7524.41124   18.742  0.025500
 7524.43153   18.706  0.027000
 7524.44735   18.724  0.038000
 7524.45962   18.695  0.028600
 7524.47160   18.746  0.027400
 7524.48364   18.662  0.024700
 7524.49940   18.699  0.021500
 7524.51108   18.719  0.021700
 7524.52228   18.728  0.025400
 7524.53549   18.686  0.028500
 7524.55015   18.678  0.024900
 7524.56930   18.710  0.023400
 7524.58099   18.721  0.025300
 7524.59288   18.704  0.028700
 7524.60524   18.726  0.027200
 7524.61786   18.665  0.028300
 7524.62936   18.701  0.026900
 7524.64079   18.703  0.026900
 7524.65559   18.715  0.032500
 7524.66722   18.728  0.030800
 7525.35929   18.764  0.040500
 7525.37240   18.694  0.034000
 7525.39124   18.764  0.035000
 7525.40333   18.686  0.028500
 7525.42163   18.685  0.028500
 7525.43511   18.704  0.028700
 7525.44715   18.679  0.024900
 7525.45981   18.739  0.029100
 7525.47259   18.706  0.028700
 7525.48502   18.710  0.030600
 7525.49797   18.724  0.027200
 7526.35890   18.820  0.049000
 7526.37098   18.627  0.041800
 7526.38256   18.805  0.044900
 7526.39400   18.728  0.047100
 7526.41324   18.665  0.037100
 7526.42494   18.694  0.037500
 7526.43637   18.656  0.038700
 7526.44886   18.739  0.040100
 7526.46085   18.706  0.034100
 7526.47361   18.697  0.048300
 7526.48565   18.641  0.047300
 7526.50140   18.692  0.037500
 7525.51275   18.717  0.025300
 7525.54273   18.724  0.025300
 7525.55657   18.761  0.029400
 7525.57037   18.699  0.025100
 7525.58301   18.721  0.025300
 7525.59483   18.701  0.030500
 7525.60836   18.672  0.033700
 7525.68493   18.681  0.033800
 7526.51472   18.735  0.040000
 7526.53202   18.770  0.038700
 7526.56363   18.852  0.044000
 7526.57550   18.646  0.036800
 7526.58695   18.713  0.039600
 7526.59969   18.665  0.042400
 7526.61307   18.695  0.035800
 7526.62471   18.741  0.040100
 7526.63580   18.690  0.039300
 7526.64725   18.750  0.042100
