7494.13147   18.5713    0.0737  156
7494.15014   18.6511    0.0703  157
7494.16768   18.7285    0.0859  158
7494.18620   18.7788    0.0836  159
7494.20807   18.6699    0.0875  160
7494.22664   18.6001    0.0928  161
7494.26919   18.6636    0.1227  162
7497.08299   18.4799    0.0822  163
7497.10350   18.7072    0.0913  164
7497.12352   18.6001    0.0787  165
7497.18779   18.6055    0.0749  166
7497.20654   18.5740    0.0718  167
7498.07036   18.5758    0.0819  168
7498.08854   18.6761    0.0858  169
7498.10670   18.7718    0.0877  170
7498.12627   18.6734    0.0815  171
7498.14543   18.6966    0.0845  172
7498.16568   18.4880    0.0748  173
7498.18710   18.7612    0.0850  174
7498.20862   18.7161    0.0789  175
7498.22878   18.5107    0.0678  176
7498.27681   18.6306    0.0799  177
7498.29891   18.5794    0.0740  178
7499.06810   18.7876    0.0928  179
7499.08774   18.6886    0.0884  180
7499.10578   18.6180    0.0774  181
7499.12533   18.5460    0.0807  182
7499.14419   18.7656    0.0919  183
7499.16281   18.7982    0.0978  184
7499.18013   18.6609    0.0914  185
7499.19833   18.6761    0.0962  186
7499.21810   18.6117    0.0832  187
7499.23697   18.7117    0.0809  188
7499.26190   18.6904    0.0759  189
7499.28468   18.7285    0.0623  190
7500.08371   18.7223    0.0963  191
7500.10191   18.8367    0.1088  192
7500.11973   18.6609    0.0956  193
7500.13890   18.7850    0.0972  194
7500.16225   18.7329    0.0860  195
7500.17980   18.7700    0.0899  196
7500.19697   18.7832    0.0838  197
7500.21507   18.7117    0.0745  198
7500.23559   18.7374    0.0711  199
7500.25842   18.6886    0.0610  200
7500.27821   18.6841    0.0630  201
7500.29703   18.6761    0.0627  202
7501.06647   18.6422    0.1236  203
7501.08460   18.5812    0.1381  204
7501.12025   18.5641    0.1092  205
7501.23604   18.5261    0.1132  206
7501.25652   18.6966    0.0972  207
7501.27732   18.6609    0.0914  208
7501.29645   18.5071    0.0890  209
7505.12320   18.5577    0.1524  210
7505.14800   18.5659    0.1490  211
7505.17227   18.7329    0.1484  212
7505.19820   18.5523    0.1500  213
7505.22333   18.4971    0.1676  214
7505.25263   18.4589    0.1382  215
7505.27880   18.4835    0.1627  216
7506.06747   18.6547    0.1906  217
7506.09024   18.8210    0.2990  218
7506.11388   18.5794    0.2779  219
7506.13762   18.6243    0.1000  220
7506.16144   18.6797    0.1027  221
7506.18497   18.4671    0.1900  222
7506.18789   18.6386    0.1459  223
7506.21165   18.5424    0.2358  224
7512.12660   18.6484    0.0909  225
7512.15007   18.5812    0.0841  226
7512.17602   18.6359    0.0822  227
7512.19842   18.5875    0.0823  228
7512.22135   18.4480    0.0717  229
7512.25139   18.4862    0.0767  230
7512.27482   18.5596    0.0773  231
7512.29751   18.6547    0.0808  232
7513.07228   18.7329    0.0818  233
7513.09688   18.7418    0.0778  234
7513.12320   18.6449    0.0701  235
7513.14822   18.7876    0.0730  236
7513.17384   18.7223    0.0685  237
7513.19999   18.7134    0.0661  238
7513.22965   18.7117    0.0681  239
7513.25504   18.7806    0.0727  240
7513.28637   18.7285    0.0665  241
7514.04235   18.6037    0.0829  242
7514.06864   18.5541    0.0731  243
7514.09241   18.6001    0.0787  244
7514.11595   18.6055    0.0749  245
7514.13914   18.7223    0.2075  246
7514.16270   18.7072    0.0892  247
7514.18594   18.7982    0.0845  248
7514.25880   18.6511    0.0620  249
7514.28193   18.6779    0.1047  250
7514.30485   18.6930    0.0780  251
7515.04785   18.6144    0.0772  252
7515.07088   18.6948    0.0739  253
7515.09558   18.6341    0.0759  254
7515.12336   18.7099    0.0723  255
7515.14737   18.7072    0.0701  256
7515.17298   18.7241    0.0771  257
7515.19667   18.7010    0.0762  258
7515.23062   18.7550    0.0739  259
7515.25514   18.7117    0.0745  260
7515.27843   18.7744    0.0834  261
7520.08484   18.4835    0.0823  262
7520.10863   18.3748    0.0860  263
7520.15483   18.4744    0.0782  264
7520.17903   18.4416    0.0790  265
7520.22436   18.3464    0.0740  266
7520.30019   18.4307    0.0767  268
7522.02837   18.5207    0.0798  269
7522.05212   18.4835    0.0709  270
7522.07376   18.7594    0.0741  271
7522.09829   18.5478    0.0827  272
7522.12361   18.6779    0.0775  273
7522.14757   18.7285    0.0794  274
7522.17112   18.6592    0.0747  275
7522.19353   18.4862    0.0748  276
7522.24161   18.4480    0.0717  278
7522.27065   18.4142    0.0725  279
7522.29432   18.6117    0.0832  280
7523.02416   18.7055    0.0637  281
7523.04976   18.7674    0.0766  282
7523.07400   18.7594    0.0719  283
7523.09861   18.7010    0.0614  284
7523.12634   18.7285    0.0665  285
7523.17500   18.7480    0.0650  286
7523.20242   18.7964    0.0732  287
7523.22859   18.6948    0.0633  288
7523.25444   18.7920    0.0709  289
7523.27871   18.7099    0.0702  290
7523.30266   18.6019    0.0727  291
7527.05777   18.6779    0.1110  292
7527.08104   18.4862    0.0881  293
7527.10521   18.4517    0.0812  294
7527.13079   18.3592    0.0762  295
7527.15365   18.4799    0.0803  296
7527.17667   18.7241    0.1029  297
7527.19956   18.5812    0.0921  298
7527.22318   18.6699    0.1064  299
7527.24596   18.6225    0.0938  300
7527.26934   18.4917    0.0749  301
7527.29380   18.5875    0.0863  302
7528.01303   18.4780    0.0879  303
7528.03628   18.5812    0.0901  304
7528.05915   18.5812    0.0960  305
7528.08237   18.5523    0.0928  306
7528.10591   18.6404    0.1008  307
7528.13390   18.4307    0.0824  308
7528.15710   18.6404    0.1029  309
7528.18097   18.3086    0.0818  310
7528.22653   18.6859    0.1199  312
7528.25014   18.9132    0.1344  313
7528.27344   18.5144    0.0951  314
7528.29710   18.6001    0.0928  315
7529.05388   18.5794    0.1240  316
7529.07670   18.6654    0.0770  317
7529.09978   18.6734    0.0668  318
7529.27929   18.6180    0.1506  319
7529.30262   18.7374    0.5497  320
7530.29019   18.6948    0.2829  321
7530.31369   18.4989    0.1349  322
7530.98592   18.6547    0.1532  323
7531.01338   18.3501    0.1284  324
7531.03702   18.8052    0.1539  325
7531.06144   18.9175    0.2081  326
7531.08469   18.6037    0.1315  327
7531.11238   18.4644    0.1101  328
7531.13566   18.6484    0.1281  329
7531.15871   18.7179    0.1260  330
7531.18182   18.7418    0.1577  331
7531.20506   18.8690    0.1706  332
7531.22875   18.6422    0.1483  333
7531.25276   18.6162    0.1444  334
7531.27863   18.7179    0.1537  335
7531.30391   18.4835    0.1378  336
7532.02254   18.4880    0.2091  337
7532.04557   18.4252    0.1792  338
7532.06880   18.0892    0.1522  339
7532.09169   18.6699    0.2294  340
7532.11465   18.5740    0.2134  341
7532.13811   18.2966    0.1505  342
7532.16136   18.9063    0.2702  343
7532.18531   18.3427    0.1623  344
7532.21246   18.4142    0.1802  345
7532.23568   18.4498    0.1755  346
7532.25901   18.3215    0.1519  347
7532.30653   18.5071    0.1915  348
7532.99779   18.8759    0.2590  349
7533.02169   18.6859    0.2123  350
7533.04484   18.6761    0.2259  351
7533.06837   18.3629    0.1636  352
7533.09272   18.2643    0.1381  353
7533.11618   18.2615    0.1553  354
7533.13812   18.5144    0.1612  355
7533.16304   18.2643    0.1992  356
7533.18662   18.7850    0.1590  357
7533.21002   18.5125    0.1454  358
7533.23289   18.5776    0.1198  359
7533.25797   18.6717    0.1169  360
7533.28090   18.6422    0.1215  361
7533.30565   18.8594    0.1422  362
7538.01489   18.5442    0.0767  363
7538.03812   18.6449    0.0865  364
7538.08582   18.7312    0.0816  365
7538.12524   18.6341    0.0656  366
7538.14847   18.6779    0.0691  367
7538.17196   18.8034    0.0713  368
7538.19565   18.7161    0.0725  369
7538.21976   18.6992    0.0656  370
7538.24771   18.7072    0.0680  371
7538.27043   18.6992    0.0740  372
7538.29403   18.6886    0.0737  373
7538.97687   18.7010    0.0889  374
7539.00027   18.6261    0.0817  375
7539.02334   18.5559    0.0811  376
7539.04736   18.6099    0.0771  377
7539.07103   18.6609    0.0768  378
7539.09371   18.6761    0.0753  379
7539.12690   18.7072    0.0637  380
7539.15297   18.7010    0.0741  381
7539.17691   18.6609    0.0768  382
7539.20575   18.7524    0.0760  383
7539.23007   18.6592    0.0727  384
7539.25882   18.5794    0.0720  385
7539.28276   18.5794    0.0880  386
7539.30810   18.5920    0.0844  387
7539.96173   18.7656    0.0743  388
7539.96307   18.6841    0.0693  389
7539.96444   18.7161    0.0704  390
7539.96589   18.7550    0.0739  391
7539.96732   18.6279    0.0675  392
7539.97005   18.6761    0.0732  393
7539.97158   18.6243    0.0653  394
7539.97308   18.7099    0.0702  395
7539.97452   18.7329    0.0710  396
7539.97605   18.6699    0.0668  397
7539.97748   18.6841    0.0672  398
7540.00088   18.7055    0.0701  399
7540.02571   18.7312    0.0623  400
7540.04893   18.6779    0.0524  401
7540.07269   18.7285    0.0558  402
7540.09789   18.7072    0.0573  403
7540.12218   18.7179    0.0640  404
7540.15124   18.8166    0.0830  405
7540.18155   18.6672    0.0750  406
7540.20549   18.6841    0.0693  407
7540.22881   18.7418    0.0756  408
7540.25209   18.6341    0.0800  409
7540.28212   18.7982    0.0800  410
7540.30685   18.6547    0.0725  411
7540.31714   18.6359    0.0739  412
7551.97415   18.7055    0.0722  413
7552.02407   18.6574    0.0684  414
7552.04947   18.5523    0.0730  415
7552.07345   18.6699    0.0751  416
7552.09781   18.5920    0.0683  417
7552.12167   18.6341    0.0697  418
7552.14473   18.6341    0.0718  419
7552.16833   18.5812    0.0721  420
7552.22036   18.6930    0.0886  421
7552.95364   18.6886    0.0652  422
7552.97999   18.5596    0.0634  423
7553.00527   18.6734    0.0668  424
7553.02886   18.6467    0.0577  425
7553.05398   18.6341    0.0697  426
7553.08123   18.6841    0.0630  427
7553.10915   18.5893    0.0583  428
7553.14130   18.5144    0.0641  429
7553.16788   18.5857    0.0702  430
7553.19357   18.5857    0.0641  431
7553.21931   18.6823    0.0629  432
7553.26693   18.6592    0.0705  433
7553.28035   18.6992    0.0783  434
7554.05513   18.6734    0.1568  435
7554.07827   18.4780    0.1051  436
7554.10299   18.6467    0.0640  437
7554.12881   18.5596    0.0515  438
7554.15133   18.5424    0.0609  439
7554.17430   18.6574    0.0580  440
7554.19782   18.6341    0.0554  441
7554.22183   18.5920    0.0644  442
7554.95088   18.6180    0.0713  443
7554.97662   18.7436    0.0779  444
7555.00231   18.6359    0.0760  445
7555.02889   18.6592    0.0727  446
7555.05401   18.7223    0.0642  447
7555.08071   18.6225    0.0673  448
7555.10694   18.6717    0.0605  449
7555.13208   18.6323    0.0553  450
7555.15619   18.6734    0.0564  451
7555.16826   18.6672    0.0563  452
7555.19283   18.6422    0.0536  453
7555.21704   18.5713    0.0558  454
7555.24063   18.6099    0.0628  455
7555.28054   18.5379    0.0647  456
7565.12788   18.0160    0.0527  459
7565.14587   18.0038    0.0428  460
7565.16816   18.0892    0.0425  461
7565.18607   18.0743    0.0667  462
7565.20692   17.9765    0.0881  463
7568.89243   16.3811    0.0124  464
7568.91059   16.3930    0.0124  465
7568.92894   16.3801    0.0124  466
7568.94610   16.3979    0.0124  467
7568.96331   16.3989    0.0113  468
7568.98159   16.4176    0.0181  469
7568.99895   16.4413    0.0125  470
7569.01612   16.4442    0.0114  471
7569.03351   16.4620    0.0149  472
7569.05050   16.4640    0.0160  473
7569.06789   16.5044    0.0126  474
7569.08590   16.5152    0.0126  475
7569.10373   16.4709    0.0126  476
7569.12100   16.4117    0.0113  477
7569.15579   16.4837    0.0126  479
7569.17314   16.5526    0.0139  480
7569.19021   16.6058    0.0140  481
7569.20783   16.6215    0.0140  482
7569.23847   16.6736    0.0176  483
7569.99686   17.2444    0.0233  484
7570.01430   17.2938    0.0248  485
7570.03193   17.2249    0.0296  486
7570.04961   17.3006    0.0248  487
7570.06687   17.2744    0.0234  488
7570.08431   17.2851    0.0247  489
7570.10244   17.3093    0.0235  490
7570.11978   17.3035    0.0249  491
7570.13753   17.3723    0.0252  492
7573.00089   18.1668    0.0555  493
7573.02342   18.1770    0.0456  494
7573.04141   18.1584    0.0487  495
7573.05907   18.2198    0.0481  496
7573.07683   18.1994    0.0460  497
7573.11130   18.1565    0.0470  498
7573.12874   18.1705    0.0472  499
7573.14569   18.2263    0.0483  500
7573.16414   18.1807    0.0474  501
7573.18208   18.1621    0.0521  502
7573.22639   18.2837    0.0687  503
7578.89043   18.5225    0.0702  504
7578.90854   18.4033    0.0629  505
7578.92857   18.4680    0.0722  506
7578.94574   18.5162    0.0719  507
7579.00160   18.5053    0.0793  508
7579.06007   18.5596    0.0614  509
7579.07760   18.6001    0.0686  510
7579.88908   18.4899    0.0845  511
7579.90650   18.5496    0.0769  512
7579.95850   18.6672    0.0834  513
7579.98088   18.5279    0.0723  514
7579.99856   18.6001    0.0646  515
7580.01604   18.5740    0.0578  516
7580.03338   18.6592    0.0622  517
7580.05101   18.6144    0.0609  518
7580.06938   18.6422    0.0700  519
7580.08678   18.5559    0.0652  520
7580.10387   18.5207    0.0584  521
7580.15650   18.6261    0.1062  522
7580.20463   18.5758    0.0798  523
7583.89018   18.6081    0.0932  524
7583.92517   18.5478    0.0867  525
7583.94240   18.5306    0.0860  526
7583.95972   18.5659    0.0974  527
7585.87673   18.4862    0.2798  528
7585.91386   18.5812    0.1521  529
7585.93151   18.7179    0.1601  530
7585.96524   18.8122    0.1612  531
7585.98248   18.4744    0.1507  532
7586.01796   18.5857    0.1343  533
7586.88592   18.7524    0.2302  534
7586.90401   18.5026    0.1488  535
7586.92184   18.7241    0.2078  536
7586.93904   18.7010    0.1610  537
7586.95652   18.5361    0.1685  538
7586.97367   18.5614    0.1527  539
7586.99101   18.7462    0.1710  540
7587.00897   18.5397    0.1237  541
7587.02777   18.7718    0.1733  542
7587.04648   18.8210    0.1978  543
7587.06330   18.8481    0.2280  544
7587.08121   18.5261    0.1386  545
7587.09913   18.7055    0.1698  546
7587.11657   18.7920    0.1905  547
7587.13412   18.4197    0.1527  548
7587.15177   18.6001    0.1655  549
7587.17016   18.6547    0.2113  550
7587.18632   18.8463    0.2573  551
7587.88950   18.5496    0.1578  552
7587.90720   18.4087    0.1872  553
7587.92542   18.5397    0.2297  554
7594.12164   18.6779    0.0921  555
7594.13881   18.7656    0.1180  556
7594.90713   18.5089    0.0794  557
7595.00411   18.4989    0.0732  558
7595.02491   18.4671    0.0665  559
7595.05245   18.5839    0.0721  560
7595.06998   18.5596    0.0714  561
7595.08770   18.5144    0.0776  562
7595.10618   18.4498    0.0736  563
7596.87948   18.6449    0.0907  564
7596.89673   18.5614    0.0833  565
7596.91755   18.3996    0.0701  567
7596.93341   18.4252    0.0653  568
7596.95078   18.4799    0.0631  569
7597.86890   18.4708    0.0876  570
7597.88659   18.4343    0.0768  571
7597.90696   18.5379    0.0843  572
7597.92435   18.6359    0.0842  573
7597.94174   18.5596    0.0813  574
7597.96597   18.3978    0.0664  575
7597.98413   18.4362    0.0694  576
7598.00466   18.5261    0.0741  577
7598.02239   18.4444    0.0771  578
7598.04417   18.4744    0.0763  579
7598.06130   18.5325    0.0782  580
7598.07896   18.6099    0.0669  581
7598.09970   18.6386    0.0802  582
7598.10132   18.6386    0.0678  583
7598.11884   18.4971    0.0770  584
7598.13601   18.5893    0.0683  585
7598.15788   18.4989    0.0790  586
7598.88725   18.5008    0.0695  587
7598.90506   18.5857    0.0702  588
7598.92330   18.6279    0.0716  589
7598.94045   18.7117    0.0681  590
7598.96086   18.7436    0.0735  591
7598.98185   18.6574    0.0622  592
7599.00082   18.7718    0.0702  593
7599.01985   18.6672    0.0521  594
7599.03743   18.6654    0.0520  595
7599.05499   18.7055    0.0573  596
7599.07439   18.6574    0.0726  597
7599.09246   18.7179    0.0576  598
7599.11171   18.5541    0.0771  599
7599.12963   18.6243    0.0796  600
7599.15240   18.4880    0.0787  601
7599.88448   18.4589    0.0682  602
7599.90206   18.3849    0.0734  603
7599.91953   18.8507    0.1233  604
7599.93729   18.7179    0.1025  605
7600.06784   18.5641    0.0735  606
7600.08600   18.8993    0.1428  607
7600.10380   18.4626    0.2922  608
7600.12136   18.5243    0.0701  609
7600.14922   18.6547    0.0746  610
7600.87593   18.5938    0.0744  611
7600.89602   18.7134    0.0746  612
7600.91508   18.6930    0.0696  613
7600.93301   18.5713    0.0658  614
7600.95174   18.6717    0.0731  615
7600.97162   18.7134    0.0682  616
7600.99366   18.6609    0.0582  617
7601.01161   18.7524    0.0674  618
7601.03915   18.7117    0.0575  619
7601.07957   18.7788    0.0682  620
7601.10136   18.6422    0.0639  621
7601.13614   18.7267    0.0664  622
7601.14894   18.7072    0.0701  623
7601.95667   18.6144    0.0691  624
7601.97655   18.7055    0.0785  625
7601.99448   18.5496    0.0809  626
7602.01290   18.5026    0.0715  627
7604.87023   18.5893    0.0683  628
7604.88897   18.7594    0.0762  629
7604.90714   18.6609    0.0706  630
7604.92523   18.7550    0.0718  631
7604.94501   18.6761    0.0690  632
7604.96585   18.6734    0.0710  633
7607.87212   18.6841    0.0903  634
7607.88957   18.5875    0.0722  635
7607.90747   18.7329    0.0796  636
7607.94484   18.6779    0.0754  637
7607.96567   18.6404    0.0679  638
7607.98421   18.6529    0.0745  639
7608.00193   18.7028    0.0700  640
7608.01907   18.7568    0.0718  641
7608.03705   18.6180    0.0733  642
7608.05524   18.6886    0.0673  643
7608.07349   18.6654    0.0729  644
7608.09112   18.6180    0.0713  645
7608.88260   18.6198    0.0856  646
7608.90111   18.5893    0.0824  647
7608.90267   18.5306    0.0743  648
7608.92209   18.6099    0.0750  649
7608.94167   18.7267    0.0794  650
7608.96555   18.6484    0.0640  651
7608.98952   18.7506    0.0760  652
7609.00761   18.7480    0.0694  653
7609.02595   18.6609    0.0685  654
7609.04348   18.7550    0.0696  655
7609.06175   18.6529    0.0662  656
7609.09908   18.7806    0.0727  657
7609.12231   18.6574    0.0663  658
7610.91125   18.6055    0.0769  659
7612.90308   18.4462    0.0866  660
7612.94760   18.5107    0.0833  661
7612.96669   18.5956    0.0987  662
7612.98549   18.6144    0.0954  663
7613.00574   18.5397    0.0943  664
7613.02851   18.4680    0.0856  665
7613.04690   18.6467    0.0970  666
7613.08736   18.7055    0.0955  667
7613.10459   18.6734    0.0940  668
7613.11819   18.5559    0.0850  669
7613.93305   18.4744    0.1087  670
7613.95870   18.6422    0.1215  671
7613.97804   18.7506    0.1388  672
7613.99657   18.4817    0.0919  673
7614.01456   18.7312    0.1203  674
7614.03964   18.6037    0.1071  675
7614.06189   18.5577    0.1069  676
7614.08319   18.5162    0.0991  677
7614.10622   18.5812    0.1140  678
7614.87368   18.7134    0.1897  679
7614.89236   18.5162    0.1341  680
7614.92782   18.5577    0.1287  681
7614.94693   18.6547    0.1367  682
7614.98720   18.4644    0.1159  683
7615.00526   18.8052    0.1115  684
7615.02367   18.8140    0.1456  685
7615.04293   18.7718    0.1535  686
7615.06334   18.5460    0.1300  687
7615.08233   18.8166    0.1301  688
7615.10623   18.6323    0.1353  689
7615.88596   18.5189    0.1108  690
7615.90394   18.6323    0.1107  691
7615.92818   18.7524    0.1303  692
7615.95408   18.5956    0.0866  693
7615.98003   18.6886    0.0968  694
7615.99885   18.6341    0.0943  695
7616.03527   18.7241    0.1029  696
7616.05465   18.7462    0.1017  697
7616.07540   18.6341    0.0943  698
7616.10507   18.6592    0.1142  699
7616.89354   18.7374    0.1121  700
7616.91964   18.6359    0.0944  701
7616.94010   18.7099    0.0978  702
7616.96018   18.5875    0.0903  703
7616.97873   18.6511    0.0848  704
7616.99693   18.7117    0.0873  705
7617.01670   18.6609    0.0851  706
7617.03489   18.7117    0.1001  707
7617.05639   18.6992    0.0952  708
7617.07612   18.6886    0.0905  709
7617.10260   18.6279    0.1002  710
7617.88306   18.8253    0.1240  711
7617.90707   18.6001    0.0949  712
7617.92595   18.6699    0.1043  713
7617.94884   18.7480    0.0910  714
7617.96860   18.5713    0.0877  715
7617.99299   18.7594    0.0980  716
7618.01195   18.6306    0.0880  717
7618.03224   18.6117    0.0954  718
7618.05218   18.6055    0.0952  719
7618.07152   18.6306    0.0921  720
7618.09852   18.5974    0.1089  721
7618.90000   18.7099    0.1212  722
7618.91956   18.6144    0.1057  723
7618.93952   18.7134    0.1044  724
7618.96142   18.6636    0.0998  725
7618.98090   18.7055    0.0997  726
7618.99976   18.7241    0.0985  727
7619.02223   18.7117    0.0980  728
7619.04259   18.6467    0.0970  729
7619.06124   18.5740    0.0917  730
7619.08011   18.5577    0.0990  731
7627.88207   18.7876    0.0685  732
7627.90053   18.7876    0.0708  733
7627.94273   18.7656    0.0656  734
7627.96163   18.7205    0.0663  735
7627.97907   18.5839    0.0641  736
7627.99678   18.7744    0.0703  737
7628.01397   18.7028    0.0742  738
7628.03193   18.7374    0.0819  739
7628.04968   18.7267    0.0794  740
7628.07255   18.5776    0.0679  741
7628.89141   18.6162    0.0712  742
7628.93182   18.7312    0.0838  743
7628.94962   18.8463    0.0820  744
7628.96815   18.7391    0.0712  745
7628.98627   18.6823    0.0671  746
7629.00633   18.6180    0.0997  747
7629.02555   18.6547    0.0642  748
7629.06796   18.6547    0.0683  749
7629.89348   18.6797    0.0712  750
7629.92051   18.6654    0.0812  751
7629.94017   18.6180    0.0835  752
7629.95748   18.6449    0.0701  753
7629.97593   18.6001    0.0666  754
7630.00047   18.6261    0.2636  755
7630.01924   18.7099    0.0638  756
7630.03753   18.7055    0.0658  757
7630.06442   18.6162    0.0651  758
7634.89886   18.5740    0.0838  759
7634.91770   18.5089    0.0774  760
7634.93709   18.5577    0.0752  761
7634.95592   18.6609    0.0873  762
7634.97365   18.5614    0.0754  763
7634.99156   18.8096    0.1252  764
7635.00968   18.6225    0.0876  765
7635.02697   18.5325    0.0920  766
7635.05096   18.5496    0.0730  767
7635.89667   18.5026    0.0792  768
7635.91470   18.6198    0.0815  769
7635.93651   18.6966    0.0951  770
7635.95548   18.4899    0.0768  771
7635.97282   18.4680    0.0799  772
7636.01295   18.4862    0.0767  773
7636.03064   18.6484    0.0723  774
7636.04546   18.6609    0.0727  775
7636.88921   18.7055    0.0870  776
7636.90699   18.6306    0.0737  777
7636.92497   18.6386    0.0719  778
7636.94276   18.5875    0.0683  779
7636.96083   18.6672    0.0750  780
7636.97934   18.6198    0.0754  781
7636.99728   18.6904    0.0716  782
7637.01526   18.5695    0.0697  783
7637.03319   18.7374    0.0733  784
