7571.711636 16.6950 0.0303
7572.857968 16.8039 0.0357
7575.373385 16.9117 0.0385
7576.553576 16.9574 0.0415
7577.687351 17.0542 0.0446
7578.726408 17.0450 0.0438
7579.932303 17.2148 0.0490
7581.034586 17.3537 0.0574
7583.633226 17.6730 0.0759
7584.557927 17.5898 0.0707
7585.913784 17.6087 0.0720
7587.233148 17.7248 0.0766
7589.132466 17.9113 0.0936
7590.277901 17.7980 0.0868
7591.443863 17.6515 0.0760
7592.975772 17.8775 0.0878
7593.897422 17.8508 0.0868
