2455629.80769 15.396 0.004 6.19 310.0
2455630.84407 15.395 0.004 6.82 312.0
2455632.80322 15.398 0.004 7.15 396.0
2455634.78213 15.392 0.003 5.98 352.0
2455635.81953 15.393 0.004 7.02 413.0
2455638.77858 15.392 0.004 6.53 737.0
2455639.89959 15.394 0.004 5.13 428.0
2455640.76372 15.391 0.005 7.07 772.0
2455642.75401 15.395 0.004 6.08 781.0
2455643.91425 15.403 0.004 4.81 1095.0
2455649.74526 15.398 0.004 7.56 276.0
2455650.86930 15.403 0.003 5.85 267.0
2455652.85413 15.396 0.003 4.64 261.0
2455655.77186 15.400 0.004 6.68 355.0
2455657.79382 15.393 0.003 5.10 303.0
2455658.91466 15.403 0.003 4.80 273.0
2455660.76670 15.393 0.003 5.79 272.0
2455662.88533 15.400 0.003 5.25 359.0
2455665.75818 15.392 0.004 6.18 329.0
2455668.83449 15.396 0.004 4.47 701.0
2455670.89947 15.398 0.004 4.84 783.0
2455676.78060 15.393 0.003 4.17 301.0
2455679.74241 15.396 0.003 4.03 334.0
2455680.91217 15.395 0.003 5.57 306.0
2455682.79675 15.400 0.004 6.07 369.0
2455684.78440 15.396 0.003 4.50 302.0
2455686.78955 15.400 0.003 3.70 346.0
2455689.67869 15.401 0.003 4.92 349.0
2455691.71249 15.394 0.003 5.21 302.0
2455692.86229 15.403 0.003 5.05 526.0
2455694.62860 15.401 0.004 5.51 615.0
2455695.78620 15.400 0.003 4.19 384.0
2455696.85745 15.389 0.004 5.33 515.0
2455698.61137 15.391 0.004 5.45 1505.0
2455703.82137 15.391 0.004 6.83 561.0
2455706.87643 15.394 0.004 8.31 525.0
2455708.62761 15.391 0.004 7.46 448.0
2455712.61539 15.404 0.003 4.95 404.0
2455714.65843 15.412 0.003 5.74 256.0
2455714.67142 15.400 0.003 5.19 239.0
2455716.69391 15.396 0.003 5.72 261.0
2455721.87393 15.401 0.004 6.80 466.0
2455723.69989 15.391 0.003 4.81 328.0
2455724.83009 15.398 0.004 6.63 421.0
2455726.74338 15.388 0.006 5.52 4017.0
2455734.70883 15.396 0.004 7.08 389.0
2455736.54334 15.392 0.003 5.35 447.0
2455737.61783 15.398 0.003 4.49 312.0
2455738.74158 15.394 0.003 5.32 308.0
2455740.50611 15.395 0.004 6.36 441.0
2455741.58363 15.390 0.003 5.63 307.0
2455742.59459 15.392 0.003 4.51 316.0
2455743.74495 15.391 0.004 5.79 368.0
2455744.78307 15.404 0.004 5.99 284.0
2455746.54768 15.390 0.003 7.08 501.0
2455747.72306 15.393 0.004 7.47 276.0
2455749.74745 15.392 0.004 7.49 294.0
2455753.62941 15.400 0.005 6.60 1825.0
2455760.61473 15.403 0.004 6.70 447.0
2455763.52376 15.397 0.003 4.77 364.0
2455764.61151 15.401 0.003 5.05 292.0
2455765.76848 15.398 0.004 8.24 435.0
2455767.59242 15.394 0.004 5.60 326.0
2455768.72982 15.395 0.003 5.27 306.0
2455770.75569 15.393 0.004 6.71 354.0
2455777.63722 15.404 0.003 6.22 291.0
2455786.63080 15.401 0.004 6.16 555.0
2455788.58646 15.393 0.004 5.62 444.0
2455790.72524 15.388 0.004 6.97 498.0
2455794.60637 15.398 0.004 6.61 285.0
2455796.66835 15.393 0.004 6.82 301.0
2455803.59397 15.394 0.004 6.65 369.0
2455806.54354 15.396 0.004 6.00 395.0
2455813.56641 15.401 0.003 4.95 551.0
2455816.59160 15.396 0.004 5.98 591.0
2455819.52268 15.393 0.003 4.77 419.0
2455823.60919 15.398 0.004 6.13 422.0
2455824.61398 15.387 0.004 7.08 394.0
2455826.60072 15.379 0.004 8.06 471.0
2455828.57564 15.389 0.004 6.77 368.0
2455830.54914 15.388 0.004 7.10 383.0
2455832.56933 15.391 0.004 7.23 438.0
2455835.52034 15.392 0.005 7.93 430.0
2455839.57057 15.389 0.004 6.50 771.0
2455841.57480 15.401 0.004 5.71 724.0
2455843.57344 15.397 0.004 6.55 616.0
2455845.58468 15.406 0.005 7.14 945.0
2455851.53506 15.397 0.004 6.55 438.0
2455855.51918 15.397 0.004 5.62 647.0
2455971.88197 15.399 0.003 6.49 544.0
2455979.88578 15.394 0.004 7.33 406.0
2455984.87110 15.397 0.003 5.07 313.0
2455987.86431 15.388 0.003 5.60 356.0
2455990.82818 15.382 0.003 6.84 325.0
2455992.90227 15.402 0.003 4.11 341.0
2455995.81677 15.400 0.003 4.78 619.0
2455997.83497 15.401 0.003 5.41 475.0
2455999.84427 15.391 0.003 5.32 499.0
2456004.88742 15.409 0.003 5.01 339.0
2456006.88318 15.397 0.003 4.40 260.0
2456008.80570 15.395 0.003 5.76 293.0
2456010.74501 15.403 0.004 7.01 572.0
2456011.87715 15.394 0.004 4.98 691.0
2456013.79782 15.389 0.003 6.12 249.0
2456014.91208 15.402 0.003 5.56 334.0
2456016.81244 15.395 0.003 4.30 290.0
2456017.92416 15.388 0.004 3.98 1735.0
2456019.83656 15.400 0.003 4.84 266.0
2456020.89268 15.399 0.003 4.74 264.0
2456022.74023 15.401 0.003 5.51 500.0
2456023.80127 15.400 0.003 4.65 485.0
2456024.78442 15.402 0.003 5.86 546.0
2456025.86491 15.393 0.004 5.68 567.0
2456032.86463 15.393 0.003 4.80 304.0
2456034.84193 15.397 0.003 4.64 286.0
2456037.82516 15.391 0.003 4.43 336.0
2456039.88398 15.391 0.003 6.29 368.0
2456041.91807 15.391 0.003 4.77 390.0
2456046.88256 15.398 0.003 5.09 329.0
2456048.81695 15.384 0.003 4.82 254.0
2456050.71226 15.392 0.004 6.29 399.0
2456052.80640 15.395 0.004 5.44 581.0
2456053.93383 15.403 0.004 4.45 2009.0
2456057.82920 15.410 0.004 4.62 2087.0
2456058.93090 15.386 0.004 7.22 530.0
2456059.92789 15.392 0.003 5.17 422.0
2456062.77678 15.390 0.003 5.79 460.0
2456064.80552 15.401 0.003 4.15 361.0
2456066.65360 15.389 0.003 4.82 369.0
2456067.71707 15.398 0.003 4.20 316.0
2456068.87247 15.398 0.003 3.95 367.0
2456070.63023 15.399 0.004 6.59 380.0
2456071.68367 15.390 0.003 5.98 250.0
2456075.75948 15.386 0.003 4.42 245.0
2456076.88948 15.398 0.003 8.19 391.0
2456078.74000 15.398 0.003 4.72 360.0
2456079.81929 15.383 0.003 6.02 408.0
2456080.86209 15.384 0.004 6.31 460.0
2456085.66485 15.396 0.004 4.37 1237.0
2456086.65667 15.402 0.003 4.65 396.0
2456087.83694 15.391 0.003 5.76 488.0
2456092.60096 15.399 0.003 5.71 296.0
2456093.79383 15.399 0.004 6.73 283.0
2456096.57787 15.402 0.004 7.08 334.0
2456097.79270 15.400 0.003 5.84 327.0
2456098.84429 15.403 0.003 5.92 398.0
2456100.79907 15.396 0.004 6.68 390.0
2456101.82586 15.388 0.004 6.40 552.0
2456102.86312 15.392 0.004 6.91 596.0
2456104.54680 15.400 0.003 4.74 408.0
2456105.57098 15.399 0.003 6.03 349.0
2456108.67701 15.407 0.003 4.52 447.0
2456113.63146 15.388 0.004 5.25 659.0
2456114.73557 15.394 0.003 4.44 485.0
2456115.80530 15.389 0.004 7.92 394.0
2456117.53121 15.395 0.003 5.42 376.0
2456118.57485 15.401 0.003 4.45 283.0
2456119.61141 15.392 0.003 6.39 215.0
2456120.73432 15.404 0.004 7.50 229.0
2456121.77643 15.394 0.003 5.58 233.0
2456124.58835 15.391 0.003 4.50 227.0
2456125.70289 15.408 0.003 6.49 269.0
2456127.52346 15.395 0.003 5.68 294.0
2456131.62012 15.385 0.003 5.20 234.0
2456133.69424 15.408 0.004 7.27 260.0
2456135.69362 15.392 0.003 6.80 324.0
2456140.67617 15.408 0.004 6.05 801.0
2456142.52507 15.408 0.005 8.18 527.0
2456147.69283 15.398 0.004 8.02 266.0
2456148.65411 15.400 0.003 5.40 246.0
2456151.66359 15.388 0.003 6.09 244.0
2456154.59763 15.393 0.004 6.61 333.0
2456158.65987 15.396 0.003 5.43 377.0
2456160.67539 15.398 0.003 6.31 304.0
2456167.67264 15.389 0.004 5.23 1222.0
2456169.66431 15.393 0.004 5.36 728.0
2456171.66491 15.396 0.004 6.01 637.0
2456172.66274 15.395 0.003 6.85 512.0
2456175.64095 15.397 0.003 5.42 498.0
2456181.55014 15.388 0.003 4.93 415.0
2456184.53153 15.401 0.003 5.08 272.0
2456190.50652 15.396 0.003 5.62 346.0
2456195.56425 15.397 0.003 5.33 543.0
2456197.53708 15.398 0.004 5.70 535.0
2456202.57079 15.391 0.004 7.20 664.0
2456205.53790 15.406 0.003 5.47 332.0
2456210.49647 15.401 0.004 7.11 370.0
2456212.56157 15.400 0.004 5.84 491.0
2456217.50292 15.399 0.003 5.30 372.0
2456223.52941 15.395 0.004 6.56 628.0
2456344.83682 15.402 0.003 5.01 312.0
2456348.89745 15.402 0.003 5.11 602.0
2456352.88464 15.398 0.003 4.39 438.0
2456360.88675 15.386 0.003 4.38 280.0
2456363.81658 15.399 0.003 6.26 333.0
2456368.90522 15.399 0.003 4.64 337.0
2456370.91931 15.389 0.004 5.38 1098.0
2456373.88537 15.397 0.003 5.28 279.0
2456375.85391 15.401 0.003 4.71 234.0
2456377.79878 15.396 0.003 5.45 426.0
2456378.91142 15.392 0.003 3.68 582.0
2456380.87219 15.393 0.003 3.95 441.0
2456382.80986 15.389 0.003 4.99 666.0
2456387.73538 15.395 0.003 6.40 263.0
2456388.83902 15.403 0.003 5.21 280.0
2456390.73364 15.389 0.003 5.83 316.0
2456391.89955 15.396 0.004 6.61 347.0
2456395.70086 15.395 0.004 8.07 416.0
2456396.90748 15.407 0.003 5.34 321.0
2456398.86078 15.391 0.003 4.46 266.0
2456400.87274 15.398 0.003 4.87 270.0
2456402.81633 15.383 0.003 4.95 291.0
2456404.74662 15.392 0.003 4.27 444.0
2456407.69108 15.395 0.004 6.40 617.0
2456416.76870 15.394 0.003 4.21 301.0
2456418.63712 15.389 0.003 5.88 497.0
2456419.77852 15.407 0.003 5.46 304.0
2456420.90217 15.394 0.003 4.99 297.0
2456423.75502 15.405 0.003 5.23 431.0
2456424.89382 15.394 0.003 5.76 429.0
2456428.75285 15.394 0.003 5.55 305.0
2456431.87155 15.392 0.003 5.79 377.0
2456433.63050 15.394 0.004 6.94 375.0
2456434.81632 15.393 0.003 5.33 477.0
2456435.93424 15.394 0.003 5.59 591.0
2456442.61446 15.396 0.003 4.73 419.0
2456444.73788 15.390 0.003 5.35 304.0
2456445.85354 15.398 0.003 5.20 404.0
2456446.77016 15.393 0.003 4.10 313.0
2456447.82407 15.394 0.003 4.27 351.0
2456448.85322 15.387 0.003 5.56 382.0
2456449.89448 15.389 0.004 7.40 525.0
2456451.56987 15.394 0.003 6.11 436.0
2456452.63002 15.400 0.003 4.52 264.0
2456454.74208 15.395 0.003 5.11 273.0
2456456.60577 15.400 0.003 4.14 243.0
2456457.84799 15.395 0.003 5.60 421.0
2456459.52860 15.390 0.004 7.45 671.0
2456460.68411 15.393 0.003 4.56 402.0
2456462.59241 15.401 0.003 5.63 1632.0
2456463.74496 15.397 0.003 4.71 499.0
2456464.83643 15.388 0.003 4.38 871.0
2456469.61251 15.387 0.003 5.32 455.0
2456472.77864 15.401 0.003 5.67 338.0
2456475.59230 15.393 0.003 4.90 318.0
2456476.67730 15.400 0.003 5.01 334.0
2456477.75289 15.400 0.003 6.31 383.0
2456479.80179 15.389 0.004 7.35 301.0
2456481.57318 15.401 0.003 5.68 264.0
2456484.56606 15.404 0.003 5.79 327.0
2456486.59198 15.399 0.003 5.30 261.0
2456487.70487 15.395 0.003 4.88 284.0
2456490.49903 15.389 0.003 4.97 401.0
2456491.64893 15.392 0.004 6.28 386.0
2456497.77197 15.400 0.003 6.16 558.0
2456499.55905 15.392 0.003 5.42 275.0
2456504.65612 15.393 0.003 6.43 326.0
2456506.65213 15.401 0.003 6.96 270.0
2456508.70466 15.398 0.003 5.44 344.0
2456510.61683 15.399 0.003 4.59 259.0
2456514.57191 15.391 0.003 6.39 276.0
2456516.63777 15.391 0.003 5.86 236.0
2456519.70279 15.395 0.003 6.53 445.0
2456524.63736 15.394 0.003 5.18 685.0
2456529.61386 15.389 0.004 7.41 358.0
2456533.50937 15.396 0.003 5.49 382.0
2456543.55988 15.405 0.003 5.64 317.0
2456546.58057 15.373 0.003 5.64 674.0
2456558.56975 15.394 0.003 5.30 384.0
2456562.53589 15.383 0.003 5.61 302.0
2456564.57199 15.394 0.003 6.69 391.0
2456568.56687 15.380 0.004 6.59 405.0
2456571.53919 15.389 0.004 6.73 432.0
2456578.54357 15.395 0.004 6.27 575.0
2456582.55008 15.396 0.003 5.50 705.0
2456583.48614 15.393 0.006 7.86 1760.0
2456586.52312 15.388 0.004 7.53 401.0
2456698.86926 15.388 0.003 6.00 429.0
2456705.88527 15.401 0.003 5.90 644.0
2456710.83602 15.381 0.003 4.27 851.0
2456715.89686 15.381 0.003 4.38 485.0
2456718.87424 15.389 0.003 6.86 382.0
2456721.80820 15.385 0.004 7.41 451.0
2456723.83549 15.394 0.003 4.95 458.0
2456725.84717 15.390 0.003 4.93 377.0
2456727.84464 15.396 0.003 4.25 295.0
2456729.81907 15.391 0.003 3.83 520.0
2456731.88319 15.393 0.003 6.26 416.0
2456733.84605 15.381 0.003 4.81 533.0
2456735.77254 15.388 0.003 5.20 756.0
2456736.88607 15.380 0.003 5.37 518.0
2456742.91782 15.384 0.003 4.16 608.0
2456745.83673 15.387 0.003 5.86 311.0
2456747.86878 15.395 0.003 4.58 300.0
2456749.78998 15.368 0.003 4.84 350.0
2456754.74122 15.378 0.003 6.87 324.0
2456756.76883 15.380 0.003 4.58 295.0
2456757.81857 15.383 0.003 5.39 298.0
2456760.87277 15.376 0.003 3.87 373.0
2456763.86382 15.378 0.003 4.34 657.0
2456768.86992 15.383 0.003 4.55 387.0
2456771.70961 15.374 0.003 4.52 326.0
2456773.85450 15.376 0.003 6.65 309.0
2456776.80234 15.369 0.003 5.75 377.0
2456789.71371 15.343 0.004 4.92 496.0
2456791.69533 15.330 0.004 5.00 737.0
2456796.64036 15.317 0.004 4.73 555.0
2456798.78179 15.305 0.004 7.01 562.0
2456804.67000 15.264 0.003 4.53 287.0
2456805.93442 15.267 0.004 7.78 569.0
2456808.80895 15.232 0.003 4.68 310.0
2456810.71270 15.229 0.003 3.82 361.0
2456813.69273 15.182 0.003 4.96 275.0
2456815.66455 15.162 0.003 5.20 325.0
2456817.87748 15.145 0.003 6.22 482.0
2456819.70970 15.119 0.003 4.53 716.0
2456824.77208 15.055 0.003 5.24 488.0
2456826.62295 15.031 0.003 4.64 330.0
2456827.84859 15.016 0.003 5.84 433.0
2456829.73596 15.001 0.003 5.56 276.0
2456831.74952 14.980 0.003 4.81 317.0
2456833.69476 14.974 0.003 5.18 364.0
2456835.58442 14.971 0.003 5.39 337.0
2456836.85718 14.965 0.003 6.88 649.0
2456838.72413 14.971 0.003 4.64 329.0
2456840.61152 14.980 0.003 6.98 370.0
2456842.63577 14.994 0.003 5.11 326.0
2456845.51378 15.024 0.003 4.02 459.0
2456847.70747 15.058 0.003 4.47 1033.0
2456852.60304 15.114 0.003 5.40 604.0
2456856.53541 15.168 0.003 5.41 347.0
2456858.48946 15.189 0.003 4.71 317.0
2456862.69174 15.232 0.003 6.59 346.0
2456864.69384 15.243 0.003 5.93 261.0
2456872.73560 15.301 0.004 8.10 272.0
2456879.58318 15.330 0.004 6.56 697.0
2456882.56949 15.349 0.004 5.59 333.0
2456886.47974 15.346 0.004 5.72 421.0
2456888.64369 15.365 0.003 5.82 361.0
2456891.59883 15.364 0.004 6.14 320.0
2456907.54789 15.386 0.003 4.36 470.0
2456915.55310 15.378 0.004 6.27 314.0
2456923.52221 15.376 0.004 7.24 443.0
2456928.49862 15.389 0.004 7.41 349.0
2456937.49145 15.393 0.004 5.52 647.0
2456940.55485 15.391 0.004 7.20 670.0
2456948.49604 15.389 0.004 8.18 543.0
