2456814.07844 16.122 0.0010
2456815.03086 16.119 0.0010
2456815.82782 16.100 0.0010
2456816.77402 16.110 0.0010
2456817.58341 16.063 0.0010
2456818.73166 16.027 0.0010
2456819.53932 16.007 0.0009
2456820.52634 15.989 0.0009
2456821.48308 15.973 0.0009
2456822.65891 15.960 0.0009
2456823.46861 15.920 0.0009
2456824.70223 15.902 0.0009
2456825.49204 15.888 0.0009
2456827.09946 15.862 0.0009
2456827.80323 15.858 0.0009
2456828.52669 15.843 0.0009
2456830.38779 15.840 0.0009
2456831.42212 15.841 0.0009
2456832.59984 15.825 0.0009
2456834.21402 15.848 0.0009
2456835.29855 15.855 0.0009
2456836.28071 15.877 0.0009
2456836.97713 15.888 0.0009
2456838.16978 15.919 0.0009
2456839.03530 15.950 0.0009
2456839.94137 15.947 0.0009
2456841.10244 15.979 0.0009
2456842.17330 16.020 0.0010
2456843.58489 16.041 0.0010
2456844.44113 16.062 0.0010
2456845.70596 16.092 0.0010
