2455450.62405 14.294 0.003 6.01 415.0
2455457.62282 14.314 0.003 5.52 589.0
2455461.48837 14.290 0.003 5.86 1259.0
2455467.49211 14.296 0.003 5.39 440.0
2455473.53913 14.281 0.003 6.22 395.0
2455494.52358 14.303 0.003 7.76 814.0
2455605.88532 14.294 0.003 4.52 533.0
2455608.89280 14.307 0.003 6.25 1290.0
2455611.88442 14.302 0.003 4.67 598.0
2455614.84505 14.297 0.003 5.59 601.0
2455620.83516 14.295 0.003 5.41 398.0
2455624.81179 14.295 0.003 5.57 404.0
2455625.80905 14.294 0.003 5.29 394.0
2455627.79849 14.289 0.003 6.45 372.0
2455629.81220 14.281 0.003 5.55 334.0
2455630.84860 14.291 0.003 6.33 340.0
2455632.80773 14.294 0.003 5.85 427.0
2455634.78664 14.301 0.003 4.85 364.0
2455635.82474 14.298 0.003 6.60 462.0
2455638.78380 14.298 0.003 6.17 718.0
2455640.84649 14.296 0.003 5.22 562.0
2455642.86367 14.293 0.003 4.60 532.0
2455642.88352 14.293 0.003 5.29 536.0
2455644.82888 14.286 0.003 4.41 637.0
2455649.85076 14.293 0.003 4.92 277.0
2455651.78470 14.297 0.003 5.11 314.0
2455653.91163 14.295 0.003 3.75 334.0
2455655.84963 14.286 0.003 3.93 318.0
2455657.88202 14.283 0.003 4.16 301.0
2455659.76899 14.283 0.003 4.74 319.0
2455660.86521 14.287 0.003 5.84 292.0
2455664.74867 14.304 0.003 6.69 456.0
2455665.86993 14.306 0.003 5.72 307.0
2455668.90538 14.292 0.003 4.46 1113.0
2455675.90097 14.286 0.003 4.78 459.0
2455680.68946 14.286 0.003 5.68 359.0
2455683.73890 14.284 0.003 4.76 355.0
2455686.89419 14.297 0.003 6.07 390.0
2455692.75992 14.296 0.003 4.70 407.0
2455694.90588 14.287 0.003 6.39 508.0
2455697.76677 14.287 0.003 4.67 594.0
2455707.63324 14.298 0.003 5.29 368.0
2455712.64009 14.289 0.003 5.71 430.0
2455712.65260 14.284 0.003 5.40 403.0
2455716.65730 14.295 0.003 5.59 305.0
2455723.61319 14.290 0.003 4.82 400.0
2455726.61791 14.289 0.003 5.09 818.0
2455735.77888 14.295 0.003 4.98 367.0
2455737.87129 14.294 0.003 6.01 446.0
2455740.74366 14.294 0.003 4.82 329.0
2455742.74808 14.294 0.003 3.73 338.0
2455745.79405 14.283 0.003 7.16 323.0
2455749.58210 14.277 0.003 5.27 334.0
2455760.66460 14.271 0.003 5.86 447.0
2455765.63835 14.293 0.003 4.29 399.0
2455769.53215 14.298 0.003 4.52 323.0
2455778.48220 14.296 0.003 7.13 488.0
2455786.58989 14.291 0.003 5.59 563.0
2455790.66113 14.299 0.003 5.31 389.0
2455795.61586 14.288 0.003 7.69 347.0
2455804.53477 14.296 0.003 5.19 335.0
2455815.57448 14.299 0.003 3.39 533.0
2455819.60876 14.304 0.003 5.31 605.0
2455822.54559 14.289 0.003 6.47 345.0
2455827.54984 14.294 0.003 6.87 519.0
2455829.50313 14.293 0.003 5.89 418.0
2455831.52272 14.292 0.003 5.63 388.0
2455833.52914 14.289 0.003 5.32 384.0
2455840.53719 14.289 0.003 5.03 586.0
2455844.51933 14.298 0.003 5.82 615.0
2455846.56116 14.300 0.003 6.44 920.0
2455852.50996 14.305 0.003 6.14 679.0
2455977.83644 14.303 0.003 5.51 493.0
2455982.85903 14.294 0.003 5.51 335.0
2455985.87929 14.291 0.003 4.99 348.0
2455988.86518 14.306 0.003 4.87 393.0
2455991.81280 14.301 0.003 7.38 472.0
2455993.87970 14.298 0.003 5.23 415.0
2455995.90057 14.288 0.003 4.22 528.0
2455998.78563 14.286 0.003 5.78 553.0
2456003.81379 14.299 0.003 7.34 436.0
2456005.82181 14.294 0.003 5.45 330.0
2456007.79751 14.290 0.003 4.60 304.0
2456008.91341 14.293 0.003 6.07 494.0
2456010.85664 14.301 0.003 4.64 327.0
2456012.78860 14.300 0.003 5.42 287.0
2456013.91174 14.295 0.003 4.64 327.0
2456015.81496 14.296 0.003 4.09 275.0
2456017.73293 14.286 0.003 5.11 364.0
2456018.82438 14.288 0.003 4.62 283.0
2456019.92623 14.296 0.003 3.71 976.0
2456021.76609 14.288 0.003 5.15 417.0
2456022.81826 14.287 0.003 4.54 411.0
2456023.90751 14.289 0.003 4.21 566.0
2456024.89882 14.285 0.003 4.08 626.0
2456033.76265 14.292 0.003 5.96 358.0
2456037.82672 14.293 0.003 4.33 367.0
2456041.74594 14.302 0.003 7.20 362.0
2456048.84899 14.289 0.003 4.00 273.0
2456052.67282 14.294 0.003 5.80 738.0
2456058.76151 14.283 0.003 4.97 407.0
2456061.90725 14.288 0.003 4.55 495.0
2456064.90394 14.293 0.003 4.33 466.0
2456067.66750 14.288 0.003 4.56 348.0
2456069.77602 14.288 0.003 3.93 314.0
2456071.73651 14.289 0.003 5.13 291.0
2456076.79044 14.292 0.003 4.79 328.0
2456078.91541 14.292 0.003 5.54 519.0
2456080.88903 14.289 0.003 6.35 460.0
2456086.67078 14.276 0.003 3.86 413.0
2456089.74641 14.285 0.003 4.16 337.0
2456094.58217 14.275 0.003 7.52 421.0
2456097.75546 14.277 0.003 6.10 319.0
2456100.60361 14.293 0.003 6.32 380.0
2456103.83595 14.293 0.003 6.73 386.0
2456105.76453 14.288 0.003 7.87 307.0
2456113.77856 14.295 0.003 4.18 741.0
2456115.79460 14.286 0.003 7.35 395.0
2456117.76334 14.291 0.003 4.61 406.0
2456119.70365 14.286 0.003 4.39 262.0
2456121.69995 14.289 0.003 4.42 232.0
2456124.78236 14.284 0.003 6.49 382.0
2456127.53917 14.282 0.003 6.20 319.0
2456132.69160 14.297 0.003 5.66 269.0
2456135.76052 14.288 0.003 6.17 358.0
2456140.74813 14.300 0.003 7.23 944.0
2456147.70688 14.286 0.003 7.08 308.0
2456151.67944 14.290 0.003 6.32 298.0
2456158.63492 14.288 0.003 5.27 369.0
2456164.49692 14.288 0.003 5.08 1266.0
2456169.62598 14.295 0.003 4.39 641.0
2456179.56315 14.290 0.003 6.34 376.0
2456183.61081 14.296 0.003 5.36 312.0
2456191.58669 14.294 0.003 5.86 397.0
2456196.48766 14.299 0.003 4.70 591.0
2456198.56791 14.298 0.003 6.77 589.0
2456210.58456 14.301 0.003 6.70 463.0
2456213.52522 14.297 0.003 5.37 411.0
2456218.50003 14.299 0.003 5.53 488.0
2456340.86035 14.294 0.003 4.95 347.0
2456345.85401 14.291 0.003 4.36 319.0
2456350.82884 14.280 0.003 5.40 537.0
2456353.86179 14.301 0.003 5.18 414.0
2456361.87334 14.273 0.003 4.88 323.0
2456367.84834 14.295 0.003 4.29 247.0
2456369.86941 14.292 0.003 3.68 271.0
2456371.86044 14.285 0.003 4.00 238.0
2456372.85378 14.285 0.003 4.66 290.0
2456374.82376 14.291 0.003 4.77 288.0
2456376.76976 14.285 0.003 4.78 470.0
2456377.90080 14.295 0.003 3.32 364.0
2456379.84041 14.284 0.003 3.75 572.0
2456381.80184 14.280 0.003 4.06 488.0
2456382.90346 14.289 0.003 4.82 1707.0
2456387.83307 14.281 0.003 4.30 281.0
2456389.72176 14.290 0.003 6.33 401.0
2456390.81713 14.295 0.003 4.95 312.0
2456391.79953 14.295 0.003 6.33 314.0
2456395.91222 14.284 0.003 3.64 368.0
2456398.90340 14.272 0.003 4.51 309.0
2456402.69837 14.275 0.003 6.29 402.0
2456404.92767 14.281 0.003 3.77 661.0
2456417.81893 14.296 0.003 4.11 357.0
2456419.92967 14.294 0.003 4.07 499.0
2456423.74369 14.280 0.003 4.65 448.0
2456426.91358 14.293 0.003 4.34 373.0
2456432.63973 14.299 0.003 5.31 388.0
2456434.75280 14.285 0.003 4.65 450.0
2456436.81295 14.278 0.003 4.27 773.0
2456442.68285 14.296 0.003 4.19 398.0
2456445.76807 14.297 0.003 4.31 380.0
2456447.77056 14.289 0.003 3.96 317.0
2456449.68511 14.286 0.003 4.57 352.0
2456451.62708 14.283 0.003 4.82 428.0
2456454.62783 14.294 0.003 4.67 286.0
2456456.79381 14.299 0.003 4.84 303.0
2456459.54554 14.289 0.003 5.44 547.0
2456461.69095 14.281 0.003 5.74 485.0
2456463.82927 14.285 0.003 4.08 562.0
2456469.56070 14.294 0.003 5.35 491.0
2456473.82286 14.292 0.003 5.93 369.0
2456475.77878 14.285 0.003 4.63 381.0
2456477.75453 14.290 0.003 5.97 403.0
2456480.77764 14.295 0.003 6.12 265.0
2456487.70652 14.289 0.003 4.47 301.0
2456491.47472 14.284 0.003 5.22 628.0
2456499.47477 14.281 0.003 5.73 378.0
2456505.62883 14.289 0.003 6.15 319.0
2456508.75271 14.281 0.003 5.04 445.0
2456511.72495 14.286 0.003 6.27 315.0
2456524.65470 14.291 0.003 5.94 697.0
2456532.56719 14.293 0.003 4.30 310.0
2456539.53650 14.299 0.003 4.02 327.0
2456546.58269 14.306 0.003 5.67 713.0
2456560.59723 14.308 0.003 8.03 493.0
2456565.57863 14.286 0.003 5.71 412.0
2456569.53959 14.287 0.003 4.38 358.0
2456572.50752 14.287 0.003 7.76 382.0
2456580.51544 14.305 0.003 7.24 643.0
2456584.48730 14.295 0.003 5.72 1749.0
2456700.87642 14.296 0.003 4.04 449.0
2456716.90162 14.291 0.003 4.13 872.0
2456719.88199 14.288 0.003 4.55 424.0
2456721.89861 14.288 0.003 4.58 440.0
2456724.82130 14.280 0.003 6.71 445.0
2456726.82440 14.290 0.003 4.85 429.0
2456728.81378 14.281 0.003 4.74 350.0
2456730.78655 14.269 0.003 6.54 580.0
2456732.85876 14.279 0.003 7.19 567.0
2456734.79512 14.289 0.003 4.28 581.0
2456735.89645 14.287 0.003 3.92 623.0
2456737.84133 14.298 0.003 3.98 571.0
2456744.82360 14.279 0.003 5.74 349.0
2456750.81857 14.287 0.003 4.97 351.0
2456752.86221 14.301 0.003 5.52 346.0
2456756.71818 14.296 0.003 4.13 410.0
2456757.91371 14.292 0.003 3.98 309.0
2456760.70097 14.288 0.003 4.39 565.0
2456761.86695 14.288 0.003 5.03 464.0
2456763.86205 14.296 0.003 4.01 686.0
2456765.78068 14.303 0.003 3.64 723.0
2456769.70679 14.289 0.003 3.86 409.0
2456770.81850 14.285 0.003 4.06 382.0
2456772.72424 14.287 0.003 4.12 369.0
2456773.89220 14.291 0.003 4.38 344.0
2456775.83017 14.297 0.003 4.64 311.0
2456777.78221 14.291 0.003 4.33 330.0
2456784.93885 14.298 0.003 5.56 1869.0
2456785.93337 14.298 0.003 4.85 721.0
2456789.85707 14.293 0.003 4.35 641.0
2456790.93825 14.290 0.003 6.13 923.0
2456792.64993 14.297 0.003 4.68 1061.0
2456796.70163 14.280 0.003 4.05 617.0
2456797.80096 14.273 0.003 4.97 810.0
2456803.62978 14.293 0.003 5.66 284.0
2456804.65235 14.292 0.003 5.07 340.0
2456805.70490 14.297 0.003 5.49 350.0
2456807.70249 14.292 0.003 6.09 348.0
2456808.70947 14.298 0.003 4.21 371.0
2456809.76594 14.288 0.003 3.66 298.0
2456810.80807 14.286 0.003 4.44 372.0
2456811.82852 14.293 0.003 5.34 477.0
2456813.93240 14.287 0.003 7.27 474.0
2456815.66304 14.291 0.003 5.29 375.0
2456816.75788 14.288 0.003 5.01 418.0
2456817.83720 14.285 0.003 5.63 434.0
2456819.69337 14.282 0.003 4.35 2101.0
2456823.90427 14.289 0.003 5.18 1649.0
2456825.56701 14.283 0.003 4.09 408.0
2456826.57761 14.281 0.003 4.62 486.0
2456827.62282 14.283 0.003 4.52 404.0
2456828.67960 14.290 0.003 4.61 297.0
2456829.68727 14.295 0.003 4.60 295.0
2456830.71253 14.297 0.003 3.86 305.0
2456831.84097 14.296 0.003 6.57 439.0
2456833.52985 14.299 0.003 7.00 527.0
2456834.54578 14.295 0.003 5.50 512.0
2456835.59723 14.289 0.003 5.19 346.0
2456836.63287 14.279 0.003 5.56 300.0
2456837.64229 14.274 0.003 4.82 396.0
2456838.64169 14.273 0.003 4.61 299.0
2456839.65643 14.283 0.003 4.74 420.0
2456840.72869 14.287 0.003 6.29 324.0
2456841.82186 14.292 0.003 7.04 472.0
2456844.50721 14.296 0.003 4.41 568.0
2456845.49791 14.288 0.003 3.88 508.0
2456847.49979 14.282 0.003 4.41 762.0
2456847.81787 14.285 0.003 5.89 797.0
2456852.49826 14.269 0.003 4.83 628.0
2456855.56673 14.284 0.003 6.02 322.0
2456856.60326 14.293 0.003 4.26 314.0
2456857.65975 14.293 0.003 4.10 269.0
2456858.71760 14.295 0.003 5.32 338.0
2456862.67590 14.293 0.003 5.99 372.0
2456863.75653 14.295 0.003 6.67 399.0
2456866.56389 14.291 0.003 6.52 308.0
2456872.61799 14.279 0.003 5.32 284.0
2456879.52203 14.290 0.003 6.14 721.0
2456880.73859 14.294 0.003 7.67 957.0
2456882.67714 14.300 0.003 5.43 452.0
2456885.62109 14.303 0.003 5.69 297.0
2456887.51944 14.289 0.003 4.34 357.0
2456888.69377 14.277 0.003 7.18 435.0
2456890.62658 14.282 0.003 6.92 282.0
2456895.58699 14.304 0.003 4.45 343.0
2456918.59510 14.284 0.003 6.81 468.0
2456923.52059 14.287 0.003 7.40 486.0
2456926.53742 14.283 0.003 5.82 411.0
2456929.56581 14.277 0.003 7.44 484.0
2456937.56563 14.283 0.003 7.27 702.0
2456942.52444 14.279 0.003 6.30 529.0
2457085.90105 14.287 0.003 3.56 534.0
2457088.83199 14.286 0.003 3.68 538.0
2457090.86636 14.292 0.003 4.93 465.0
2457092.86936 14.291 0.003 3.52 516.0
2457098.78337 14.278 0.003 4.51 394.0
2457100.77033 14.286 0.003 4.82 528.0
2457102.86081 14.295 0.003 5.65 380.0
2457110.79027 14.272 0.003 3.82 349.0
2457112.74285 14.268 0.003 6.22 578.0
2457113.76962 14.288 0.003 4.11 407.0
2457115.78049 14.287 0.003 3.98 461.0
2457117.77078 14.285 0.003 3.74 611.0
2457119.81970 14.266 0.003 4.71 604.0
2457125.72137 14.282 0.003 5.21 406.0
2457126.92886 14.278 0.003 3.93 1234.0
2457130.84073 14.281 0.003 5.68 332.0
2457132.72907 14.278 0.003 5.18 419.0
2457134.80135 14.282 0.003 4.99 367.0
2457136.69205 14.284 0.003 4.51 412.0
2457137.81432 14.284 0.003 3.95 327.0
2457138.93188 14.296 0.003 4.13 930.0
2457140.78654 14.274 0.003 4.87 396.0
2457141.92188 14.290 0.003 3.99 461.0
2457143.74205 14.296 0.003 4.51 417.0
2457144.88709 14.287 0.003 4.98 664.0
2457146.75493 14.277 0.003 4.14 772.0
2457147.77494 14.270 0.003 4.93 714.0
2457152.93966 14.287 0.003 6.18 1081.0
2457154.69798 14.293 0.003 3.91 350.0
2457155.77609 14.286 0.003 4.18 358.0
2457157.66295 14.282 0.003 3.92 330.0
2457158.82416 14.274 0.003 4.95 369.0
2457159.86888 14.275 0.003 6.32 372.0
2457160.93929 14.280 0.003 5.25 915.0
2457162.66336 14.278 0.003 4.39 319.0
2457163.71748 14.282 0.003 5.75 433.0
2457164.86965 14.289 0.003 5.01 421.0
2457166.89148 14.282 0.003 5.48 451.0
2457169.87452 14.274 0.003 4.40 339.0
2457170.89950 14.272 0.003 5.27 429.0
2457172.94602 14.269 0.003 5.80 1315.0
2457174.58344 14.271 0.003 5.34 928.0
2457175.59379 14.268 0.003 5.24 1151.0
2457178.88850 14.261 0.003 5.21 1236.0
2457179.92534 14.270 0.003 4.68 737.0
2457180.92544 14.266 0.003 4.73 689.0
2457182.55973 14.273 0.003 5.60 328.0
2457183.57042 14.280 0.003 5.37 308.0
2457184.60693 14.281 0.003 6.07 362.0
2457185.61423 14.281 0.003 5.61 355.0
2457186.70199 14.276 0.003 8.06 393.0
2457187.79674 14.286 0.003 5.48 340.0
2457188.81646 14.284 0.003 6.17 416.0
2457189.89673 14.277 0.003 5.89 618.0
2457191.64036 14.281 0.003 4.33 395.0
2457194.58798 14.284 0.003 4.66 300.0
2457197.69059 14.273 0.003 4.51 287.0
2457198.72728 14.266 0.003 4.96 370.0
2457199.72931 14.261 0.003 4.27 342.0
2457200.70805 14.265 0.003 3.45 370.0
2457206.57793 14.289 0.003 4.67 955.0
2457207.60408 14.292 0.003 3.65 605.0
2457209.74406 14.282 0.003 4.72 511.0
2457211.73358 14.276 0.003 4.27 362.0
2457214.70721 14.279 0.003 5.52 422.0
2457219.63802 14.281 0.003 4.51 318.0
2457220.75895 14.282 0.003 4.19 341.0
2457221.78778 14.284 0.003 4.44 361.0
2457223.57880 14.283 0.003 5.57 353.0
2457224.68166 14.282 0.003 5.59 287.0
2457226.57996 14.273 0.003 4.59 334.0
2457227.59788 14.275 0.003 4.40 327.0
2457228.65812 14.277 0.003 5.16 502.0
2457229.71017 14.274 0.003 4.22 538.0
2457235.50212 14.273 0.003 6.17 707.0
2457248.48363 14.281 0.003 6.65 349.0
2457249.48183 14.265 0.003 7.10 389.0
2457252.52202 14.275 0.003 6.11 410.0
2457255.49464 14.288 0.003 5.89 388.0
2457257.61848 14.287 0.003 5.21 531.0
2457261.63125 14.283 0.003 7.02 1091.0
2457264.58418 14.283 0.003 5.03 573.0
2457267.58113 14.274 0.003 5.77 325.0
2457269.57438 14.273 0.003 5.23 330.0
2457271.58094 14.268 0.003 5.95 320.0
2457275.61309 14.273 0.003 6.52 734.0
2457278.60090 14.259 0.003 6.16 363.0
2457291.51810 14.267 0.003 8.68 640.0
2457294.53684 14.276 0.003 8.34 586.0
2457299.57903 14.259 0.003 7.53 496.0
2457312.50179 14.276 0.003 6.56 710.0
2457424.87895 14.155 0.003 4.18 605.0
2457425.87498 14.155 0.003 5.11 540.0
2457427.86318 14.147 0.003 7.02 440.0
2457428.85413 14.145 0.003 4.55 418.0
2457429.86021 14.136 0.003 4.96 473.0
2457431.88335 14.124 0.003 4.57 487.0
2457432.85301 14.117 0.003 4.66 431.0
2457433.85118 14.117 0.003 5.13 390.0
2457434.84331 14.116 0.003 5.45 588.0
2457435.88383 14.114 0.003 5.86 428.0
2457438.86886 14.110 0.003 5.73 384.0
2457441.83106 14.120 0.003 6.19 736.0
2457443.85674 14.102 0.003 5.88 569.0
2457444.83615 14.100 0.003 5.47 519.0
2457445.85548 14.096 0.003 5.07 474.0
2457447.87754 14.090 0.003 4.77 428.0
2457451.85447 14.077 0.003 4.56 1082.0
2457453.84769 14.080 0.003 3.71 342.0
2457456.80960 14.074 0.003 5.78 427.0
2457458.83330 14.060 0.003 5.31 376.0
2457461.83297 14.068 0.003 4.07 330.0
2457463.87861 14.076 0.003 4.01 333.0
2457466.87940 14.055 0.003 4.89 411.0
2457470.83846 14.020 0.003 5.13 517.0
2457472.75622 14.011 0.003 5.46 621.0
2457474.77730 14.018 0.003 5.25 573.0
2457475.80925 14.019 0.003 5.96 712.0
2457475.82361 14.019 0.003 6.33 878.0
2457484.75769 13.989 0.003 7.03 329.0
2457485.88419 13.991 0.003 4.92 297.0
2457487.77777 13.988 0.003 4.96 371.0
2457488.90305 13.992 0.003 4.11 434.0
2457491.91162 13.982 0.003 4.24 294.0
2457492.91294 13.985 0.003 4.21 368.0
2457493.90004 13.990 0.003 4.71 274.0
2457494.88775 13.988 0.003 4.40 357.0
2457495.86568 13.988 0.003 5.52 342.0
2457498.75094 13.964 0.003 5.32 507.0
2457499.75307 13.966 0.003 5.31 525.0
2457500.69515 13.977 0.003 4.93 703.0
2457500.89644 13.976 0.003 6.05 571.0
2457508.71569 13.962 0.003 3.87 337.0
2457509.82072 13.958 0.003 5.22 353.0
2457511.89466 13.963 0.003 4.72 395.0
2457522.82412 14.002 0.003 7.35 431.0
2457526.71237 13.981 0.003 5.47 483.0
2457529.75694 13.983 0.003 6.04 665.0
2457534.72922 13.989 0.003 5.32 453.0
2457536.73960 13.992 0.003 5.12 365.0
2457545.88402 14.009 0.003 5.82 401.0
2457546.90608 14.007 0.003 6.45 564.0
2457547.85762 14.008 0.003 5.74 298.0
2457549.75158 14.001 0.003 5.02 239.0
2457550.74827 13.999 0.003 4.90 342.0
2457554.69120 14.025 0.003 5.21 339.0
2457555.79864 14.027 0.003 5.32 409.0
2457557.75155 14.042 0.003 5.48 677.0
2457561.58015 14.029 0.003 5.01 1134.0
2457562.56252 14.032 0.003 5.15 921.0
2457566.77085 14.041 0.003 6.05 384.0
2457567.71433 14.044 0.003 5.33 379.0
2457568.71012 14.052 0.003 6.27 267.0
2457569.73000 14.047 0.003 6.12 319.0
2457575.51303 14.055 0.003 6.81 315.0
2457575.52697 14.060 0.003 6.17 301.0
2457576.52249 14.048 0.003 5.31 321.0
2457576.53510 14.055 0.003 5.39 287.0
2457577.57898 14.059 0.003 5.53 359.0
2457583.77376 14.079 0.003 6.53 351.0
2457589.47677 14.076 0.003 6.68 920.0
2457590.50176 14.078 0.003 5.08 595.0
2457591.56208 14.086 0.003 6.49 1332.0
2457595.56571 14.111 0.003 6.84 323.0
2457599.53176 14.109 0.003 5.98 327.0
2457599.61525 14.109 0.003 6.54 270.0
2457599.70870 14.101 0.003 6.66 293.0
2457599.75078 14.105 0.003 5.82 320.0
2457600.54056 14.108 0.003 6.16 309.0
2457600.63586 14.108 0.003 7.13 276.0
2457601.70729 14.106 0.003 6.05 255.0
2457602.53524 14.112 0.003 6.29 314.0
2457603.59695 14.121 0.003 5.52 261.0
2457604.60299 14.120 0.003 5.15 243.0
2457605.64542 14.127 0.003 6.38 282.0
2457607.60345 14.138 0.003 6.59 250.0
2457608.71369 14.130 0.003 4.89 315.0
2457610.55952 14.129 0.003 5.23 337.0
2457612.56685 14.128 0.003 5.60 394.0
2457616.62755 14.132 0.003 5.68 584.0
2457618.52417 14.140 0.003 5.43 569.0
2457621.59009 14.150 0.003 6.06 378.0
2457623.50672 14.158 0.003 5.32 345.0
2457624.66818 14.155 0.003 5.64 307.0
2457626.67769 14.149 0.003 5.92 343.0
2457632.47707 14.166 0.003 5.48 309.0
2457635.48254 14.178 0.003 6.86 349.0
2457637.58112 14.174 0.003 5.33 302.0
2457643.58490 14.189 0.003 7.66 761.0
2457648.50755 14.186 0.003 6.90 492.0
2457650.49574 14.172 0.003 5.38 314.0
2457651.51077 14.177 0.003 6.16 413.0
2457651.56603 14.181 0.003 5.31 522.0
2457652.49768 14.183 0.003 5.84 332.0
2457653.49674 14.187 0.003 5.33 352.0
2457654.50104 14.188 0.003 7.36 412.0
2457655.50415 14.188 0.003 6.59 350.0
2457656.50325 14.191 0.003 6.65 386.0
2457656.58929 14.190 0.003 6.36 423.0
2457657.54903 14.188 0.003 6.06 399.0
2457659.50987 14.194 0.003 6.74 419.0
2457660.47491 14.199 0.003 6.87 471.0
2457660.49623 14.198 0.003 7.88 439.0
2457661.49754 14.195 0.003 7.66 392.0
2457662.49795 14.197 0.003 7.08 464.0
2457664.49539 14.216 0.003 7.76 471.0
2457665.47845 14.217 0.003 8.23 459.0
2457665.50703 14.218 0.003 6.99 546.0
2457666.49701 14.220 0.003 7.90 461.0
2457667.52596 14.215 0.003 7.32 546.0
2457671.48174 14.206 0.003 7.01 585.0
2457672.48290 14.206 0.003 7.17 501.0
2457673.48893 14.211 0.003 6.52 888.0
2457675.48711 14.217 0.003 6.30 606.0
2457682.48192 14.222 0.003 6.65 584.0
2457683.48067 14.230 0.003 7.71 535.0
