# z, b0(z), b0(z)-b1(z), b1(z), b0'(z), b1'(z) 
# 
# in Yoo et al. 2004 https://ui.adsabs.harvard.edu/abs/2004ApJ...603..139Y/abstract
#  notation 
# 
# Prepared by Radek Poleski and Jennifer Yee
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.999949999062460959e+00 -3.561266814083221544e-01
1.000000000000000021e-02 1.999949999062461056e-02 2.356076680470783197e-02 -3.561266814083221405e-03 1.999649970932538823e+00 -3.557198511837850741e-01
2.000000000000000042e-02 3.999599969994999810e-02 4.711446502587107038e-02 -7.118465325921072284e-03 1.999049802107027540e+00 -3.549063033412056534e-01
2.999999999999999889e-02 5.998649772102027100e-02 7.065402608035339926e-02 -1.066752835933312826e-02 1.998149267257413486e+00 -3.536862631391468059e-01
4.000000000000000083e-02 7.996799039359440975e-02 9.417238138431900663e-02 -1.420439099072459688e-02 1.996948027897123001e+00 -3.520600690706920388e-01
5.000000000000000278e-02 9.993747067256564254e-02 1.176624623539971604e-01 -1.772499168143151782e-02 1.995445631786856966e+00 -3.500281735237824599e-01
5.999999999999999778e-02 1.198919269904342028e-01 1.411172004071035435e-01 -2.122527341666934075e-02 1.993641512137960925e+00 -3.475911429755739745e-01
7.000000000000000666e-02 1.398283421118138303e-01 1.645295269582389142e-01 -2.470118484642508383e-02 1.991534986610736135e+00 -3.447496608128543527e-01
8.000000000000000167e-02 1.597436919779211817e-01 1.878923734324748074e-01 -2.814868145455362569e-02 1.989125256103789097e+00 -3.415045232081583282e-01
8.999999999999999667e-02 1.796349445389590627e-01 2.111986712255942700e-01 -3.156372668663520731e-02 1.986411403329311653e+00 -3.378566515209538434e-01
1.000000000000000056e-01 1.994990585722521970e-01 2.344413517740969455e-01 -3.494229320184474852e-02 1.983392391168826485e+00 -3.338070802153121908e-01
1.100000000000000006e-01 2.193329824839404529e-01 2.576133464879383217e-01 -3.828036400399786876e-02 1.980067060802477075e+00 -3.293569687587096229e-01
1.199999999999999956e-01 2.391336530919652148e-01 2.807075867835501781e-01 -4.157393369158496332e-02 1.976434129604341283e+00 -3.245075996630261694e-01
1.300000000000000044e-01 2.588979943880086454e-01 3.037170040762238732e-01 -4.481900968821522779e-02 1.972492188794931378e+00 -3.192603822216696918e-01
1.400000000000000133e-01 2.786229162759579769e-01 3.266345297863899044e-01 -4.801161351043192749e-02 1.968239700841082795e+00 -3.136168531734934706e-01
1.499999999999999944e-01 2.983053132843687671e-01 3.494530953265356232e-01 -5.114778204216685609e-02 1.963674996592422062e+00 -3.075786822308354540e-01
1.600000000000000033e-01 3.179420632502930055e-01 3.721656321147682189e-01 -5.422356886447521340e-02 1.958796272141736683e+00 -3.011476741617222230e-01
1.700000000000000122e-01 3.375300259717103901e-01 3.947650715778028285e-01 -5.723504560609243841e-02 1.953601585396062434e+00 -2.943257669331905690e-01
1.799999999999999933e-01 3.570660418256709767e-01 4.172443451010953153e-01 -6.017830327542433855e-02 1.948088852343119903e+00 -2.871150508300998605e-01
1.900000000000000022e-01 3.765469303491021935e-01 4.395963841328275334e-01 -6.304945378372533993e-02 1.942255842996496895e+00 -2.795177514546995923e-01
2.000000000000000111e-01 3.959694887790671802e-01 4.618141200773395183e-01 -6.584463129827233807e-02 1.936100177001329969e+00 -2.715362506100831852e-01
2.099999999999999922e-01 4.153304905490804444e-01 4.838904843534536093e-01 -6.855999380437316493e-02 1.929619318879986389e+00 -2.631730834415422215e-01
2.200000000000000011e-01 4.346266837378803261e-01 5.058184083766689154e-01 -7.119172463878858936e-02 1.922810572895526260e+00 -2.544309457379043682e-01
2.300000000000000100e-01 4.538547894668356064e-01 5.275908235630032417e-01 -7.373603409616763527e-02 1.915671077508777298e+00 -2.453126991704306648e-01
2.399999999999999911e-01 4.730115002419233439e-01 5.492006613297952811e-01 -7.618916108787193719e-02 1.908197799401249339e+00 -2.358213768809456212e-01
2.500000000000000000e-01 4.920934782359358550e-01 5.706408530926172507e-01 -7.854737485668139563e-02 1.900387527035194868e+00 -2.259601906962392104e-01
2.600000000000000089e-01 5.110973535062878215e-01 5.919043302699316111e-01 -8.080697676364378967e-02 1.892236863717365214e+00 -2.157325370620409022e-01
2.700000000000000178e-01 5.300197221434614914e-01 6.129840242777256920e-01 -8.296430213426420064e-02 1.883742220131177536e+00 -2.051420050355965696e-01
2.800000000000000266e-01 5.488571443447732845e-01 6.338728665293934528e-01 -8.501572218462016828e-02 1.874899806297434024e+00 -1.941923852504921222e-01
2.899999999999999800e-01 5.676061424077475381e-01 6.545637884448726185e-01 -8.695764603712508034e-02 1.865705622920342366e+00 -1.828876765432639329e-01
2.999999999999999889e-01 5.862631986369509773e-01 6.750497214395086987e-01 -8.878652280255772133e-02 1.856155452070838541e+00 -1.712320969146195748e-01
3.099999999999999978e-01 6.048247531576593783e-01 6.953235969293632968e-01 -9.049884377170391847e-02 1.846244847154319801e+00 -1.592300932848898787e-01
3.200000000000000067e-01 6.232872016292025918e-01 7.153783463337554105e-01 -9.209114470455281865e-02 1.835969122104662121e+00 -1.468863512440242436e-01
3.300000000000000155e-01 6.416468928502492286e-01 7.352069010672422911e-01 -9.356000821699306247e-02 1.825323339739968853e+00 -1.342058078956042122e-01
3.400000000000000244e-01 6.599001262476489327e-01 7.548021925435980384e-01 -9.490206629594910570e-02 1.814302299208623959e+00 -1.211936644679333375e-01
3.500000000000000333e-01 6.780431492397351878e-01 7.741571521803636280e-01 -9.611400294062844019e-02 1.802900522447256737e+00 -1.078553996535008275e-01
3.599999999999999867e-01 6.960721544642076708e-01 7.932647114013711143e-01 -9.719255693716344346e-02 1.791112239562263175e+00 -9.419678143748325128e-02
3.699999999999999956e-01 7.139832768598303181e-01 8.121178016113685949e-01 -9.813452475153827681e-02 1.778931373038737496e+00 -8.022388983169863319e-02
3.800000000000000044e-01 7.317725905902177086e-01 8.307093542400729724e-01 -9.893676364985526384e-02 1.766351520667617914e+00 -6.594312449553768607e-02
3.900000000000000133e-01 7.494361057968939033e-01 8.490323006917045445e-01 -9.959619489481064125e-02 1.753365937071991842e+00 -5.136123273813403972e-02
4.000000000000000222e-01 7.669697651676138372e-01 8.670795723898058194e-01 -1.001098072221919821e-01 1.739967513697025625e+00 -3.648532229911790464e-02
4.100000000000000311e-01 7.843694403045841090e-01 8.848441007497672706e-01 -1.004746604451831615e-01 1.726148757114672971e+00 -2.132288637453082572e-02
4.199999999999999845e-01 8.016309278757307588e-01 9.023188171846592276e-01 -1.006878893089284688e-01 1.711901765475075221e+00 -5.881827697684633219e-03
