2.460766500000000000e+06 1.966072492733106358e+01 3.075171247749000289e-02
2.460766510416666511e+06 1.962008488468576317e+01 3.018153313502363461e-02
2.460766520833333023e+06 1.964361350432553621e+01 3.051033813784820303e-02
2.460766531249999534e+06 1.969113575531567051e+01 3.118541092387422733e-02
2.460766541666666046e+06 1.963118675878135377e+01 3.033623442655530161e-02
2.460766552083332557e+06 1.969248548554399747e+01 3.120480098194745519e-02
2.460766562499999069e+06 1.968407865831958503e+01 3.108422555402349033e-02
2.460766572916665580e+06 1.960777704465095184e+01 3.001094900627540238e-02
2.460766583333332092e+06 1.970235397163791902e+01 3.134693723327456466e-02
2.460766593749998603e+06 1.964779251167837870e+01 3.056911194291589418e-02
2.460766604166665114e+06 1.966917119077728415e+01 3.087155874508820327e-02
2.460766614583331626e+06 1.963500630557160065e+01 3.038964179770088647e-02
2.460766624999998137e+06 1.964267062558862165e+01 3.049709306770091721e-02
2.460766635416664649e+06 1.967043909745071062e+01 3.088958968337758917e-02
2.460766645833331160e+06 1.969779615072721413e+01 3.128121045381417747e-02
2.460766656249997672e+06 1.968141286028079406e+01 3.104608856273720352e-02
2.460766666666664183e+06 1.972487892984424107e+01 3.167379532092218924e-02
2.460766677083330695e+06 1.969930230657502079e+01 3.130291495309063532e-02
2.460766687499997206e+06 1.966821573345978180e+01 3.085797811277464150e-02
2.460766697916663717e+06 1.969667054873795919e+01 3.126499976268241193e-02
2.460766708333330229e+06 1.966760628942773792e+01 3.084931874795980924e-02
2.460766718749996740e+06 1.966280561033407537e+01 3.078119258032783676e-02
2.460766729166663252e+06 1.964031703457125388e+01 3.046405612961129369e-02
2.460766739583329763e+06 1.975540133518919816e+01 3.212214861163720236e-02
2.460766749999996275e+06 1.968245665848725423e+01 3.106101559620931193e-02
2.460766760416662786e+06 1.967445176455093048e+01 3.094672337462579109e-02
2.460766770833329298e+06 1.965643439879250565e+01 3.069101134375213855e-02
2.460766781249995809e+06 1.965537752042335029e+01 3.067607734158726840e-02
2.460766791666662320e+06 1.970514843910027025e+01 3.138730356943801592e-02
2.460766802083328832e+06 1.970036255782246926e+01 3.131820276346426735e-02
2.460766812499995343e+06 1.967712212853972531e+01 3.098480345739751396e-02
2.460766822916661855e+06 1.970159524870590673e+01 3.133598637548442450e-02
2.460766833333328366e+06 1.968373450110406253e+01 3.107929939757870380e-02
2.460766843749994878e+06 1.970659500517917451e+01 3.140821976211008448e-02
2.460766854166661389e+06 1.966586565741772574e+01 3.082460013049911907e-02
2.460766864583327901e+06 1.966958498031653590e+01 3.087744210110509799e-02
2.460766874999994412e+06 1.967903564271136574e+01 3.101211948095003099e-02
2.460766885416660924e+06 1.967689137048574821e+01 3.098151093890957886e-02
2.460766895833327435e+06 1.961148886301379690e+01 3.006229225723413764e-02
2.460766906249993946e+06 1.969610996454762741e+01 3.125692947711658509e-02
2.460766916666660458e+06 1.969648402764108752e+01 3.126231433523883607e-02
2.460766927083326969e+06 1.968548939011293442e+01 3.110442647970401014e-02
2.460766937499993481e+06 1.964373309843953308e+01 3.051201854480331890e-02
2.460766947916659992e+06 1.967363581467339628e+01 3.093509705531684653e-02
2.460766958333326504e+06 1.963449232099222641e+01 3.038244946187357645e-02
2.460766968749993015e+06 1.970140532088989715e+01 3.133324569355866451e-02
2.460766979166659527e+06 1.963107839324508319e+01 3.033472055961807315e-02
2.460766989583326038e+06 1.967004582075614394e+01 3.088399575749555676e-02
2.460766999999992549e+06 1.968715012139055176e+01 3.112822408905834698e-02
2.460767010416659061e+06 1.968593798909461867e+01 3.111085292812812431e-02
2.460767020833325572e+06 1.965459963726787862e+01 3.066509026657308901e-02
2.460767031249992084e+06 1.966883872494876329e+01 3.086683248072018618e-02
2.460767041666658595e+06 1.965585761134800080e+01 3.068286026658388968e-02
2.460767052083325107e+06 1.970452500816644203e+01 3.137829355061744901e-02
2.460767062499991618e+06 1.967138209346788713e+01 3.090300688621305109e-02
2.460767072916658130e+06 1.968635986043207353e+01 3.111689769853047058e-02
2.460767083333324641e+06 1.964390271737870819e+01 3.051440200513760859e-02
2.460767093749991152e+06 1.969118862128955172e+01 3.118617016317245041e-02
2.460767104166657664e+06 1.964795349906155764e+01 3.057137834231607107e-02
2.460767114583324175e+06 1.965193991035300414e+01 3.062755313917183558e-02
2.460767124999990687e+06 1.967936390911078348e+01 3.101680800762858861e-02
2.460767135416657198e+06 1.963302243435920502e+01 3.036189030366086630e-02
2.460767145833323710e+06 1.968722807499457517e+01 3.112934158002899493e-02
2.460767156249990221e+06 1.968914236093714365e+01 3.115679610110312289e-02
2.460767166666656733e+06 1.967420148610703734e+01 3.094315673873342457e-02
2.460767177083323244e+06 1.971119294785242460e+01 3.147479495493674811e-02
2.460767187499989755e+06 1.968531069839672298e+01 3.110186698383309717e-02
2.460767197916656267e+06 1.965780709747872734e+01 3.071041883411698703e-02
2.460767208333322778e+06 1.970224425561383796e+01 3.134535343491706705e-02
2.460767218749989290e+06 1.969622184799423081e+01 3.125854000786979642e-02
2.460767229166655801e+06 1.968197771180632571e+01 3.105416543786958944e-02
2.460767239583322313e+06 1.965233218080226862e+01 3.063308642120472769e-02
2.460767249999988824e+06 1.969750084760608644e+01 3.127695674515166419e-02
