7211.70284 19.121 0.050 4.64 353.0
7212.57527 19.106 0.045 4.62 334.0
7214.65104 19.079 0.052 5.60 408.0
7217.59901 19.117 0.061 5.68 359.0
7219.51173 19.265 0.072 5.41 476.0
7219.71971 19.221 0.052 4.53 359.0
7220.61146 19.145 0.042 4.18 306.0
7220.79138 19.128 0.052 4.70 383.0
7221.58910 19.113 0.046 4.34 338.0
7221.77150 19.216 0.051 4.10 364.0
7222.56277 19.157 0.061 5.68 543.0
7222.77752 19.136 0.070 5.56 598.0
7223.61756 19.432 0.083 5.64 356.0
7224.46873 19.325 0.067 4.12 644.0
7224.66259 19.435 0.100 7.34 305.0
7225.50079 19.174 0.062 5.19 559.0
7226.51657 19.267 0.070 5.50 377.0
7226.70146 19.264 0.057 4.83 318.0
7227.48515 19.251 0.091 5.57 792.0
7227.66002 19.173 0.044 4.28 298.0
7228.48663 19.102 0.061 5.29 472.0
7228.67070 19.132 0.066 5.26 498.0
7229.51492 19.061 0.050 4.38 516.0
7229.67959 19.135 0.057 3.65 795.0
7235.69998 19.220 0.071 4.73 723.0
7236.55971 19.350 0.111 5.64 894.0
7249.55783 19.331 0.078 6.04 349.0
7249.70255 19.431 0.100 6.87 342.0
7252.53641 19.465 0.088 5.69 410.0
7253.49134 19.254 0.059 4.60 394.0
7253.68348 19.128 0.058 5.05 426.0
7255.65107 19.188 0.068 5.87 351.0
7256.65418 19.256 0.091 6.53 494.0
7263.63594 19.074 0.071 4.20 1187.0
7264.58237 19.259 0.066 4.41 582.0
7265.54566 19.287 0.060 4.10 458.0
7267.48020 19.576 0.110 5.94 469.0
7268.48138 19.313 0.062 4.67 414.0
7268.67680 19.235 0.055 4.24 454.0
7269.66517 19.252 0.065 5.48 387.0
7270.60894 19.243 0.054 4.59 340.0
7271.56480 19.216 0.073 6.13 336.0
7273.53563 19.388 0.115 7.65 398.0
7275.54016 19.273 0.112 6.39 858.0
7277.51491 19.462 0.088 6.36 342.0
7278.49847 19.428 0.114 7.00 423.0
7281.51010 19.107 0.098 8.25 387.0
7284.54963 19.323 0.068 5.40 457.0
7292.52764 19.445 0.132 6.77 741.0
7299.56817 19.057 0.071 6.98 488.0
7318.53199 19.207 0.086 5.34 755.0
