2127.52182 16.318 0.012
2130.55443 16.294 0.010
2133.56410 16.314 0.009
2136.68533 16.326 0.010
2141.67533 16.344 0.014
2165.60452 16.318 0.011
2166.50345 16.298 0.011
2172.56565 16.321 0.012
2189.55020 16.320 0.012
2214.53339 16.324 0.015
2337.86234 16.295 0.009
2352.88458 16.302 0.011
2361.87832 16.305 0.010
2373.82921 16.308 0.011
2464.79999 16.316 0.010
2816.69606 16.317 0.010
2852.65132 16.331 0.013
2859.66533 16.316 0.013
3059.88273 16.327 0.009
3064.89401 16.294 0.010
3068.84704 16.295 0.009
3071.89957 16.300 0.010
3073.90873 16.303 0.010
3077.80037 16.315 0.019
3080.84805 16.303 0.009
3083.79500 16.300 0.009
3085.90613 16.315 0.009
3087.84074 16.326 0.009
3089.85753 16.315 0.008
3091.86242 16.310 0.009
3097.84116 16.308 0.009
3099.86715 16.308 0.010
3101.84023 16.327 0.012
3102.86879 16.327 0.010
3104.78440 16.316 0.018
3107.79145 16.314 0.009
3108.82111 16.313 0.009
3110.91092 16.312 0.009
3112.86799 16.314 0.009
3114.86289 16.307 0.009
3116.85055 16.301 0.010
3122.86636 16.336 0.011
3125.92712 16.316 0.011
3126.81995 16.310 0.009
3127.90602 16.300 0.009
3128.89537 16.309 0.010
3130.77287 16.300 0.010
3131.63822 16.337 0.017
3134.90835 16.350 0.021
3135.79321 16.303 0.009
3137.84562 16.333 0.010
3138.73034 16.311 0.010
3140.70207 16.331 0.009
3140.93590 16.304 0.011
3141.76716 16.306 0.008
3142.84147 16.311 0.009
3144.85940 16.309 0.009
3146.92915 16.307 0.009
3151.83470 16.297 0.010
3152.83310 16.301 0.010
3153.83164 16.315 0.011
3154.92653 16.291 0.011
3157.93734 16.285 0.013
3158.72241 16.312 0.011
3162.86946 16.322 0.010
3163.83177 16.320 0.009
3164.81749 16.313 0.010
3165.67370 16.302 0.008
3167.68030 16.322 0.010
3168.83060 16.317 0.009
3169.86063 16.312 0.009
3170.88606 16.293 0.009
3171.73343 16.322 0.008
3173.81779 16.310 0.009
3174.78504 16.318 0.009
3175.86597 16.306 0.010
3177.84162 16.326 0.013
3179.58450 16.310 0.009
3179.88632 16.311 0.011
3180.80288 16.316 0.008
3180.85898 16.303 0.009
3180.88101 16.326 0.009
3180.89619 16.318 0.011
3182.50331 16.314 0.014
